,qual_pos,driver,qual_time,race_num,year
1802,34,   Garrett Smithley,56.725   ,12,2019
1803,36,   John Jackson,58.450   ,12,2019
1804,38,   Matt Mills,1:00.474   ,12,2019
1805,1,   Paul Menard,37.237   ,13,2019
1806,3,   Brandon Jones,37.422   ,13,2019
1807,5,   Austin Cindric,37.522   ,13,2019
1808,7,   Michael Annett,37.644   ,13,2019
1809,9,   Ryan Sieg,37.718   ,13,2019
1810,11,   Jeb Burton,37.725   ,13,2019
1811,13,   Justin Haley,37.825   ,13,2019
1812,15,   Ross Chastain,38.064   ,13,2019
1813,17,   Jeremy Clements,38.207   ,13,2019
1814,19,   Dillon Bassett,38.263   ,13,2019
1815,21,   Tommy Joe Martins,38.470   ,13,2019
1816,23,   B.J. McLeod,38.648   ,13,2019
1817,25,   Brandon Brown,38.808   ,13,2019
1818,27,   Tyler Hill,38.851   ,13,2019
1819,29,   Josh Williams,38.899   ,13,2019
1820,31,   Bayley Currey,39.009   ,13,2019
1821,33,   Timmy Hill,39.094   ,13,2019
1822,35,   David Starr,39.619   ,13,2019
1823,37,   Vinnie Miller,39.971   ,13,2019
1824,39,"   Joe Graf, Jr.",39.154   ,13,2019
1825,2,   Christopher Bell,37.289   ,13,2019
1826,4,   Noah Gragson,37.503   ,13,2019
1827,6,   Cole Custer,37.612   ,13,2019
1828,8,   John Hunter Nemechek,37.676   ,13,2019
1829,10,   Tyler Reddick,37.723   ,13,2019
1830,12,   Justin Allgaier,37.798   ,13,2019
1831,14,   Chase Briscoe,37.892   ,13,2019
1832,16,   Landon Cassill,38.198   ,13,2019
1833,18,   Matt Mills,38.218   ,13,2019
1834,20,   Josh Bilicki,38.383   ,13,2019
1835,22,   Gray Gaulding,38.594   ,13,2019
1836,24,   Kyle Weatherman,38.693   ,13,2019
1837,26,   Jeff Green,38.808   ,13,2019
1838,28,   Chad Finchum,38.879   ,13,2019
1839,30,   Riley Herbst,38.998   ,13,2019
1840,32,   Stephen Leicht,39.029   ,13,2019
1841,34,"   Ray Black, Jr.",39.097   ,13,2019
1842,36,   Joey Gase,39.691   ,13,2019
1843,38,   Garrett Smithley,40.342   ,13,2019
1844,1,   Cole Custer,23.779   ,14,2019
1845,3,   Zane Smith,23.808   ,14,2019
1846,5,   Tyler Reddick,23.964   ,14,2019
1847,7,   Austin Cindric,23.997   ,14,2019
1848,9,   Chase Briscoe,24.091   ,14,2019
1849,11,   Brandon Jones,24.107   ,14,2019
1850,13,   Jeremy Clements,24.181   ,14,2019
1851,15,   Brandon Brown,24.286   ,14,2019
1852,17,   Shane Lee,24.417   ,14,2019
1853,19,"   Ray Black, Jr.",24.496   ,14,2019
1854,21,"   Joe Graf, Jr.",24.528   ,14,2019
1855,23,   Josh Williams,24.538   ,14,2019
1856,25,   Garrett Smithley,24.617   ,14,2019
1857,27,"   Ronnie Bassett, Jr.",24.646   ,14,2019
1858,29,   Morgan Shepherd,24.665   ,14,2019
1859,31,   Vinnie Miller,24.743   ,14,2019
1860,33,   Tyler Matthews,24.921   ,14,2019
1861,35,   Jeff Green,25.147   ,14,2019
1862,37,   Stan Mullis,25.327   ,14,2019
1863,2,   Christopher Bell,23.807   ,14,2019
1864,4,   Noah Gragson,23.937   ,14,2019
1865,6,   John Hunter Nemechek,23.992   ,14,2019
1866,8,   Justin Haley,24.086   ,14,2019
1867,10,   Harrison Burton,24.095   ,14,2019
1868,12,   Michael Annett,24.150   ,14,2019
1869,14,   Justin Allgaier,24.194   ,14,2019
1870,16,   Ryan Sieg,24.334   ,14,2019
1871,18,   Gray Gaulding,24.457   ,14,2019
1872,20,   Chad Finchum,24.508   ,14,2019
1873,22,   Stephen Leicht,24.537   ,14,2019
1874,24,   David Starr,24.614   ,14,2019
1875,26,   Matt Mills,24.623   ,14,2019
1876,28,   Ryan Ellis,24.655   ,14,2019
1877,30,   Joey Gase,24.678   ,14,2019
1878,32,   Ryan Repko,24.757   ,14,2019
1879,34,   Mike Harmon,25.120   ,14,2019
1880,36,   Josh Bilicki,25.203   ,14,2019
1881,38,   Timmy Hill,25.358   ,14,2019
1882,1,   Joey Logano,30.413   ,15,2019
1883,3,   Ross Chastain,30.555   ,15,2019
1884,5,   Christopher Bell,30.607   ,15,2019
1885,7,   Austin Cindric,30.626   ,15,2019
1886,9,   Tyler Reddick,30.691   ,15,2019
1887,11,   Chase Briscoe,30.814   ,15,2019
1888,13,   Zane Smith,30.859   ,15,2019
1889,15,   John Hunter Nemechek,30.974   ,15,2019
1890,17,   Gray Gaulding,31.096   ,15,2019
1891,19,   Jeremy Clements,31.167   ,15,2019
1892,21,   Jeffrey Earnhardt,31.219   ,15,2019
1893,23,   Bayley Currey,31.290   ,15,2019
1894,25,"   Ray Black, Jr.",31.464   ,15,2019
1895,27,   Joey Gase,31.530   ,15,2019
1896,29,   Camden Murphy,31.636   ,15,2019
1897,31,   Brandon Brown,31.646   ,15,2019
1898,33,"   Ronnie Bassett, Jr.",31.668   ,15,2019
1899,35,   Garrett Smithley,32.091   ,15,2019
1900,37,   Vinnie Miller,32.298   ,15,2019
1901,39,   Josh Bilicki,31.898   ,15,2019
1902,41,   Morgan Shepherd,32.795   ,15,2019
1903,2,   Cole Custer,30.424   ,15,2019
1904,4,   Justin Allgaier,30.586   ,15,2019
1905,6,   Brandon Jones,30.615   ,15,2019
1906,8,   Riley Herbst,30.647   ,15,2019
1907,10,   Noah Gragson,30.693   ,15,2019
1908,12,   Ryan Sieg,30.852   ,15,2019
1909,14,   Justin Haley,30.865   ,15,2019
1910,16,   Michael Annett,31.047   ,15,2019
1911,18,   B.J. McLeod,31.158   ,15,2019
1912,20,   Landon Cassill,31.173   ,15,2019
1913,22,   Shane Lee,31.256   ,15,2019
1914,24,   Matt Mills,31.396   ,15,2019
1915,26,   Chad Finchum,31.517   ,15,2019
1916,28,   Tommy Joe Martins,31.536   ,15,2019
1917,30,   Stephen Leicht,31.637   ,15,2019
1918,32,   Timmy Hill,31.659   ,15,2019
1919,34,   Josh Williams,31.888   ,15,2019
1920,36,   David Starr,32.205   ,15,2019
1921,38,   Jeff Green,32.440   ,15,2019
1922,40,   Joe Nemechek,31.997   ,15,2019
1923,1,   Tyler Reddick,47.938   ,16,2019
1924,3,   Michael Annett,48.064   ,16,2019
1925,5,   Gray Gaulding,48.101   ,16,2019
1926,7,   Justin Haley,48.140   ,16,2019
1927,9,   Sheldon Creed,48.194   ,16,2019
1928,11,   Riley Herbst,48.278   ,16,2019
1929,13,   Caesar Bacarella,48.327   ,16,2019
1930,15,   Cole Custer,48.353   ,16,2019
1931,17,   Brandon Jones,48.377   ,16,2019
1932,19,   Austin Cindric,48.553   ,16,2019
1933,21,   John Hunter Nemechek,48.618   ,16,2019
1934,23,"   Scott Lagasse, Jr.",48.692   ,16,2019
1935,25,   Stephen Leicht,48.883   ,16,2019
1936,27,   Vinnie Miller,49.031   ,16,2019
1937,29,   Stefan Parsons,49.182   ,16,2019
1938,31,   Chad Finchum,49.300   ,16,2019
1939,33,   Brandon Brown,49.386   ,16,2019
1940,35,   Garrett Smithley,49.724   ,16,2019
1941,37,   Jeremy Clements,49.905   ,16,2019
1942,39,   Mike Harmon,49.577   ,16,2019
1943,41,   Austin Hill,   ,16,2019
1944,2,   A.J. Allmendinger,48.060   ,16,2019
1945,4,   Ross Chastain,48.065   ,16,2019
1946,6,"   Joe Graf, Jr.",48.119   ,16,2019
1947,8,   Christopher Bell,48.157   ,16,2019
1948,10,   Chase Briscoe,48.271   ,16,2019
1949,12,   Justin Allgaier,48.309   ,16,2019
1950,14,   Ryan Sieg,48.334   ,16,2019
1951,16,   Noah Gragson,48.358   ,16,2019
1952,18,   Timmy Hill,48.390   ,16,2019
1953,20,   Jeff Green,48.607   ,16,2019
1954,22,   Chris Cockrum,48.626   ,16,2019
1955,24,   Landon Cassill,48.872   ,16,2019
1956,26,   Josh Williams,48.890   ,16,2019
1957,28,   Matt Mills,49.164   ,16,2019
1958,30,   B.J. McLeod,49.213   ,16,2019
1959,32,   Shane Lee,49.366   ,16,2019
1960,34,   David Starr,49.424   ,16,2019
1961,36,"   Ray Black, Jr.",49.751   ,16,2019
1962,38,   Joe Nemechek,49.706   ,16,2019
1963,40,   Joey Gase,49.600   ,16,2019
1964,1,   Austin Cindric,29.995   ,17,2019
1965,3,   Noah Gragson,30.075   ,17,2019
1966,5,   Cole Custer,30.121   ,17,2019
1967,7,   Riley Herbst,30.191   ,17,2019
1968,9,   Chase Briscoe,30.340   ,17,2019
1969,11,   John Hunter Nemechek,30.381   ,17,2019
1970,13,   Ryan Sieg,30.448   ,17,2019
1971,15,"   Ray Black, Jr.",30.804   ,17,2019
1972,17,   Brandon Brown,30.959   ,17,2019
1973,19,"   Ronnie Bassett, Jr.",31.102   ,17,2019
1974,21,   Jeff Green,31.209   ,17,2019
1975,23,   Stephen Leicht,31.261   ,17,2019
1976,25,   Josh Bilicki,31.384   ,17,2019
1977,27,   Joey Gase,31.448   ,17,2019
1978,29,   Chad Finchum,31.544   ,17,2019
1979,31,   David Starr,31.758   ,17,2019
1980,33,   Morgan Shepherd,31.959   ,17,2019
1981,35,   Vinnie Miller,32.302   ,17,2019
1982,37,   John Jackson,33.300   ,17,2019
1983,2,   Christopher Bell,30.063   ,17,2019
1984,4,   Justin Allgaier,30.110   ,17,2019
1985,6,   Brandon Jones,30.124   ,17,2019
1986,8,   Tyler Reddick,30.296   ,17,2019
1987,10,   Michael Annett,30.372   ,17,2019
1988,12,   Ryan Truex,30.438   ,17,2019
1989,14,   Justin Haley,30.488   ,17,2019
1990,16,   Gray Gaulding,30.907   ,17,2019
1991,18,   Jeremy Clements,30.994   ,17,2019
1992,20,   Timmy Hill,31.154   ,17,2019
1993,22,   Matt Mills,31.249   ,17,2019
1994,24,   B.J. McLeod,31.289   ,17,2019
1995,26,   Josh Williams,31.407   ,17,2019
1996,28,   Shane Lee,31.492   ,17,2019
1997,30,   Landon Cassill,31.660   ,17,2019
1998,32,"   Jairo Avila, Jr.",31.958   ,17,2019
1999,34,   Garrett Smithley,32.161   ,17,2019
2000,36,   Mike Harmon,32.431   ,17,2019
2001,38,   Camden Murphy,32.028   ,17,2019
2002,1,   Cole Custer,29.180   ,18,2019
2003,3,   Austin Cindric,29.328   ,18,2019
2004,5,   Chase Briscoe,29.379   ,18,2019
2005,7,   Harrison Burton,29.501   ,18,2019
2006,9,   Ryan Truex,29.519   ,18,2019
2007,11,   Tyler Reddick,29.539   ,18,2019
2008,13,   Justin Haley,29.573   ,18,2019
2009,15,   Ryan Sieg,29.635   ,18,2019
2010,17,   John Hunter Nemechek,29.908   ,18,2019
2011,19,   Alex Labbe,29.949   ,18,2019
2012,21,   Brandon Brown,30.075   ,18,2019
2013,23,   Carl Long,30.150   ,18,2019
2014,25,"   Ray Black, Jr.",30.175   ,18,2019
2015,27,   Josh Williams,30.258   ,18,2019
2016,29,   Shane Lee,30.351   ,18,2019
2017,31,   Matt Mills,30.377   ,18,2019
2018,33,   Bayley Currey,30.453   ,18,2019
2019,35,   Timmy Hill,30.600   ,18,2019
2020,37,   C.J. McLaughlin,30.706   ,18,2019
2021,39,   Dillon Bassett,30.548   ,18,2019
2022,41,   Camden Murphy,   ,18,2019
2023,2,   Christopher Bell,29.256   ,18,2019
2024,4,   Paul Menard,29.349   ,18,2019
2025,6,   Brandon Jones,29.477   ,18,2019
2026,8,   Justin Allgaier,29.504   ,18,2019
2027,10,   Noah Gragson,29.527   ,18,2019
2028,12,   Kaz Grala,29.570   ,18,2019
2029,14,   Jeremy Clements,29.635   ,18,2019
2030,16,   Michael Annett,29.665   ,18,2019
2031,18,   Stephen Leicht,29.926   ,18,2019
2032,20,   Gray Gaulding,29.960   ,18,2019
2033,22,   Chad Finchum,30.079   ,18,2019
2034,24,   Landon Cassill,30.167   ,18,2019
2035,26,   Tommy Joe Martins,30.239   ,18,2019
2036,28,   Ross Chastain,30.278   ,18,2019
2037,30,   Garrett Smithley,30.363   ,18,2019
2038,32,   David Starr,30.385   ,18,2019
2039,34,   Joey Gase,30.482   ,18,2019
2040,36,   B.J. McLeod,30.672   ,18,2019
2041,38,   Tyler Matthews,30.846   ,18,2019
2042,40,   Josh Bilicki,30.800   ,18,2019
2043,1,   Christopher Bell,23.710   ,19,2019
2044,3,   Brandon Jones,23.785   ,19,2019
2045,5,   Justin Allgaier,23.859   ,19,2019
2046,7,   Shane Lee,23.876   ,19,2019
2047,9,   Michael Annett,23.915   ,19,2019
2048,11,   Tyler Reddick,23.945   ,19,2019
2049,13,   Noah Gragson,24.040   ,19,2019
2050,15,   Justin Haley,24.096   ,19,2019
2051,17,   Dillon Bassett,24.183   ,19,2019
2052,19,   Gray Gaulding,24.215   ,19,2019
2053,21,   Will Rodgers,24.412   ,19,2019
2054,23,   Ryan Vargas,24.510   ,19,2019
2055,25,   Stephen Leicht,24.569   ,19,2019
2056,27,   Camden Murphy,24.579   ,19,2019
2057,29,   Josh Williams,24.590   ,19,2019
2058,31,   Timmy Hill,24.752   ,19,2019
2059,33,   Vinnie Miller,24.889   ,19,2019
2060,35,   Garrett Smithley,25.216   ,19,2019
2061,37,   Mike Harmon,25.710   ,19,2019
2062,39,   Mark Meunier,45.262   ,19,2019
2063,2,   Chase Briscoe,23.742   ,19,2019
2064,4,   Riley Herbst,23.823   ,19,2019
2065,6,   Cole Custer,23.865   ,19,2019
2066,8,   Austin Cindric,23.891   ,19,2019
2067,10,   Ryan Sieg,23.941   ,19,2019
2068,12,   Zane Smith,23.989   ,19,2019
2069,14,   John Hunter Nemechek,24.069   ,19,2019
2070,16,   Jeremy Clements,24.150   ,19,2019
2071,18,   J.J. Yeley,24.197   ,19,2019
2072,20,   Brandon Brown,24.328   ,19,2019
2073,22,   Chad Finchum,24.448   ,19,2019
2074,24,"   Ray Black, Jr.",24.561   ,19,2019
2075,26,   Joey Gase,24.576   ,19,2019
2076,28,   Stefan Parsons,24.580   ,19,2019
2077,30,   Matt Mills,24.619   ,19,2019
2078,32,   David Starr,24.755   ,19,2019
2079,34,   Morgan Shepherd,24.989   ,19,2019
2080,36,   Stan Mullis,25.280   ,19,2019
2081,38,   Ryan Repko,   ,19,2019
2082,1,   Kyle Busch,1:11.098   ,20,2019
2083,3,   Ryan Blaney,1:12.111   ,20,2019
2084,5,   Tyler Reddick,1:12.496   ,20,2019
2085,7,   A.J. Allmendinger,1:12.674   ,20,2019
2086,9,   Justin Allgaier,1:12.701   ,20,2019
2087,11,   Jeremy Clements,1:12.992   ,20,2019
2088,13,   Cole Custer,1:13.096   ,20,2019
2089,15,   Gray Gaulding,1:13.333   ,20,2019
2090,17,   Ryan Sieg,1:13.476   ,20,2019
2091,19,   Ross Chastain,1:13.699   ,20,2019
2092,21,   Alex Labbe,1:14.175   ,20,2019
2093,23,   Scott Heckert,1:14.772   ,20,2019
2094,25,   J.J. Yeley,1:15.472   ,20,2019
2095,27,   Brandon Brown,1:15.885   ,20,2019
2096,29,   Garrett Smithley,1:16.066   ,20,2019
2097,31,   Stanton Barrett,1:16.472   ,20,2019
2098,33,   B.J. McLeod,1:17.706   ,20,2019
2099,35,   Chad Finchum,1:17.805   ,20,2019
2100,37,   Vinnie Miller,   ,20,2019
2101,2,   Austin Cindric,1:11.768   ,20,2019
2102,4,   Christopher Bell,1:12.310   ,20,2019
2103,6,   Chase Briscoe,1:12.622   ,20,2019
2104,8,   Ryan Preece,1:12.700   ,20,2019
2105,10,   Brandon Jones,1:12.863   ,20,2019
2106,12,   Justin Haley,1:13.192   ,20,2019
2107,14,   Michael Annett,1:13.291   ,20,2019
2108,16,   Josh Bilicki,1:13.411   ,20,2019
2109,18,   Noah Gragson,1:13.491   ,20,2019
2110,20,   John Hunter Nemechek,1:13.976   ,20,2019
2111,22,   Tommy Joe Martins,1:14.519   ,20,2019
2112,24,"   Ray Black, Jr.",1:15.215   ,20,2019
2113,26,   Cody Ware,1:15.609   ,20,2019
2114,28,   Stephen Leicht,1:16.023   ,20,2019
2115,30,   Josh Williams,1:16.330   ,20,2019
2116,32,   David Starr,1:17.000   ,20,2019
2117,34,   Dan Corcoran,1:17.787   ,20,2019
2118,36,   Joey Gase,1:18.842   ,20,2019
2119,1,   Austin Cindric,1:24.231   ,21,2019
2120,3,   Christopher Bell,1:24.862   ,21,2019
2121,5,   Chase Briscoe,1:24.872   ,21,2019
2122,7,   Noah Gragson,1:25.089   ,21,2019
2123,9,   Brandon Jones,1:25.546   ,21,2019
2124,11,   Jeremy Clements,1:25.653   ,21,2019
2125,13,   Justin Haley,1:25.456   ,21,2019
2126,15,   John Hunter Nemechek,1:25.690   ,21,2019
2127,17,   Scott Heckert,1:26.007   ,21,2019
2128,19,   Lawson Aschenbach,1:26.069   ,21,2019
2129,21,   Michael Annett,1:26.315   ,21,2019
2130,23,   Josh Williams,1:26.897   ,21,2019
2131,25,   Timmy Hill,1:26.984   ,21,2019
2132,27,   Chris Dyson,1:27.429   ,21,2019
2133,29,   David Starr,1:27.730   ,21,2019
2134,31,   Aaron Quine,1:28.615   ,21,2019
2135,33,   B.J. McLeod,1:29.439   ,21,2019
2136,35,   Vinnie Miller,1:32.667   ,21,2019
2137,37,   Patrick Gallagher,   ,21,2019
2138,2,   Jack Hawksworth,1:24.526   ,21,2019
2139,4,   Cole Custer,1:24.869   ,21,2019
2140,6,   A.J. Allmendinger,1:24.927   ,21,2019
2141,8,   Justin Allgaier,1:25.324   ,21,2019
2142,10,   Tyler Reddick,1:25.650   ,21,2019
2143,12,   Regan Smith,   ,21,2019
2144,14,   Ryan Sieg,1:25.537   ,21,2019
2145,16,   Gray Gaulding,1:25.925   ,21,2019
2146,18,   Tommy Joe Martins,1:26.036   ,21,2019
2147,20,   Josh Bilicki,1:26.079   ,21,2019
2148,22,   Will Rodgers,1:26.346   ,21,2019
2149,24,   Stephen Leicht,1:26.946   ,21,2019
2150,26,"   Ray Black, Jr.",1:27.216   ,21,2019
2151,28,   Garrett Smithley,1:27.598   ,21,2019
2152,30,   Joey Gase,1:28.585   ,21,2019
2153,32,   Brandon Brown,1:28.846   ,21,2019
2154,34,   Chad Finchum,1:32.285   ,21,2019
2155,36,   J.J. Yeley,1:32.756   ,21,2019
2156,38,   Max Tullman,   ,21,2019
2157,1,   Austin Cindric,15.655   ,22,2019
2158,3,   Justin Allgaier,15.697   ,22,2019
2159,5,   Jeremy Clements,15.729   ,22,2019
2160,7,   Jeb Burton,15.787   ,22,2019
2161,9,   John Hunter Nemechek,15.854   ,22,2019
2162,11,   Justin Haley,15.877   ,22,2019
2163,13,   Gray Gaulding,15.914   ,22,2019
2164,15,   Michael Annett,15.967   ,22,2019
2165,17,   Brandon Brown,16.076   ,22,2019
2166,19,   Joey Logano,16.108   ,22,2019
2167,21,   Timmy Hill,16.169   ,22,2019
2168,23,   David Starr,16.211   ,22,2019
2169,25,   Tommy Joe Martins,16.324   ,22,2019
2170,27,   Mason Diaz,16.461   ,22,2019
2171,29,"   Ronnie Bassett, Jr.",16.491   ,22,2019
2172,31,   Tyler Matthews,16.550   ,22,2019
2173,33,   Josh Williams,16.565   ,22,2019
2174,35,   C.J. McLaughlin,17.184   ,22,2019
2175,37,   Stephen Leicht,17.391   ,22,2019
2176,39,   Chad Finchum,16.573   ,22,2019
2177,41,   Camden Murphy,16.703   ,22,2019
2178,2,   Kyle Busch,15.677   ,22,2019
2179,4,   Cole Custer,15.704   ,22,2019
2180,6,   Chase Briscoe,15.776   ,22,2019
2181,8,   Christopher Bell,15.792   ,22,2019
2182,10,   Noah Gragson,15.855   ,22,2019
2183,12,   Brandon Jones,15.894   ,22,2019
2184,14,   Ryan Sieg,15.948   ,22,2019
2185,16,   Erik Jones,15.974   ,22,2019
2186,18,   J.J. Yeley,16.092   ,22,2019
2187,20,   Landon Cassill,16.117   ,22,2019
2188,22,   Shane Lee,16.210   ,22,2019
2189,24,"   Ray Black, Jr.",16.218   ,22,2019
2190,26,   Vinnie Miller,16.355   ,22,2019
2191,28,   Joe Nemechek,16.488   ,22,2019
2192,30,   Matt Mills,16.523   ,22,2019
2193,32,   Joey Gase,16.555   ,22,2019
2194,34,   B.J. McLeod,16.659   ,22,2019
2195,36,   Garrett Smithley,17.192   ,22,2019
2196,38,   Tyler Reddick,   ,22,2019
2197,40,"   Joe Graf, Jr.",16.611   ,22,2019
2198,42,   Morgan Shepherd,17.285   ,22,2019
2199,1,   A.J. Allmendinger,2:12.731   ,23,2019
2200,3,   Austin Cindric,2:13.286   ,23,2019
2201,5,   Noah Gragson,2:13.907   ,23,2019
2202,7,   Justin Haley,2:14.117   ,23,2019
2203,9,   Jeremy Clements,2:14.411   ,23,2019
2204,11,   Kaz Grala,2:14.573   ,23,2019
2205,13,   Regan Smith,2:14.624   ,23,2019
2206,15,   Preston Pardus,2:14.940   ,23,2019
2207,17,   Ryan Sieg,2:15.138   ,23,2019
2208,19,   Gray Gaulding,2:15.577   ,23,2019
2209,21,   Garrett Smithley,2:16.048   ,23,2019
2210,23,   Tommy Joe Martins,2:17.023   ,23,2019
2211,25,   Stephen Leicht,2:17.389   ,23,2019
2212,27,   Nicolas Hammann,2:18.135   ,23,2019
2213,29,"   Ray Black, Jr.",2:18.526   ,23,2019
2214,31,   Joey Gase,2:19.647   ,23,2019
2215,33,   Ryan Vargas,2:20.694   ,23,2019
2216,35,   Chad Finchum,2:22.894   ,23,2019
2217,37,   Vinnie Miller,2:27.801   ,23,2019
2218,2,   Matt DiBenedetto,2:13.229   ,23,2019
2219,4,   Cole Custer,2:13.648   ,23,2019
2220,6,   Tyler Reddick,2:13.948   ,23,2019
2221,8,   Justin Allgaier,2:14.203   ,23,2019
2222,10,   Chase Briscoe,2:14.551   ,23,2019
2223,12,   Christopher Bell,2:15.881   ,23,2019
2224,14,   John Hunter Nemechek,2:14.843   ,23,2019
2225,16,   Josh Bilicki,2:15.069   ,23,2019
2226,18,   Michael Annett,2:15.384   ,23,2019
2227,20,   Brandon Jones,2:15.797   ,23,2019
2228,22,   Ryan Ellis,2:16.464   ,23,2019
2229,24,   Loris Hezemans,2:17.062   ,23,2019
2230,26,   Brandon Brown,2:18.131   ,23,2019
2231,28,   Josh Williams,2:18.380   ,23,2019
2232,30,   J.J. Yeley,2:19.522   ,23,2019
2233,32,   David Starr,2:20.102   ,23,2019
2234,34,   B.J. McLeod,2:22.713   ,23,2019
2235,36,   Dexter Bean,2:24.424   ,23,2019
2236,38,   Dick Karth,2:30.590   ,23,2019
2237,1,   Ryan Blaney,28.696   ,24,2019
2238,3,   Cole Custer,28.874   ,24,2019
2239,5,   Chase Briscoe,28.955   ,24,2019
2240,7,   Brandon Jones,29.077   ,24,2019
2241,9,   Austin Cindric,29.162   ,24,2019
2242,11,   Landon Cassill,29.178   ,24,2019
2243,13,   Ryan Sieg,29.441   ,24,2019
2244,15,   Gray Gaulding,29.636   ,24,2019
2245,17,   Alex Labbe,29.726   ,24,2019
2246,19,   Brandon Brown,29.874   ,24,2019
2247,21,   Stefan Parsons,29.966   ,24,2019
2248,23,   B.J. McLeod,30.113   ,24,2019
2249,25,   Joe Nemechek,30.229   ,24,2019
2250,27,   Timmy Hill,30.317   ,24,2019
2251,29,   Garrett Smithley,30.468   ,24,2019
2252,31,   Chad Finchum,31.055   ,24,2019
2253,33,   David Starr,31.163   ,24,2019
2254,35,   Mike Harmon,31.654   ,24,2019
2255,37,   Denny Hamlin,39.102   ,24,2019
2256,2,   Christopher Bell,28.828   ,24,2019
2257,4,   Justin Allgaier,28.928   ,24,2019
2258,6,   Tyler Reddick,29.020   ,24,2019
2259,8,   Noah Gragson,29.098   ,24,2019
2260,10,   Michael Annett,29.178   ,24,2019
2261,12,   Justin Haley,29.241   ,24,2019
2262,14,"   Dale Earnhardt, Jr.",29.453   ,24,2019
2263,16,   John Hunter Nemechek,29.641   ,24,2019
2264,18,"   Ray Black, Jr.",29.799   ,24,2019
2265,20,   Jeremy Clements,29.879   ,24,2019
2266,22,   Camden Murphy,30.037   ,24,2019
