,driver,midrace_pos,high_pos,low_pos,avg_pos,pass_dif,GF_Passes,GF_Passed,quality_passes,quality_pass_pct,fast_lap,top15_laps,top15_lap_pct,laps_led,LL_pct,total_laps,driver_rating,race_num,year,start,finish,laps,pos_dif,finishpoints,DFS,DfsRank
2903,Anthony Alfredo,12,5,35,13,4,99,95,57,57.6,3,153,86.9,0,0.0,176,87.9,10,2020,12,11,176,1,32,34.35,13
2904,"Joe Graf, Jr.",19,6,35,18,-33,58,91,16,27.6,0,32,18.2,0,0.0,176,70.0,10,2020,16,13,176,3,30,33.0,14
2905,Jesse Little,16,4,35,16,-34,50,84,25,50.0,0,56,31.8,0,0.0,176,72.5,10,2020,18,15,176,3,28,31.0,17
2906,Colby Howard,21,10,31,20,-25,64,89,6,9.4,0,11,6.2,0,0.0,176,62.2,10,2020,17,17,176,0,26,26.0,19
2907,Ryan Sieg,24,1,35,21,18,104,86,26,25.0,10,25,14.3,7,4.0,175,71.0,10,2020,28,19,175,9,24,39.25,8
2908,Chad Finchum,26,11,33,25,0,55,55,3,5.5,0,5,2.9,0,0.0,175,50.3,10,2020,30,21,175,9,21,30.0,18
2909,Alex Labbe,30,15,32,26,-20,49,69,0,0.0,0,0,0.0,0,0.0,174,47.8,10,2020,25,23,174,2,19,21.0,20
2910,Timmy Hill,25,6,31,23,-10,62,72,14,22.6,0,19,10.9,0,0.0,174,50.8,10,2020,23,25,174,-2,17,15.0,23
2911,Jeremy Clements,14,4,30,15,-45,44,89,31,70.5,1,138,79.8,0,0.0,173,69.1,10,2020,4,27,173,-23,15,-7.55,31
2912,Vinnie Miller,29,11,34,28,-6,45,51,3,6.7,0,2,1.2,0,0.0,173,41.2,10,2020,34,29,173,5,13,18.0,21
2913,Daniel Hemric,4,2,35,8,-5,111,116,70,63.1,3,164,96.5,0,0.0,170,84.9,10,2020,11,31,170,-20,10,-8.65,32
2914,Kody Vanderwal,32,23,37,33,-8,10,18,0,0.0,1,0,0.0,0,0.0,138,30.3,10,2020,37,33,138,4,8,12.45,25
2915,Kyle Weatherman,34,2,35,30,2,60,58,18,30.0,1,17,20.2,0,0.0,84,46.6,10,2020,33,35,84,-2,6,4.45,27
2916,Stephen Leicht,38,36,38,38,0,2,2,0,0.0,0,0,0.0,0,0.0,9,26.5,10,2020,36,38,9,-2,3,1.0,28
2917,Brandon Jones,6,1,22,4,9,68,59,61,89.7,10,175,98.9,5,2.8,177,113.7,10,2020,8,2,177,6,42,53.75,5
2918,A.J. Allmendinger,10,3,38,11,-12,62,74,32,51.6,0,148,83.6,0,0.0,177,91.7,10,2020,38,4,177,34,40,74.0,2
2919,Justin Haley,11,2,22,11,-17,45,62,30,66.7,3,169,95.5,0,0.0,177,89.9,10,2020,3,6,177,-3,38,36.35,9
2920,Harrison Burton,3,2,16,6,-10,94,104,82,87.2,4,176,99.4,0,0.0,177,104.3,10,2020,15,8,177,7,36,44.8,7
2921,Austin Cindric,5,1,23,4,12,46,34,29,63.0,34,162,92.0,60,34.1,176,123.3,10,2020,14,10,176,4,34,68.3,3
2922,Josh Williams,17,1,35,18,-34,53,87,21,39.6,0,26,14.8,1,0.6,176,72.6,10,2020,20,12,176,8,31,39.25,8
2923,Colin Garrett,18,5,32,20,-22,67,89,12,17.9,0,6,3.4,0,0.0,176,65.8,10,2020,21,14,176,7,29,36.0,11
2924,Jeffrey Earnhardt,20,6,35,21,-27,52,79,11,21.2,0,9,5.1,0,0.0,176,59.2,10,2020,19,16,176,3,27,30.0,18
2925,Michael Annett,8,2,32,10,14,85,71,44,51.8,2,160,90.9,0,0.0,176,85.3,10,2020,10,18,176,-8,25,17.9,22
2926,Tommy Joe Martins,31,14,34,27,-7,54,61,1,1.9,4,0,0.0,0,0.0,175,49.8,10,2020,31,20,175,11,23,35.8,12
2927,Justin Allgaier,13,3,37,11,33,144,111,78,54.2,14,149,85.6,0,0.0,174,97.1,10,2020,32,22,174,10,20,36.3,10
2928,Matt Mills,23,7,33,25,-21,53,74,7,13.2,0,4,2.3,0,0.0,174,51.8,10,2020,27,24,174,3,18,21.0,20
2929,Bayley Currey,28,8,33,26,6,62,56,9,14.5,0,12,6.9,0,0.0,173,48.5,10,2020,24,26,173,-2,16,14.0,24
2930,Carson Ware,27,5,37,31,-6,16,22,0,0.0,0,1,0.6,0,0.0,173,35.5,10,2020,5,28,173,-23,14,-9.0,33
2931,Caesar Bacarella,33,21,36,33,-15,20,35,0,0.0,1,0,0.0,0,0.0,171,36.6,10,2020,29,30,171,-1,12,11.45,26
2932,Stefan Parsons,35,12,35,33,-21,10,31,0,0.0,1,1,0.7,0,0.0,151,35.0,10,2020,22,32,151,-10,9,-0.55,29
2933,B.J. McLeod,22,16,31,26,-21,44,65,0,0.0,0,0,0.0,0,0.0,117,52.2,10,2020,26,34,117,-8,7,-1.0,30
2934,Brandon Brown,36,2,35,32,-47,35,82,5,14.3,0,16,32.7,0,0.0,49,45.2,10,2020,2,36,49,-34,5,-29.0,34
2935,Justin Haley,4,1,33,7,-23,128,151,109,85.2,2,97,85.8,16,14.2,113,98.1,11,2020,1,1,113,0,45,49.9,6
2936,Jeb Burton,6,1,24,9,25,176,151,115,65.3,2,91,80.5,8,7.1,113,93.1,11,2020,8,3,113,5,41,48.9,7
2937,Brett Moffitt,13,4,21,10,12,181,169,148,81.8,2,101,89.4,0,0.0,113,83.7,11,2020,20,5,113,15,39,54.9,3
2938,A.J. Allmendinger,30,1,35,19,15,104,89,40,38.5,12,40,35.4,0,0.0,113,73.3,11,2020,34,7,113,27,37,69.4,1
2939,Alex Labbe,18,5,33,16,21,217,196,123,56.7,3,55,48.7,0,0.0,113,77.3,11,2020,27,9,113,18,35,54.35,4
2940,Brandon Brown,15,2,26,13,5,216,211,148,68.5,3,77,68.1,0,0.0,113,86.1,11,2020,15,11,113,4,32,37.35,13
2941,Jesse Little,37,10,38,30,-28,39,67,7,17.9,6,11,9.7,0,0.0,113,66.4,11,2020,18,13,113,5,30,37.7,12
2942,Tommy Joe Martins,22,12,38,24,-10,66,76,0,0.0,1,3,2.7,0,0.0,113,63.2,11,2020,32,15,113,17,28,45.45,9
2943,Caesar Bacarella,9,7,32,22,-27,90,117,31,34.4,4,13,11.5,0,0.0,113,68.5,11,2020,17,17,113,0,26,27.8,17
2944,Robby Lyons,29,3,36,27,5,43,38,3,7.0,3,3,2.7,0,0.0,113,50.3,11,2020,14,19,113,-5,24,20.35,22
2945,Vinnie Miller,34,14,37,30,8,30,22,0,0.0,1,2,1.8,0,0.0,113,43.0,11,2020,28,21,113,7,21,28.45,16
2946,B.J. McLeod,32,2,37,29,-4,22,26,0,0.0,1,7,6.2,0,0.0,113,43.2,11,2020,16,23,113,-7,19,12.45,27
2947,Mike Harmon,36,22,37,31,-5,30,35,0,0.0,1,0,0.0,0,0.0,112,36.9,11,2020,25,25,112,0,17,17.45,24
2948,Myatt Snider,24,1,31,20,4,75,71,31,41.3,4,35,33.3,1,1.0,105,67.9,11,2020,31,27,105,4,15,21.05,21
2949,Jeff Green,20,4,38,20,24,89,65,33,37.1,4,42,40.0,0,0.0,105,66.5,11,2020,36,29,105,7,13,21.8,20
2950,Kody Vanderwal,25,15,36,29,-7,45,52,0,0.0,1,1,1.1,0,0.0,95,56.1,11,2020,26,31,95,-5,10,5.45,29
2951,Josh Williams,8,6,36,20,-6,185,191,79,42.7,4,36,37.9,0,0.0,95,72.9,11,2020,24,33,95,-9,8,0.8,32
2952,Colin Garrett,19,12,39,26,-16,47,63,0,0.0,0,0,0.0,0,0.0,95,56.2,11,2020,39,35,95,4,6,10.0,28
2953,Riley Herbst,16,1,34,23,14,160,146,75,46.9,1,26,34.2,0,0.0,76,76.1,11,2020,22,37,76,-15,4,-10.55,37
2954,John Jackson,39,3,38,37,1,17,16,0,0.0,0,2,6.7,0,0.0,30,26.2,11,2020,38,39,30,-1,2,1.0,31
2955,Ross Chastain,2,1,30,4,-25,104,129,100,96.2,0,111,98.2,24,21.2,113,110.2,11,2020,9,2,113,7,42,55.0,2
2956,Austin Cindric,1,1,15,6,0,117,117,112,95.7,2,113,100.0,8,7.1,113,98.2,11,2020,7,4,113,3,40,45.9,8
2957,Anthony Alfredo,14,1,31,8,4,146,142,126,86.3,2,97,85.8,5,4.4,113,96.6,11,2020,10,6,113,4,38,44.15,10
2958,Gray Gaulding,21,4,28,14,15,193,178,119,61.7,3,75,66.4,0,0.0,113,80.4,11,2020,21,8,113,13,36,50.35,5
2959,Noah Gragson,3,1,27,8,19,185,166,132,71.4,5,94,83.2,19,16.8,113,100.1,11,2020,5,10,113,-5,34,36.0,14
2960,Michael Annett,5,1,21,6,-4,163,167,145,89.0,2,106,93.8,11,9.7,113,94.1,11,2020,2,12,113,-10,31,24.65,18
2961,Jeffrey Earnhardt,23,11,31,22,4,66,62,9,13.6,1,6,5.3,0,0.0,113,60.7,11,2020,13,14,113,-1,29,28.45,16
2962,Brandon Jones,10,2,29,11,13,197,184,156,79.2,3,96,85.0,0,0.0,113,82.1,11,2020,6,16,113,-10,27,18.35,23
2963,Chase Briscoe,7,1,33,14,1,151,150,110,72.8,5,67,59.3,15,13.3,113,79.3,11,2020,4,18,113,-14,25,17.0,25
2964,Mason Massey,35,5,38,31,12,32,20,0,0.0,0,3,2.7,0,0.0,113,50.0,11,2020,35,20,113,15,23,38.0,11
2965,Chad Finchum,28,7,35,17,5,137,132,54,39.4,2,41,36.3,0,0.0,113,70.9,11,2020,30,22,113,8,20,28.9,15
2966,Jeremy Clements,26,1,31,22,-29,72,101,27,37.5,2,22,19.6,1,0.9,112,49.7,11,2020,19,24,112,-5,18,14.15,26
2967,Timmy Hill,31,7,36,19,7,161,154,67,41.6,1,21,19.8,0,0.0,106,69.9,11,2020,33,26,106,7,16,23.45,19
2968,Justin Allgaier,11,1,25,9,1,165,164,146,88.5,0,98,93.3,2,1.9,105,92.6,11,2020,12,28,105,-16,14,-1.5,33
2969,Ryan Sieg,38,2,39,37,-32,5,37,1,20.0,0,2,2.0,0,0.0,101,29.3,11,2020,3,30,101,-27,12,-15.0,38
2970,Harrison Burton,12,1,22,13,-3,150,153,114,76.0,3,75,78.9,3,3.2,95,84.5,11,2020,11,32,95,-21,9,-9.9,36
2971,"Joe Graf, Jr.",17,4,39,23,14,126,112,39,31.0,3,25,26.3,0,0.0,95,65.7,11,2020,23,34,95,-11,7,-2.65,35
2972,Tim Viens,27,6,39,34,-14,30,44,0,0.0,0,1,1.1,0,0.0,90,38.2,11,2020,29,36,90,-7,5,-2.0,34
2973,Matt Mills,33,24,38,36,1,24,23,0,0.0,0,0,0.0,0,0.0,65,43.3,11,2020,37,38,65,-1,3,2.0,30
2974,Chase Briscoe,14,1,24,6,2,48,46,31,64.6,14,82,90.1,24,26.4,91,128.0,12,2020,3,1,91,2,45,59.3,2
2975,Jeremy Clements,12,3,31,11,17,44,27,28,63.6,0,76,83.5,0,0.0,91,93.3,12,2020,21,3,91,18,41,59.0,3
2976,Michael Annett,11,2,25,8,18,41,23,32,78.0,0,84,92.3,0,0.0,91,95.2,12,2020,12,5,91,7,39,46.0,7
2977,Brett Moffitt,13,2,29,9,-8,35,43,31,88.6,0,87,95.6,0,0.0,91,93.7,12,2020,18,7,91,11,37,48.0,6
2978,Riley Herbst,6,4,27,15,14,37,23,23,62.2,2,45,49.5,0,0.0,91,92.2,12,2020,24,9,91,15,35,50.9,5
2979,Dexter Bean,22,7,30,18,4,38,34,17,44.7,0,40,44.0,0,0.0,91,66.7,12,2020,20,11,91,9,32,41.0,10
2980,Ryan Vargas,16,3,30,15,-5,31,36,14,45.2,0,47,51.6,0,0.0,91,71.5,12,2020,17,13,91,4,30,34.0,15
2981,Kyle Weatherman,20,7,32,18,-13,22,35,5,22.7,0,37,40.7,0,0.0,91,65.8,12,2020,32,15,91,17,28,45.0,8
2982,Alex Labbe,27,11,29,20,1,24,23,7,29.2,0,16,17.6,0,0.0,91,60.7,12,2020,19,17,91,2,26,28.0,19
2983,Kody Vanderwal,24,7,32,22,-13,16,29,1,6.2,0,6,6.6,0,0.0,91,48.8,12,2020,28,19,91,9,24,33.0,16
2984,Stefan Parsons,19,7,28,14,-19,30,49,15,50.0,0,53,58.2,0,0.0,91,71.5,12,2020,26,21,91,5,21,26.0,20
2985,Justin Haley,3,2,30,16,-21,23,44,16,69.6,0,41,46.1,0,0.0,89,84.5,12,2020,6,23,89,-17,19,2.0,28
2986,Matt Mills,23,7,33,21,-18,14,32,2,14.3,0,7,9.6,0,0.0,73,45.8,12,2020,33,25,73,8,17,25.0,21
2987,Stephen Leicht,25,11,36,28,0,8,8,0,0.0,1,2,2.9,0,0.0,69,44.3,12,2020,36,27,69,9,15,24.45,22
2988,Austin Cindric,4,1,12,15,19,24,5,22,91.7,15,52,100.0,11,21.2,52,97.8,12,2020,9,29,52,-20,13,2.5,27
2989,Jeff Green,31,15,35,31,3,6,3,0,0.0,1,0,0.0,0,0.0,17,33.6,12,2020,30,31,17,-1,10,9.45,26
2990,Brandon Brown,33,13,33,32,1,3,2,1,33.3,0,5,71.4,0,0.0,7,32.0,12,2020,22,33,7,-11,8,-3.0,30
2991,"Joe Graf, Jr.",35,21,25,34,2,3,1,0,0.0,0,0,0.0,0,0.0,4,26.3,12,2020,25,35,4,-10,6,-4.0,31
2992,Ross Chastain,1,1,22,4,-13,28,41,25,89.3,13,87,95.6,31,34.1,91,126.9,12,2020,5,2,91,3,42,58.6,4
2993,Myatt Snider,7,1,15,5,18,46,28,39,84.8,4,91,100.0,8,8.8,91,104.2,12,2020,2,4,91,-2,40,41.8,9
2994,Justin Allgaier,2,1,21,7,13,33,20,30,90.9,4,72,79.1,9,9.9,91,113.1,12,2020,4,6,91,-2,38,40.05,11
2995,Timmy Hill,15,7,34,15,-4,30,34,19,63.3,0,64,70.3,0,0.0,91,73.3,12,2020,34,8,91,26,36,62.0,1
2996,Jesse Little,10,3,32,13,1,39,38,19,48.7,1,59,64.8,0,0.0,91,83.7,12,2020,14,10,91,4,34,38.45,12
2997,Ryan Sieg,9,3,27,12,21,43,22,24,55.8,1,65,71.4,0,0.0,91,87.7,12,2020,11,12,91,-1,31,30.45,17
2998,B.J. McLeod,17,3,23,14,13,38,25,19,50.0,0,55,60.4,0,0.0,91,73.8,12,2020,23,14,91,9,29,38.0,13
2999,Jeffrey Earnhardt,18,10,28,19,-1,33,34,4,12.1,0,19,20.9,0,0.0,91,65.2,12,2020,15,16,91,-1,27,26.0,20
3000,Vinnie Miller,21,4,29,17,7,31,24,3,9.7,0,29,31.9,0,0.0,91,57.8,12,2020,29,18,91,11,25,36.0,14
3001,Carson Ware,26,13,33,24,-8,15,23,1,6.7,0,1,1.1,0,0.0,91,46.3,12,2020,16,20,91,-4,23,19.0,23
3002,Noah Gragson,5,1,23,11,1,12,11,9,75.0,2,52,57.8,8,8.9,90,96.1,12,2020,1,22,90,-21,20,1.9,29
3003,Bayley Currey,29,24,35,28,1,11,10,0,0.0,2,0,0.0,0,0.0,78,48.2,12,2020,35,24,78,11,18,29.9,18
3004,Chad Finchum,30,5,30,26,-20,10,30,0,0.0,0,3,4.1,0,0.0,73,47.2,12,2020,27,26,73,1,16,17.0,24
3005,Daniel Hemric,8,2,28,16,7,27,20,23,85.2,0,50,96.2,0,0.0,52,86.5,12,2020,8,28,52,-20,14,-6.0,32
3006,Tommy Joe Martins,28,9,31,23,-11,14,25,10,71.4,0,20,45.5,0,0.0,44,44.3,12,2020,31,30,44,1,12,13.0,25
3007,Harrison Burton,32,7,12,28,-2,7,9,7,100.0,0,14,100.0,0,0.0,14,49.0,12,2020,10,32,14,-22,9,-13.0,33
3008,Josh Williams,34,9,13,33,2,5,3,4,80.0,0,4,100.0,0,0.0,4,28.3,12,2020,13,34,4,-21,7,-14.0,34
3009,Brandon Jones,36,7,7,36,0,0,0,0,0.0,0,0,0.0,0,0.0,0,27.2,12,2020,7,36,0,-29,5,-24.0,35
3010,Chase Briscoe,1,1,35,3,19,22,3,17,77.3,13,62,100.0,30,48.4,62,146.5,13,2020,12,1,62,11,45,69.35,1
3011,Noah Gragson,2,1,34,6,27,49,22,34,69.4,2,59,95.2,0,0.0,62,110.9,13,2020,8,3,62,5,41,46.9,7
3012,Austin Cindric,16,1,35,6,1,56,55,25,44.6,15,54,87.1,21,33.9,62,127.1,13,2020,10,5,62,5,39,56.0,4
3013,Justin Allgaier,3,1,35,5,25,32,7,24,75.0,4,58,93.5,2,3.2,62,115.6,13,2020,5,7,62,-2,37,37.3,14
3014,Michael Annett,14,1,36,13,-13,19,32,13,68.4,0,51,82.3,0,0.0,62,83.0,13,2020,2,9,62,-7,35,28.0,17
3015,Brandon Brown,18,1,36,17,17,43,26,10,23.3,0,20,32.3,0,0.0,62,75.2,13,2020,24,11,62,13,32,45.0,8
3016,Jeremy Clements,11,1,34,13,26,40,14,22,55.0,0,52,83.9,0,0.0,62,85.5,13,2020,21,13,62,8,30,38.0,13
3017,Kyle Weatherman,20,1,36,20,2,34,32,2,5.9,1,13,21.0,0,0.0,62,69.3,13,2020,27,15,62,12,28,40.45,11
3018,Ryan Sieg,13,1,33,14,-11,24,35,11,45.8,0,36,58.1,2,3.2,62,74.7,13,2020,4,17,62,-13,26,13.5,24
3019,Timmy Hill,27,1,37,21,-9,33,42,5,15.2,0,9,14.5,0,0.0,62,57.2,13,2020,34,19,62,15,24,39.0,12
3020,Stephen Leicht,30,1,35,27,12,33,21,0,0.0,0,0,0.0,0,0.0,62,49.3,13,2020,28,21,62,7,21,28.0,17
3021,Josh Bilicki,21,1,37,21,17,46,29,2,4.3,0,10,16.1,0,0.0,62,58.7,13,2020,36,23,62,13,19,32.0,16
3022,Harrison Burton,10,1,34,11,-2,19,21,13,68.4,0,54,87.1,0,0.0,62,78.7,13,2020,6,25,62,-19,17,-2.0,30
3023,Chad Finchum,34,1,37,33,5,16,11,0,0.0,1,0,0.0,0,0.0,62,34.3,13,2020,37,27,62,10,15,25.45,18
3024,B.J. McLeod,32,1,37,32,-1,14,15,0,0.0,0,1,1.6,0,0.0,61,31.5,13,2020,15,29,61,-14,13,-1.0,29
3025,Jeb Burton,33,1,37,27,-38,9,47,0,0.0,1,14,23.3,1,1.7,60,47.5,13,2020,1,31,60,-30,10,-19.3,34
3026,Riley Herbst,4,1,34,14,-25,36,61,15,41.7,0,44,77.2,0,0.0,57,74.2,13,2020,23,33,57,-10,8,-2.0,30
3027,Tommy Joe Martins,25,1,37,24,-10,29,39,0,0.0,0,1,2.0,0,0.0,51,44.8,13,2020,25,35,51,-10,6,-4.0,31
3028,Brandon Jones,8,1,34,20,-12,3,15,3,100.0,0,31,91.2,2,5.9,34,78.0,13,2020,3,37,34,-34,4,-29.5,35
3029,Justin Haley,5,1,34,5,26,34,8,29,85.3,4,62,100.0,0,0.0,62,118.2,13,2020,11,2,62,9,42,52.8,5
3030,A.J. Allmendinger,9,1,35,10,52,61,9,28,45.9,3,51,82.3,2,3.2,62,104.8,13,2020,30,4,62,26,40,67.85,2
3031,Ross Chastain,6,1,34,8,6,26,20,22,84.6,0,57,91.9,0,0.0,62,103.3,13,2020,9,6,62,3,38,41.0,10
3032,Alex Labbe,12,1,34,11,24,40,16,27,67.5,0,59,95.2,0,0.0,62,94.2,13,2020,22,8,62,14,36,50.0,6
3033,Preston Pardus,17,1,35,15,-5,33,38,5,15.2,0,24,38.7,2,3.2,62,78.3,13,2020,19,10,62,9,34,43.5,9
3034,Brandon Gdovic,15,1,38,18,22,42,20,7,16.7,0,22,35.5,0,0.0,62,74.2,13,2020,38,12,62,26,31,57.0,3
3035,Jade Buford,26,1,36,21,-7,39,46,3,7.7,0,10,16.1,0,0.0,62,65.8,13,2020,17,14,62,3,29,32.0,16
3036,Myatt Snider,7,1,36,14,8,34,26,17,50.0,0,39,62.9,0,0.0,62,77.0,13,2020,26,16,62,10,27,37.0,15
3037,Jesse Little,24,1,36,24,8,40,32,0,0.0,0,0,0.0,0,0.0,62,56.3,13,2020,13,18,62,-5,25,20.0,19
3038,Anthony Alfredo,22,1,37,22,-15,40,55,11,27.5,3,18,29.0,0,0.0,62,74.3,13,2020,7,20,62,-13,23,11.35,26
3039,Josh Williams,19,1,36,20,-13,36,49,5,13.9,0,7,11.3,0,0.0,62,58.5,13,2020,20,22,62,-2,20,18.0,21
3040,Mike Wallace,23,1,34,26,-32,34,66,0,0.0,0,0,0.0,0,0.0,62,46.7,13,2020,14,24,62,-10,18,8.0,27
3041,"Joe Graf, Jr.",29,1,34,27,-33,25,58,1,4.0,0,2,3.2,0,0.0,62,43.8,13,2020,29,26,62,3,16,19.0,20
3042,Kody Vanderwal,28,1,35,27,-35,19,54,2,10.5,0,3,4.9,0,0.0,61,37.2,13,2020,31,28,61,3,14,17.0,22
3043,Matt Mills,31,1,35,29,2,27,25,0,0.0,0,3,4.9,0,0.0,61,35.5,13,2020,33,30,61,3,12,15.0,23
3044,Vinnie Miller,35,1,37,35,3,9,6,0,0.0,0,0,0.0,0,0.0,60,27.5,13,2020,35,32,60,3,9,12.0,25
3045,Bayley Currey,36,1,36,32,4,19,15,0,0.0,0,0,0.0,0,0.0,54,37.8,13,2020,32,34,54,-2,7,5.0,28
3046,Brett Moffitt,37,2,37,35,-22,12,34,2,16.7,0,3,6.8,0,0.0,44,34.3,13,2020,16,36,44,-20,5,-15.0,32
3047,Jeffrey Earnhardt,38,1,35,36,-22,4,26,2,50.0,0,1,11.1,0,0.0,9,32.0,13,2020,18,38,9,-20,3,-17.0,33
3048,Austin Cindric,2,1,20,3,11,20,9,20,100.0,47,135,99.3,41,30.1,136,142.7,14,2020,12,1,136,11,45,87.4,1
3049,Ross Chastain,6,1,21,7,11,26,15,18,69.2,1,128,94.1,0,0.0,136,101.9,14,2020,2,3,136,-1,41,40.45,9
3050,Michael Annett,7,3,21,7,2,24,22,21,87.5,1,133,97.8,0,0.0,136,104.9,14,2020,4,5,136,-1,39,38.45,12
3051,Justin Haley,14,1,16,8,-10,21,31,20,95.2,0,135,99.3,3,2.2,136,92.2,14,2020,9,7,136,2,37,39.75,10
3052,Ryan Sieg,9,6,13,9,-3,17,20,16,94.1,0,136,100.0,0,0.0,136,94.0,14,2020,8,9,136,-1,35,34.0,14
3053,Noah Gragson,1,1,11,3,-5,15,20,14,93.3,23,136,100.0,87,64.0,136,131.7,14,2020,1,11,136,-10,32,54.1,4
3054,"Joe Graf, Jr.",21,9,31,23,-4,42,46,1,2.4,0,3,2.2,0,0.0,136,60.7,14,2020,31,13,136,18,30,48.0,5
3055,Myatt Snider,17,12,28,18,-8,31,39,0,0.0,0,25,18.4,0,0.0,136,69.2,14,2020,28,15,136,13,28,41.0,8
3056,Harrison Burton,8,2,29,9,16,39,23,18,46.2,5,106,77.9,0,0.0,136,88.5,14,2020,5,17,136,-12,26,16.25,23
3057,"Ronnie Bassett, Jr.",22,12,27,18,-11,23,34,5,21.7,0,33,24.4,0,0.0,135,62.5,14,2020,22,19,135,3,24,27.0,18
3058,Timmy Hill,16,6,34,19,3,31,28,5,16.1,0,28,20.7,0,0.0,135,64.3,14,2020,33,21,135,12,21,33.0,15
3059,Vinnie Miller,28,17,34,25,6,31,25,0,0.0,0,0,0.0,0,0.0,134,49.2,14,2020,34,23,134,11,19,30.0,16
3060,Kody Vanderwal,29,18,32,28,-23,17,40,0,0.0,0,0,0.0,0,0.0,134,38.0,14,2020,25,25,134,0,17,17.0,22
3061,Brandon Brown,10,5,30,18,9,24,15,11,45.8,0,68,51.5,0,0.0,132,66.3,14,2020,19,27,132,-8,15,7.0,30
3062,Jeffrey Earnhardt,18,15,28,20,-19,27,46,3,11.1,0,3,2.3,0,0.0,129,53.0,14,2020,24,29,129,-5,13,8.0,29
3063,Garrett Smithley,30,8,33,27,1,8,7,1,12.5,0,12,10.0,0,0.0,120,43.3,14,2020,15,31,120,-16,10,-6.0,33
3064,Tommy Joe Martins,34,20,36,32,-8,20,28,0,0.0,0,0,0.0,0,0.0,54,32.3,14,2020,36,33,54,3,8,11.0,26
3065,Stephen Leicht,35,29,34,35,-2,0,2,0,0.0,0,0,0.0,0,0.0,21,26.5,14,2020,29,35,21,-6,6,0.0,31
3066,Riley Herbst,4,2,23,8,18,30,12,20,66.7,0,126,92.6,0,0.0,136,107.0,14,2020,23,2,136,21,42,63.0,2
3067,Chase Briscoe,3,1,27,5,11,26,15,12,46.2,5,121,89.0,5,3.7,136,114.0,14,2020,7,4,136,3,40,46.5,6
3068,Anthony Alfredo,11,5,21,10,6,30,24,21,70.0,0,125,91.9,0,0.0,136,89.2,14,2020,11,6,136,5,38,43.0,7
3069,Kyle Weatherman,19,8,31,17,31,47,16,10,21.3,0,49,36.0,0,0.0,136,79.2,14,2020,30,8,136,22,36,58.0,3
3070,Brett Moffitt,15,8,28,16,21,44,23,22,50.0,0,78,57.4,0,0.0,136,80.0,14,2020,13,10,136,3,34,37.0,13
3071,Jeremy Clements,12,2,21,13,1,36,35,24,66.7,0,115,84.6,0,0.0,136,81.8,14,2020,20,12,136,8,31,39.0,11
3072,Jesse Little,13,10,17,13,-7,20,27,19,95.0,0,134,98.5,0,0.0,136,78.5,14,2020,14,14,136,0,29,29.0,17
3073,Chad Finchum,26,15,32,24,-3,31,34,1,3.2,0,0,0.0,0,0.0,136,54.8,14,2020,32,16,136,16,27,43.0,7
3074,B.J. McLeod,23,12,23,19,-14,14,28,9,64.3,0,48,35.3,0,0.0,136,63.7,14,2020,17,18,136,-1,25,24.0,20
3075,Justin Allgaier,5,3,16,7,1,27,26,26,96.3,6,135,100.0,0,0.0,135,98.8,14,2020,10,20,135,-10,23,15.7,24
3076,Bayley Currey,24,16,31,26,3,31,28,0,0.0,0,0,0.0,0,0.0,135,46.0,14,2020,27,22,135,5,20,25.0,19
3077,Alex Labbe,27,15,30,25,-17,13,30,0,0.0,1,4,3.0,0,0.0,134,51.5,14,2020,16,24,134,-8,18,10.45,27
3078,Josh Williams,32,18,34,30,-2,3,5,0,0.0,4,0,0.0,0,0.0,133,42.7,14,2020,18,26,133,-8,16,9.8,28
3079,Mason Massey,25,4,31,28,-1,39,40,0,0.0,0,1,0.8,0,0.0,130,41.7,14,2020,26,28,130,-2,14,12.0,25
3080,Matt Mills,31,22,35,31,1,14,13,0,0.0,1,0,0.0,0,0.0,122,32.9,14,2020,35,30,122,5,12,17.45,21
3081,Colby Howard,20,11,24,20,-14,25,39,10,40.0,0,23,19.3,0,0.0,119,56.0,14,2020,21,32,119,-11,9,-2.0,32
3082,Jeb Burton,33,3,35,34,3,3,0,1,33.3,2,0,0.0,0,0.0,45,27.9,14,2020,3,34,45,-31,7,-23.1,34
3083,Brandon Jones,36,6,6,36,-1,0,1,0,0.0,0,0,0.0,0,0.0,0,26.0,14,2020,6,36,0,-30,5,-25.0,35
3084,Austin Cindric,1,1,15,2,14,31,17,28,90.3,61,200,100.0,130,65.0,200,149.7,15,2020,15,1,200,14,45,118.95,1
3085,Justin Haley,7,3,13,8,-4,25,29,25,100.0,1,200,100.0,0,0.0,200,95.4,15,2020,9,3,200,6,41,47.45,9
3086,Justin Allgaier,14,3,34,19,8,47,39,17,36.2,11,108,54.0,0,0.0,200,73.6,15,2020,20,5,200,15,39,58.95,3
3087,Noah Gragson,5,1,23,7,18,42,24,35,83.3,17,196,98.0,37,18.5,200,102.4,15,2020,5,7,200,-2,37,51.9,6
3088,Daniel Hemric,4,1,34,6,22,57,35,36,63.2,11,191,95.5,0,0.0,200,104.3,15,2020,34,9,200,25,35,64.95,2
3089,Jeremy Clements,11,1,14,9,-8,29,37,26,89.7,4,200,100.0,11,5.5,200,85.8,15,2020,4,11,200,-7,32,29.55,18
