,driver,track,start_pos,finish_pos,laps_complete,total_laps,race_num,year,race_status
10753,Michael Annett,Charlotte,9,7,203,203,6,2020,running
10754,Michael Annett,Atlanta,21,11,163,163,8,2020,running
10755,Michael Annett,Homestead,10,18,176,177,10,2020,running
10756,Michael Annett,Pocono,12,5,91,91,12,2020,running
10757,Michael Annett,Kentucky,4,5,136,136,14,2020,running
10758,Michael Annett,Fort Worth,1,5,201,201,16,2020,running
10759,Michael Annett,Elkhart Lake,1,10,45,45,18,2020,running
10760,Michael Annett,Dover,8,9,200,200,20,2020,running
10761,Michael Annett,Daytona,8,7,100,100,22,2020,running
10762,Michael Annett,Richmond,9,7,250,250,24,2020,running
10763,Michael Annett,Bristol,9,31,121,300,26,2020,crash
10764,Michael Annett,Talladega,9,37,113,113,28,2020,disqualified
10765,Michael Annett,Kansas,11,8,200,200,30,2020,running
10766,Michael Annett,Martinsville,11,8,250,250,32,2020,running
10767,Michael Annett,Daytona,10,36,74,122,1,2021,crash
10768,Michael Annett,Homestead,18,13,179,179,3,2021,running
10769,Michael Annett,Phoenix,8,38,93,200,5,2021,engine
10770,Michael Annett,Martinsville,10,10,250,250,7,2021,running
10771,Michael Annett,Darlington,20,7,148,148,9,2021,running
10772,Michael Annett,Austin,35,11,46,46,11,2021,running
10773,Michael Annett,Mid-Ohio,15,7,78,78,13,2021,running
10774,Michael Annett,Nashville,21,12,189,189,15,2021,running
10775,Michael Annett,Elkhart Lake,12,3,45,45,17,2021,running
10776,Michael Annett,Daytona,19,30,100,100,23,2021,running
10777,Michael Annett,Richmond,10,22,250,250,25,2021,running
10778,Michael Annett,Fort Worth,9,9,200,200,30,2021,running
10779,Michael Annett,Martinsville,6,38,192,257,32,2021,crash
10780,Michael Munley,Watkins Glen,34,35,74,82,20,2021,suspension
10781,Miguel Paludo,Elkhart Lake,9,29,47,50,14,2012,running
10782,Miguel Paludo,Daytona (Road),35,7,56,56,2,2021,running
10783,Miguel Paludo,Mid-Ohio,29,27,78,78,13,2021,running
10784,Miguel Paludo,Watkins Glen,14,13,82,82,21,2012,running
10785,Miguel Paludo,Austin,15,34,25,46,11,2021,rear gear
10786,Miguel Paludo,Austin,17,9,46,46,6,2022,running
10787,Mike Harmon,South Boston,20,31,76,300,12,1996,transmission
10788,Mike Harmon,Milwaukee,37,42,43,250,15,1996,crash
10789,Mike Harmon,IRP,22,33,67,200,18,1996,crash
10790,Mike Harmon,Richmond,35,28,246,250,22,1996,running
10791,Mike Harmon,Talladega,40,35,84,113,9,2001,crash
10792,Mike Harmon,Dover,39,38,20,200,15,2001,vibration
10793,Mike Harmon,Gateway,39,33,48,200,20,2001,brakes
10794,Mike Harmon,IRP,38,28,192,200,22,2001,running
10795,Mike Harmon,Darlington,40,35,96,147,25,2001,brakes
10796,Mike Harmon,Charlotte,42,43,7,200,29,2001,rear end
10797,Mike Harmon,Phoenix,42,41,39,200,31,2001,clutch
10798,Mike Harmon,Rockingham,42,42,13,197,2,2002,engine
10799,Mike Harmon,Bristol,41,42,33,250,5,2002,electrical
10800,Mike Harmon,Talladega,41,39,14,117,8,2002,crash
10801,Mike Harmon,Richmond,35,29,150,250,10,2002,axle
10802,Mike Harmon,Nazareth,32,37,25,200,12,2002,overheating
10803,Mike Harmon,Nashville,41,40,47,225,15,2002,brakes
10804,Mike Harmon,Milwaukee,39,34,101,250,17,2002,engine
10805,Mike Harmon,Chicago,41,33,97,200,19,2002,crash
10806,Mike Harmon,Pikes Peak,38,32,234,250,21,2002,running
10807,Mike Harmon,Bristol,42,43,2,250,24,2002,handling
10808,Mike Harmon,Dover,43,40,16,200,27,2002,handling
10809,Mike Harmon,Atlanta,36,39,84,203,31,2002,ignition
10810,Mike Harmon,Phoenix,41,39,78,200,33,2002,brakes
10811,Mike Harmon,Rockingham,41,30,191,197,2,2003,running
10812,Mike Harmon,Darlington,31,35,34,147,4,2003,crash
10813,Mike Harmon,Fort Worth,40,23,193,200,6,2003,running
10814,Mike Harmon,Nashville,40,22,219,225,8,2003,running
10815,Mike Harmon,Richmond,41,43,6,250,10,2003,crash
10816,Mike Harmon,Nazareth,37,28,191,200,12,2003,running
10817,Mike Harmon,Dover,38,33,66,200,14,2003,handling
10818,Mike Harmon,Kentucky,20,35,139,200,16,2003,crash
10819,Mike Harmon,Daytona,42,25,99,100,18,2003,running
10820,Mike Harmon,Loudon,24,28,153,200,20,2003,running
10821,Mike Harmon,IRP,32,20,197,200,22,2003,running
10822,Mike Harmon,Bristol,41,23,243,250,24,2003,running
10823,Mike Harmon,Richmond,24,32,136,250,26,2003,electrical
10824,Mike Harmon,Kansas,36,28,179,200,28,2003,running
10825,Mike Harmon,Atlanta,42,30,189,203,31,2003,running
10826,Mike Harmon,Rockingham,43,37,184,197,33,2003,running
10827,Mike Harmon,Las Vegas,42,39,54,200,3,2004,too slow
10828,Mike Harmon,Bristol,42,41,39,250,5,2004,engine
10829,Mike Harmon,Milwaukee,37,38,11,250,17,2004,overheating
10830,Mike Harmon,Nashville,36,43,35,225,6,2005,engine
10831,Mike Harmon,Phoenix,43,41,14,200,9,2007,brakes
10832,Mike Harmon,Milwaukee,36,38,10,250,17,2007,brakes
10833,Mike Harmon,IRP,41,43,6,200,22,2007,brakes
10834,Mike Harmon,Fontana,40,40,9,150,2,2008,handling
10835,Mike Harmon,Bristol,42,40,26,171,5,2008,rear end
10836,Mike Harmon,Fort Worth,40,43,13,200,7,2008,overheating
10837,Mike Harmon,Talladega,43,17,113,117,10,2008,running
10838,Mike Harmon,Dover,38,43,4,200,14,2008,overheating
10839,Mike Harmon,Daytona,43,39,52,105,19,2008,electrical
10840,Mike Harmon,Darlington,43,37,36,153,10,2009,brakes
10841,Mike Harmon,Nashville,41,39,4,225,13,2009,crash
10842,Mike Harmon,Milwaukee,40,34,213,250,15,2009,rear end
10843,Mike Harmon,Chicago,42,33,185,200,18,2009,running
10844,Mike Harmon,Iowa,42,43,6,250,21,2009,brakes
10845,Mike Harmon,Talladega,28,40,11,124,7,2011,ignition
10846,Mike Harmon,Richmond,41,37,11,251,9,2011,brakes
10847,Mike Harmon,Iowa,37,37,11,250,12,2011,ignition
10848,Mike Harmon,Chicago,40,39,6,200,14,2011,clutch
10849,Mike Harmon,Kentucky,43,40,7,200,18,2011,brakes
10850,Mike Harmon,Nashville,43,38,11,225,20,2011,fuel pump
10851,Mike Harmon,Iowa,42,36,20,250,22,2011,overheating
10852,Mike Harmon,Las Vegas,41,43,3,200,3,2012,vibration
10853,Mike Harmon,Richmond,39,41,7,250,7,2012,rear gear
10854,Mike Harmon,Darlington,39,37,10,151,9,2012,brakes
10855,Mike Harmon,Charlotte,40,38,30,200,11,2012,overheating
10856,Mike Harmon,Michigan,43,43,1,125,13,2012,vibration
10857,Mike Harmon,Loudon,43,36,6,200,17,2012,overheating
10858,Mike Harmon,Iowa,40,37,19,250,20,2012,power steering
10859,Mike Harmon,Chicago,41,39,12,200,26,2012,overheating
10860,Mike Harmon,Kansas,38,41,8,206,30,2012,rear gear
10861,Mike Harmon,Daytona,27,17,120,120,1,2013,running
10862,Mike Harmon,Bristol,36,28,285,300,4,2013,running
10863,Mike Harmon,Talladega,28,32,91,110,8,2013,crash
10864,Mike Harmon,Atlanta,40,37,8,195,24,2013,rear gear
10865,Mike Harmon,Phoenix,36,31,149,168,2,2014,running
10866,Mike Harmon,Darlington,39,33,136,147,7,2014,running
10867,Mike Harmon,Talladega,26,28,86,117,9,2014,crash
10868,Mike Harmon,Dover,38,32,103,200,12,2014,suspension
10869,Mike Harmon,Daytona,22,39,58,103,16,2014,overheating
10870,Mike Harmon,Iowa,40,39,5,250,20,2014,rear gear
10871,Mike Harmon,Kentucky,40,38,9,200,27,2014,transmission
10872,Mike Harmon,Kansas,33,38,12,200,29,2014,crash
10873,Mike Harmon,Atlanta,38,37,92,163,2,2015,front hub
10874,Mike Harmon,Phoenix,38,35,165,200,4,2015,suspension
10875,Mike Harmon,Fort Worth,40,40,2,200,6,2015,engine
10876,Mike Harmon,Richmond,40,39,3,250,8,2015,engine
10877,Mike Harmon,Dover,40,35,113,200,12,2015,suspension
10878,Mike Harmon,Chicago,36,32,165,200,14,2015,ignition
10879,Mike Harmon,Kentucky,39,30,180,200,16,2015,running
10880,Mike Harmon,Indianapolis,40,33,87,100,18,2015,running
10881,Mike Harmon,Mid-Ohio,37,33,68,75,21,2015,running
10882,Mike Harmon,Richmond,39,29,236,250,25,2015,running
10883,Mike Harmon,Kentucky,38,27,192,201,27,2015,running
10884,Mike Harmon,Charlotte,38,29,187,200,29,2015,running
10885,Mike Harmon,Fort Worth,39,32,180,200,31,2015,running
10886,Mike Harmon,Atlanta,36,30,151,163,2,2016,running
10887,Mike Harmon,Phoenix,39,38,182,200,4,2016,running
10888,Mike Harmon,Fort Worth,39,33,182,200,6,2016,running
10889,Mike Harmon,Richmond,34,36,123,149,8,2016,crash
10890,Mike Harmon,Charlotte,38,35,91,206,11,2016,crash
10891,Mike Harmon,Michigan,36,29,116,125,13,2016,running
10892,Mike Harmon,Kentucky,37,30,187,201,16,2016,running
10893,Mike Harmon,Indianapolis,33,35,32,63,18,2016,too slow
10894,Mike Harmon,Bristol,40,36,168,308,22,2016,brakes
10895,Mike Harmon,Richmond,37,38,51,250,25,2016,oil leak
10896,Mike Harmon,Kentucky,37,24,191,200,27,2016,running
10897,Mike Harmon,Charlotte,39,38,50,200,29,2016,too slow
10898,Mike Harmon,Fort Worth,36,32,185,200,31,2016,running
10899,Mike Harmon,Phoenix,30,31,197,200,4,2017,running
10900,Mike Harmon,Bristol,40,30,281,300,7,2017,running
10901,Mike Harmon,Talladega,28,25,110,113,9,2017,running
10902,Mike Harmon,Pocono,39,34,95,100,12,2017,running
10903,Mike Harmon,Iowa,40,35,121,250,14,2017,engine
10904,Mike Harmon,Kentucky,39,35,58,200,16,2017,engine
10905,Mike Harmon,Indianapolis,40,34,90,100,18,2017,transmission
10906,Mike Harmon,Bristol,40,35,80,300,22,2017,suspension
10907,Mike Harmon,Richmond,36,33,233,250,25,2017,running
10908,Mike Harmon,Kentucky,40,34,65,200,27,2017,fuel pump
10909,Mike Harmon,Charlotte,36,32,160,200,29,2017,suspension
10910,Mike Harmon,Phoenix,39,39,19,200,32,2017,engine
10911,Mike Harmon,Phoenix,37,35,185,200,4,2018,running
10912,Mike Harmon,Richmond,40,36,133,250,8,2018,clutch
10913,Mike Harmon,Pocono,40,33,93,100,12,2018,running
10914,Mike Harmon,Daytona,37,21,102,105,16,2018,running
10915,Mike Harmon,Loudon,39,31,182,200,18,2018,running
10916,Mike Harmon,Darlington,35,27,131,147,24,2018,running
10917,Mike Harmon,Las Vegas,28,33,93,200,26,2018,clutch
10918,Mike Harmon,Dover,40,35,60,200,29,2018,too slow
10919,Mike Harmon,Fort Worth,37,28,192,200,31,2018,running
10920,Mike Harmon,Daytona,36,35,108,120,1,2019,running
10921,Mike Harmon,Las Vegas,37,30,194,213,3,2019,running
10922,Mike Harmon,Fontana,36,26,142,150,5,2019,running
10923,Mike Harmon,Bristol,34,29,272,300,7,2019,running
10924,Mike Harmon,Talladega,31,23,111,113,9,2019,running
10925,Mike Harmon,Pocono,35,28,99,103,12,2019,running
10926,Mike Harmon,Kentucky,37,27,178,200,17,2019,fuel pump
10927,Mike Harmon,Darlington,35,32,114,147,24,2019,running
10928,Mike Harmon,Dover,38,34,19,200,29,2019,crash
10929,Mike Harmon,Daytona,35,16,119,120,1,2020,running
10930,Mike Harmon,Daytona,35,17,99,100,22,2020,running
10931,Mike Harmon,Martinsville,40,39,38,257,32,2021,overheating
10932,Mike Harmon,Myrtle Beach,13,23,245,250,13,1996,running
10933,Mike Harmon,Talladega,28,40,18,117,17,1996,crash
10934,Mike Harmon,Michigan,30,32,97,100,19,1996,running
10935,Mike Harmon,Nashville,41,40,68,225,8,2001,crash
10936,Mike Harmon,Nazareth,37,38,13,200,13,2001,transmission
10937,Mike Harmon,Milwaukee,34,36,60,250,17,2001,rear end
10938,Mike Harmon,Pikes Peak,36,40,19,250,21,2001,engine
10939,Mike Harmon,Michigan,40,41,30,125,23,2001,electrical
10940,Mike Harmon,Dover,41,42,7,200,27,2001,fuel pump
10941,Mike Harmon,Memphis,36,40,50,250,30,2001,brakes
10942,Mike Harmon,Rockingham,42,38,76,197,32,2001,shock
10943,Mike Harmon,Darlington,41,35,88,147,4,2002,engine
10944,Mike Harmon,Nashville,39,41,14,225,7,2002,ignition
10945,Mike Harmon,Fontana,37,28,146,150,9,2002,running
10946,Mike Harmon,Loudon,31,34,44,200,11,2002,engine
10947,Mike Harmon,Dover,38,35,136,200,14,2002,brakes
10948,Mike Harmon,Kentucky,36,40,38,200,16,2002,crash
10949,Mike Harmon,Daytona,41,22,99,100,18,2002,running
10950,Mike Harmon,Gateway,40,42,11,200,20,2002,overheating
10951,Mike Harmon,IRP,39,41,59,200,22,2002,crash
10952,Mike Harmon,Darlington,34,34,52,74,25,2002,handling
10953,Mike Harmon,Kansas,42,41,14,200,28,2002,vibration
10954,Mike Harmon,Rockingham,42,36,181,197,32,2002,running
10955,Mike Harmon,Daytona,43,23,120,120,1,2003,running
10956,Mike Harmon,Las Vegas,34,43,4,200,3,2003,oil pump
10957,Mike Harmon,Bristol,34,40,35,250,5,2003,crash
10958,Mike Harmon,Talladega,32,34,11,117,7,2003,crash
10959,Mike Harmon,Fontana,40,39,74,150,9,2003,overheating
10960,Mike Harmon,Gateway,34,30,174,200,11,2003,running
10961,Mike Harmon,Charlotte,42,41,23,200,13,2003,engine
10962,Mike Harmon,Nashville,28,38,28,225,15,2003,engine
10963,Mike Harmon,Milwaukee,28,33,197,250,17,2003,rocker arm
10964,Mike Harmon,Chicago,34,22,193,200,19,2003,running
10965,Mike Harmon,Pikes Peak,23,22,242,250,21,2003,running
10966,Mike Harmon,Michigan,35,31,108,110,23,2003,running
10967,Mike Harmon,Darlington,40,27,137,147,25,2003,running
10968,Mike Harmon,Dover,26,33,51,200,27,2003,crash
10969,Mike Harmon,Memphis,42,36,28,250,30,2003,crash
10970,Mike Harmon,Phoenix,34,39,33,181,32,2003,engine
10971,Mike Harmon,Rockingham,42,30,190,197,2,2004,running
10972,Mike Harmon,Darlington,35,29,145,147,4,2004,running
10973,Mike Harmon,Talladega,38,35,106,117,8,2004,crash
10974,Mike Harmon,Memphis,38,33,169,255,30,2004,overheating
10975,Mike Harmon,Nashville,43,40,20,225,7,2007,electrical
10976,Mike Harmon,Kentucky,42,41,19,200,16,2007,transmission
10977,Mike Harmon,Loudon,40,38,62,200,18,2007,brakes
10978,Mike Harmon,Dover,43,39,31,200,29,2007,vibration
10979,Mike Harmon,Atlanta,42,40,22,198,4,2008,vibration
10980,Mike Harmon,Nashville,41,36,72,225,6,2008,handling
10981,Mike Harmon,Phoenix,41,40,12,202,8,2008,vibration
10982,Mike Harmon,Darlington,43,37,25,149,12,2008,overheating
10983,Mike Harmon,Loudon,41,42,3,200,18,2008,parked
10984,Mike Harmon,Daytona,30,29,120,120,1,2009,running
10985,Mike Harmon,Dover,42,26,175,200,12,2009,too slow
10986,Mike Harmon,Kentucky,40,33,77,200,14,2009,handling
10987,Mike Harmon,Daytona,20,31,97,102,17,2009,running
10988,Mike Harmon,Gateway,41,26,190,200,19,2009,running
10989,Mike Harmon,Fontana,39,43,3,150,5,2011,vibration
10990,Mike Harmon,Nashville,43,38,6,225,8,2011,overheating
10991,Mike Harmon,Darlington,36,41,7,147,10,2011,carburetor
10992,Mike Harmon,Charlotte,38,40,10,200,13,2011,wheel
10993,Mike Harmon,Daytona,29,41,29,100,17,2011,running
10994,Mike Harmon,Loudon,29,37,25,206,19,2011,power steering
10995,Mike Harmon,IRP,35,38,11,204,21,2011,brakes
10996,Mike Harmon,Phoenix,43,39,8,200,2,2012,fly wheel
10997,Mike Harmon,Fontana,41,40,5,150,5,2012,rear end
10998,Mike Harmon,Talladega,42,38,12,122,8,2012,vibration
10999,Mike Harmon,Iowa,42,35,12,250,10,2012,ignition
11000,Mike Harmon,Dover,39,34,14,200,12,2012,vibration
11001,Mike Harmon,Daytona,36,38,31,101,16,2012,overheating
11002,Mike Harmon,Chicago,42,39,12,201,18,2012,overheating
11003,Mike Harmon,Atlanta,39,39,6,195,24,2012,overheating
11004,Mike Harmon,Kentucky,43,36,22,200,27,2012,vibration
11005,Mike Harmon,Phoenix,43,36,18,204,32,2012,overheating
11006,Mike Harmon,Phoenix,40,27,192,200,2,2013,running
11007,Mike Harmon,Fontana,39,31,143,150,5,2013,running
11008,Mike Harmon,Daytona,29,31,99,101,16,2013,running
11009,Mike Harmon,Daytona,38,34,117,121,1,2014,running
11010,Mike Harmon,Fort Worth,33,29,131,200,6,2014,suspension
11011,Mike Harmon,Richmond,39,33,112,250,8,2014,vibration
11012,Mike Harmon,Iowa,40,38,8,250,10,2014,electrical
11013,Mike Harmon,Michigan,30,28,90,125,13,2014,vibration
11014,Mike Harmon,Chicago,39,38,6,200,18,2014,fuel pump
11015,Mike Harmon,Atlanta,34,34,92,195,24,2014,transmission
11016,Mike Harmon,Dover,39,39,3,200,28,2014,ignition
11017,Mike Harmon,Daytona,19,24,114,120,1,2015,running
11018,Mike Harmon,Las Vegas,37,31,164,200,3,2015,running
11019,Mike Harmon,Fontana,37,35,108,150,5,2015,engine
11020,Mike Harmon,Bristol,39,35,106,300,7,2015,suspension
11021,Mike Harmon,Iowa,37,30,247,259,10,2015,running
11022,Mike Harmon,Michigan,40,32,107,125,13,2015,running
11023,Mike Harmon,Daytona,31,33,95,104,15,2015,running
11024,Mike Harmon,Loudon,37,31,111,200,17,2015,brakes
11025,Mike Harmon,Iowa,36,29,240,260,19,2015,running
11026,Mike Harmon,Darlington,38,34,82,147,24,2015,suspension
11027,Mike Harmon,Chicago,38,34,129,200,26,2015,engine
11028,Mike Harmon,Dover,36,25,185,200,28,2015,running
11029,Mike Harmon,Kansas,37,38,20,204,30,2015,engine
11030,Mike Harmon,Phoenix,39,31,184,200,32,2015,running
11031,Mike Harmon,Las Vegas,38,31,182,200,3,2016,running
11032,Mike Harmon,Fontana,38,32,139,150,5,2016,running
11033,Mike Harmon,Bristol,35,36,182,200,7,2016,running
11034,Mike Harmon,Dover,39,32,81,120,10,2016,running
11035,Mike Harmon,Pocono,39,30,50,53,12,2016,running
11036,Mike Harmon,Iowa,37,28,239,250,14,2016,running
11037,Mike Harmon,Loudon,38,30,188,200,17,2016,running
11038,Mike Harmon,Iowa,37,28,238,250,19,2016,running
11039,Mike Harmon,Darlington,33,31,66,147,24,2016,crash
11040,Mike Harmon,Chicago,36,30,126,200,26,2016,fuel pump
11041,Mike Harmon,Dover,40,30,160,200,28,2016,running
11042,Mike Harmon,Kansas,39,30,188,200,30,2016,running
11043,Mike Harmon,Phoenix,39,29,190,200,32,2016,running
11044,Mike Harmon,Fontana,40,34,146,150,5,2017,running
11045,Mike Harmon,Richmond,37,36,239,254,8,2017,running
11046,Mike Harmon,Dover,40,25,191,200,11,2017,running
11047,Mike Harmon,Michigan,40,32,120,125,13,2017,running
11048,Mike Harmon,Daytona,35,23,104,104,15,2017,running
11049,Mike Harmon,Loudon,38,31,178,200,17,2017,running
11050,Mike Harmon,Iowa,40,31,243,254,19,2017,running
11051,Mike Harmon,Darlington,40,35,135,148,24,2017,running
11052,Mike Harmon,Chicago,39,32,184,200,26,2017,running
11053,Mike Harmon,Dover,37,31,87,200,28,2017,clutch
11054,Mike Harmon,Fort Worth,37,32,104,200,31,2017,suspension
11055,Mike Harmon,Las Vegas,38,31,183,200,3,2018,running
11056,Mike Harmon,Fontana,39,40,6,150,5,2018,engine
11057,Mike Harmon,Talladega,40,33,112,115,9,2018,running
11058,Mike Harmon,Iowa,37,38,31,250,14,2018,rear gear
11059,Mike Harmon,Kentucky,39,30,190,200,17,2018,running
11060,Mike Harmon,Iowa,35,32,241,257,19,2018,running
11061,Mike Harmon,Indianapolis,38,26,85,100,25,2018,oil leak
11062,Mike Harmon,Richmond,38,35,122,250,27,2018,overheating
11063,Mike Harmon,Kansas,38,28,129,200,30,2018,running
11064,Mike Harmon,Phoenix,36,32,181,200,32,2018,running
11065,Mike Harmon,Atlanta,36,33,90,163,2,2019,electrical
11066,Mike Harmon,Phoenix,35,25,192,200,4,2019,running
11067,Mike Harmon,Fort Worth,36,29,189,200,6,2019,running
11068,Mike Harmon,Richmond,35,31,243,250,8,2019,running
11069,Mike Harmon,Dover,37,33,144,200,10,2019,running
11070,Mike Harmon,Iowa,34,27,120,250,14,2019,brakes
11071,Mike Harmon,Iowa,37,34,87,250,19,2019,clutch
11072,Mike Harmon,Indianapolis,37,32,42,100,25,2019,electrical
11073,Mike Harmon,Phoenix,37,29,193,200,32,2019,running
11074,Mike Harmon,Talladega,25,25,112,113,11,2020,running
11075,Mike Harmon,Talladega,31,17,113,113,28,2020,running
11076,Mike Marlar,Richmond,31,38,1,250,27,2019,crash
11077,Mike Skeen,Watkins Glen,24,28,76,82,20,2018,running
11078,Mike Wallace,Martinsville,24,6,200,200,31,1990,running
11079,Mike Wallace,South Boston,17,13,294,300,10,1991,running
11080,Mike Wallace,Charlotte,10,29,134,200,12,1991,engine
11081,Mike Wallace,Watkins Glen,14,28,6,62,17,1991,crash
11082,Mike Wallace,Rockingham,26,41,17,197,30,1991,engine
11083,Mike Wallace,Daytona,38,28,90,120,1,1992,running
11084,Mike Wallace,Richmond,12,34,147,200,3,1992,running
11085,Mike Wallace,Martinsville,19,10,199,200,5,1992,running
11086,Mike Wallace,Bristol,7,17,243,250,7,1992,running
11087,Mike Wallace,Lanier,16,19,295,300,9,1992,running
11088,Mike Wallace,Nazareth,25,34,2,200,11,1992,crash
11089,Mike Wallace,Dover,19,9,199,200,27,1992,running
11090,Mike Wallace,Martinsville,5,2,200,200,29,1992,running
11091,Mike Wallace,Hickory,30,13,298,300,31,1992,running
11092,Mike Wallace,Rockingham,18,18,194,197,2,1993,running
11093,Mike Wallace,Darlington,17,19,145,147,4,1993,running
11094,Mike Wallace,Hickory,3,10,299,300,6,1993,running
11095,Mike Wallace,Martinsville,7,15,292,300,8,1993,running
11096,Mike Wallace,Charlotte,8,20,199,200,10,1993,running
11097,Mike Wallace,Myrtle Beach,13,24,242,250,12,1993,running
11098,Mike Wallace,Milwaukee,28,16,248,250,14,1993,running
11099,Mike Wallace,IRP,26,6,200,200,16,1993,running
11100,Mike Wallace,Loudon,21,26,191,250,18,1993,engine
11101,Mike Wallace,Darlington,35,8,147,147,20,1993,running
11102,Mike Wallace,Dover,20,9,200,200,22,1993,running
11103,Mike Wallace,Charlotte,32,10,200,200,24,1993,running
11104,Mike Wallace,Rockingham,41,20,194,197,26,1993,running
11105,Mike Wallace,Atlanta,14,8,196,197,28,1993,running
11106,Mike Wallace,Rockingham,12,10,196,197,2,1994,running
11107,Mike Wallace,Atlanta,3,11,196,197,4,1994,running
11108,Mike Wallace,Darlington,33,17,146,147,6,1994,running
11109,Mike Wallace,Bristol,21,14,248,250,8,1994,running
11110,Mike Wallace,Nazareth,6,3,200,200,11,1994,running
11111,Mike Wallace,Watkins Glen,24,23,59,62,15,1994,running
11112,Mike Wallace,Talladega,33,8,117,117,18,1994,running
11113,Mike Wallace,IRP,5,1,200,200,20,1994,running
11114,Mike Wallace,Bristol,10,20,227,250,22,1994,running
11115,Mike Wallace,Dover,10,33,93,200,25,1994,oil pump
11116,Mike Wallace,Rockingham,19,7,197,197,28,1994,running
11117,Mike Wallace,Rockingham,12,8,197,197,2,1995,running
11118,Mike Wallace,Atlanta,11,37,53,197,4,1995,crash
11119,Mike Wallace,Bristol,14,8,250,250,7,1995,running
11120,Mike Wallace,Charlotte,11,31,76,200,11,1995,crash
11121,Mike Wallace,Milwaukee,2,9,250,250,15,1995,running
11122,Mike Wallace,IRP,13,25,164,200,18,1995,crash
11123,Mike Wallace,Bristol,6,17,247,250,20,1995,running
11124,Mike Wallace,Richmond,12,11,249,250,22,1995,running
11125,Mike Wallace,Rockingham,22,2,197,197,25,1995,running
11126,Mike Wallace,Rockingham,9,13,197,197,2,1996,running
11127,Mike Wallace,Atlanta,29,31,169,197,4,1996,engine
11128,Mike Wallace,Darlington,25,13,147,147,6,1996,running
11129,Mike Wallace,Charlotte,27,9,199,200,10,1996,running
11130,Mike Wallace,Milwaukee,24,39,126,250,15,1996,crash
11131,Mike Wallace,Talladega,42,41,18,117,17,1996,crash
11132,Mike Wallace,Bristol,3,35,79,250,20,1996,crash
11133,Mike Wallace,Dover,18,24,198,200,23,1996,running
11134,Mike Wallace,Rockingham,30,42,1,197,25,1996,crash
11135,Mike Wallace,Atlanta,29,22,195,197,4,1997,running
11136,Mike Wallace,Bristol,7,17,248,250,9,1997,running
11137,Mike Wallace,Charlotte,42,37,77,200,14,1997,crash
11138,Mike Wallace,Bristol,42,41,29,250,6,1998,crash
11139,Mike Wallace,IRP,7,9,200,200,21,1998,running
11140,Mike Wallace,Charlotte,38,20,197,200,27,1998,running
11141,Mike Wallace,Watkins Glen,27,41,56,82,17,2000,transmission
11142,Mike Wallace,IRP,33,14,200,200,22,2000,running
11143,Mike Wallace,Darlington,27,26,146,147,25,2000,running
11144,Mike Wallace,Charlotte,35,43,2,200,28,2000,crash
11145,Mike Wallace,Fontana,41,31,145,150,10,2001,running
11146,Mike Wallace,Chicago,27,32,150,200,19,2001,handling
11147,Mike Wallace,Richmond,19,10,250,250,26,2001,running
11148,Mike Wallace,Phoenix,34,37,137,200,31,2001,crash
11149,Mike Wallace,Las Vegas,28,25,198,200,3,2002,running
11150,Mike Wallace,Talladega,27,38,14,117,8,2002,crash
11151,Mike Wallace,Charlotte,21,39,68,200,13,2002,engine
11152,Mike Wallace,Daytona,32,14,100,100,18,2002,running
11153,Mike Wallace,Gateway,23,20,199,200,20,2002,running
11154,Mike Wallace,Michigan,33,19,125,125,23,2002,running
11155,Mike Wallace,Richmond,18,24,246,250,26,2002,running
11156,Mike Wallace,Charlotte,29,15,198,200,29,2002,running
11157,Mike Wallace,Phoenix,29,21,199,200,33,2002,running
11158,Mike Wallace,Rockingham,28,36,115,197,2,2003,crash
11159,Mike Wallace,Darlington,19,16,146,147,4,2003,running
11160,Mike Wallace,Fort Worth,18,30,169,200,6,2003,engine
11161,Mike Wallace,Nashville,29,28,187,225,8,2003,engine
11162,Mike Wallace,Richmond,20,12,250,250,10,2003,running
11163,Mike Wallace,Nazareth,22,17,200,200,12,2003,running
11164,Mike Wallace,Dover,20,17,198,200,14,2003,running
11165,Mike Wallace,Kentucky,25,13,199,200,16,2003,running
11166,Mike Wallace,Daytona,18,13,100,100,18,2003,running
11167,Mike Wallace,IRP,22,19,199,200,22,2003,running
11168,Mike Wallace,Bristol,25,16,250,250,24,2003,running
11169,Mike Wallace,Richmond,14,17,249,250,26,2003,running
11170,Mike Wallace,Kansas,27,15,200,200,28,2003,running
11171,Mike Wallace,Memphis,24,17,249,250,30,2003,running
11172,Mike Wallace,Phoenix,23,18,181,181,32,2003,running
11173,Mike Wallace,Homestead,18,23,199,200,34,2003,running
11174,Mike Wallace,Rockingham,17,17,196,197,2,2004,running
11175,Mike Wallace,Darlington,25,36,97,147,4,2004,crash
11176,Mike Wallace,Fort Worth,33,19,200,200,6,2004,running
11177,Mike Wallace,Talladega,27,11,117,117,8,2004,running
11178,Mike Wallace,Gateway,21,41,17,200,10,2004,engine
11179,Mike Wallace,Nazareth,24,14,200,200,12,2004,running
11180,Mike Wallace,Dover,32,28,195,200,14,2004,running
11181,Mike Wallace,Kentucky,26,31,155,200,16,2004,engine
11182,Mike Wallace,Daytona,16,1,100,100,18,2004,running
11183,Mike Wallace,Loudon,22,10,200,200,20,2004,running
11184,Mike Wallace,IRP,30,21,199,200,22,2004,running
