,finish_pos,qual_pos,season_mid,season_high,season_low,season_avg,seasonpassdif,seasongreenpass,seasongreenpassed,seasonqualitypass,seasonfastlap,seasontop15,seasonlapled,seasonDR,DFS_avg,last_year_flag,season_long_mid,season_long_high,season_long_low,season_long_avg,seasonlongpassdif,seasonlonggreenpass,seasonlonggreenpassed,seasonlongqualitypass,seasonlongfastlap,seasonlongtop15,seasonlonglapled,seasonlongDR,DFS_avg_season,DFS,DfsRank,top3,top5,top10,car_make_Chevrolet,car_make_Ford,car_make_Toyota,owner_23XI Racing,owner_JTG-Daugherty Racing,owner_Jack Roush,owner_Joe Gibbs,owner_Matt Kaulig,owner_Richard Childress,owner_Richard Petty Motorsports,owner_Rick Hendrick,owner_Roger Penske,owner_Stewart-Haas Racing,owner_Trackhouse Racing,owner_Wood Brothers,group_len_0.5,group_len_1.0,group_len_1.5,group_len_2.0,group_len_2.7,group_len_3.0
608,11.0,23.0,18.0,5.0,32.0,22.0,-3.0,63.0,64.0,15.0,1.0,35.0,0.0,59.9,30.35,0.0,19.333333333333332,5.888888888888889,32.0,21.22222222222222,-1.0,60.44444444444444,61.44444444444444,17.11111111111111,2.0,80.77777777777777,1.8888888888888888,62.42222222222222,19.038888888888888,44.45,10.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
609,21.0,25.0,25.0,10.0,31.0,23.0,-2.0,61.0,64.0,4.0,0.0,2.0,0.0,57.7,16.0,0.0,25.666666666666668,10.88888888888889,31.444444444444443,24.444444444444443,-3.3333333333333335,69.44444444444444,72.77777777777777,5.0,1.4444444444444444,6.888888888888889,0.0,52.922222222222224,19.76111111111111,27.25,19.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
610,3.0,27.0,6.0,1.0,24.0,6.0,22.0,87.0,64.0,53.0,24.0,260.0,0.0,112.6,54.8,0.0,8.88888888888889,1.4444444444444444,22.77777777777778,8.666666666666666,19.0,74.55555555555556,55.55555555555556,46.77777777777778,30.77777777777778,262.6666666666667,46.22222222222222,107.67777777777778,64.07222222222222,72.2,2.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
611,26.0,29.0,24.0,15.0,34.0,25.0,0.0,68.0,68.0,0.0,0.0,1.0,0.0,54.0,17.9,0.0,24.555555555555557,14.555555555555555,33.44444444444444,24.666666666666668,1.0,62.111111111111114,61.111111111111114,6.666666666666667,0.5555555555555556,31.88888888888889,0.0,54.26666666666667,18.138888888888893,20.4,23.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
612,4.0,1.0,6.0,1.0,30.0,6.0,23.0,50.0,32.0,33.0,47.0,386.0,32.0,118.8,93.75,0.0,8.4,1.2,23.4,8.0,13.4,49.0,35.6,34.4,50.4,389.4,53.0,115.72,80.72999999999999,83.6,4.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
613,21.0,2.0,6.0,1.0,19.0,5.0,9.0,55.0,42.0,42.0,19.0,400.0,45.0,114.3,61.35,0.0,8.4,2.2,19.8,8.4,10.4,51.2,40.8,40.0,30.8,388.6,76.0,107.76000000000002,79.46000000000001,7.65,32.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
614,2.0,3.0,11.0,1.0,25.0,13.0,2.0,60.0,57.0,40.0,16.0,334.0,4.0,94.8,46.4,0.0,10.0,1.6,23.6,11.0,-3.0,53.4,56.4,40.2,18.6,379.0,24.2,92.67999999999999,42.82,84.95,3.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
615,20.0,4.0,14.0,1.0,16.0,6.0,0.0,45.0,50.0,11.0,23.0,250.0,100.0,93.3,13.5,0.0,14.6,3.0,16.4,8.8,-4.4,34.2,38.6,21.4,18.6,290.8,73.2,92.86000000000001,42.47,7.0,33.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
616,11.0,5.0,4.0,2.0,27.0,14.0,-1.0,71.0,60.0,51.0,21.0,339.0,0.0,92.7,43.45,0.0,8.4,2.2,25.2,11.6,2.2,60.0,57.8,40.6,17.2,331.2,0.6,91.32,35.29,29.15,17.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
617,6.0,6.0,9.0,2.0,21.0,8.0,-6.0,37.0,46.0,25.0,17.0,402.0,0.0,93.3,39.65,0.0,11.8,2.2,25.4,10.0,-3.4,41.0,44.4,29.2,18.6,359.6,24.4,95.38,39.269999999999996,51.05,8.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
618,5.0,7.0,5.0,1.0,19.0,8.0,-10.0,44.0,47.0,36.0,27.0,400.0,1.0,94.4,40.85,0.0,7.4,1.8,18.8,8.2,-4.0,42.6,46.6,33.6,19.4,386.2,27.0,95.06,43.080000000000005,65.2,5.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
619,9.0,8.0,13.0,9.0,28.0,17.0,7.0,70.0,54.0,21.0,6.0,175.0,0.0,69.1,36.55,0.0,13.8,6.4,29.0,16.6,4.8,63.0,58.2,30.0,7.6,183.6,1.0,72.72,41.269999999999996,34.0,13.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
620,37.0,9.0,9.0,2.0,14.0,8.0,2.0,41.0,39.0,35.0,4.0,439.0,0.0,95.6,39.9,0.0,9.2,3.4,17.4,9.0,-0.2,44.0,44.2,36.6,28.4,418.8,43.4,100.38,59.42999999999999,-23.55,39.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
621,1.0,10.0,9.0,1.0,19.0,8.0,1.0,43.0,52.0,30.0,7.0,470.0,1.0,100.2,38.15,0.0,7.4,2.2,18.4,7.6,-0.8,47.2,48.0,38.4,9.2,431.8,37.6,105.22,51.94,154.2,1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
622,39.0,11.0,21.0,5.0,24.0,21.0,-10.0,48.0,57.0,15.0,3.0,20.0,0.0,62.7,23.0,0.0,17.0,7.2,23.0,17.6,-7.6,48.0,55.6,19.6,3.4,129.2,0.0,69.0,19.93,-25.1,40.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
623,10.0,12.0,8.0,1.0,19.0,8.0,7.0,41.0,31.0,28.0,33.0,399.0,8.0,107.0,58.6,0.0,9.4,2.2,21.6,8.0,7.6,40.4,32.8,32.0,32.4,389.6,11.2,108.92,62.580000000000005,40.05,11.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
624,13.0,13.0,30.0,18.0,33.0,26.0,-5.0,35.0,47.0,0.0,1.0,0.0,0.0,49.5,10.8,0.0,27.2,15.0,33.0,24.2,-2.0,46.4,48.4,11.4,1.6,73.2,0.0,52.67999999999999,11.72,30.45,16.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
625,17.0,14.0,10.0,3.0,24.0,14.0,6.0,58.0,67.0,37.0,12.0,315.0,0.0,88.8,49.65,0.0,12.8,4.6,25.4,13.8,2.0,65.8,63.8,39.2,11.0,302.4,0.2,86.46000000000001,42.6,28.4,19.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
626,14.0,15.0,30.0,22.0,34.0,29.0,11.0,42.0,41.0,0.0,2.0,0.0,0.0,44.9,21.9,0.0,25.0,16.2,33.6,25.6,11.0,44.0,33.0,6.8,4.0,98.2,0.0,54.160000000000004,22.0,31.35,15.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
627,8.0,16.0,14.0,2.0,20.0,14.0,6.0,59.0,53.0,31.0,1.0,286.0,0.0,71.0,31.25,0.0,13.8,3.4,23.4,15.0,5.0,59.0,54.0,29.2,2.6,236.0,0.2,73.12,26.420000000000005,52.1,7.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
628,16.0,17.0,22.0,8.0,30.0,21.0,-5.0,48.0,56.0,7.0,2.0,49.0,0.0,58.1,16.9,0.0,23.2,8.0,30.0,21.6,-3.2,44.2,47.4,6.4,3.6,70.6,0.0,62.540000000000006,18.220000000000002,28.9,18.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
629,19.0,18.0,20.0,2.0,36.0,18.0,-3.0,85.0,61.0,21.0,30.0,99.0,0.0,79.3,25.55,0.0,20.4,5.4,34.0,20.6,6.8,67.2,60.4,22.8,24.0,145.0,0.4,72.17999999999999,24.9,25.25,20.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
630,7.0,19.0,15.0,2.0,20.0,8.0,10.0,36.0,32.0,30.0,8.0,384.0,0.0,101.2,50.6,0.0,13.8,5.0,22.0,13.0,4.0,34.2,30.2,27.4,15.2,296.0,29.2,91.6,50.739999999999995,49.45,9.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
631,26.0,21.0,18.0,6.0,24.0,17.0,-2.0,44.0,51.0,20.0,2.0,183.0,0.0,73.2,24.45,0.0,17.4,5.8,24.4,15.2,-2.0,49.4,51.4,31.6,6.6,236.2,0.0,79.74000000000001,28.169999999999998,11.45,29.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
632,23.0,24.0,23.0,12.0,31.0,21.0,-7.0,62.0,69.0,6.0,2.0,26.0,0.0,62.9,9.9,0.0,23.0,12.0,31.0,21.0,-7.0,62.0,69.0,6.0,2.0,26.0,0.0,62.9,9.9,20.45,22.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
633,30.0,25.0,13.0,4.0,26.0,13.0,4.0,76.0,73.0,32.0,1.0,322.0,0.0,78.3,35.8,0.0,16.0,5.2,29.6,16.2,5.8,62.0,56.2,36.0,2.0,255.4,0.0,76.94,32.3,16.0,25.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
634,12.0,34.0,8.0,5.0,23.0,11.0,12.0,70.0,58.0,32.0,12.0,447.0,0.0,89.5,49.45,0.0,10.2,4.4,26.6,11.8,12.6,64.4,51.8,42.8,11.4,352.6,0.0,90.94000000000001,49.73,55.7,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
635,22.0,35.0,16.0,6.0,29.0,18.0,-7.0,49.0,55.0,16.0,7.0,82.0,0.0,83.4,24.9,0.0,19.8,7.4,25.0,19.0,-12.2,43.0,55.2,22.2,10.6,218.0,0.0,70.06000000000002,16.970000000000002,33.0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
636,34.0,37.0,27.0,17.0,33.0,28.0,-6.0,46.0,53.0,0.0,0.0,0.0,0.0,50.0,10.0,0.0,26.2,14.4,31.8,27.0,-2.6,34.8,37.4,6.8,1.2,64.6,1.2,47.919999999999995,8.440000000000001,10.0,30.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
637,2.0,1.0,8.0,1.0,25.0,10.0,-2.0,57.5,57.5,32.5,11.5,251.0,0.5,95.45,40.55,0.0,9.1,3.3,22.4,9.6,-2.5,57.7,60.2,29.4,12.9,223.0,8.4,97.1,30.705000000000002,63.6,3.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
638,26.0,2.0,9.5,3.5,28.5,11.5,4.0,79.0,75.0,45.0,2.5,249.5,0.0,86.15,32.7,0.0,10.4,4.0,27.4,11.2,4.5,76.8,72.3,44.4,7.6,258.3,2.1,89.01,32.045,-7.1,35.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
639,1.0,3.0,3.5,1.0,20.0,5.0,8.5,46.0,35.5,34.0,35.0,263.5,57.5,124.3,69.625,0.0,7.9,1.4,19.9,8.7,10.3,47.9,37.6,33.3,41.5,248.4,69.0,118.43999999999998,67.225,128.6,1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
640,8.0,4.0,10.0,3.0,24.5,12.0,0.0,76.0,74.5,37.0,3.0,217.5,0.0,87.0,30.075,0.0,11.7,3.8,24.6,12.7,-2.0,71.1,73.1,41.0,7.4,234.8,7.0,88.89999999999999,31.679999999999996,37.4,13.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
641,12.0,5.0,7.5,1.0,22.0,7.5,-3.0,52.5,53.0,36.5,13.5,258.5,20.0,105.35,51.2,0.0,8.9,1.7,23.6,9.3,-2.0,57.2,59.2,33.3,16.4,249.1,21.9,106.03,48.655,47.3,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
642,30.0,6.0,12.0,1.5,24.0,13.5,6.0,72.5,68.5,39.5,7.5,185.5,0.5,85.6,37.7,0.0,11.2,1.9,25.7,12.6,3.9,73.7,69.8,38.5,8.9,226.8,5.9,88.23000000000002,33.28,-6.6,34.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
643,7.0,7.0,6.0,2.0,21.0,7.5,-2.0,58.0,62.0,36.5,3.5,259.5,0.0,97.4,40.0,0.0,8.2,2.6,21.0,8.9,-0.1,64.1,64.2,40.4,8.0,267.0,15.7,97.37,31.625,43.75,10.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
644,3.0,8.0,6.5,1.0,17.5,5.5,0.0,62.0,60.5,42.0,5.5,267.0,9.0,104.69999999999999,49.625,0.0,7.9,1.1,19.7,6.8,-0.1,66.3,66.4,42.2,9.1,272.7,21.3,103.2,46.620000000000005,67.15,2.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
645,16.0,9.0,18.5,5.0,33.5,21.0,-5.5,57.5,59.0,7.5,1.5,22.5,0.0,62.55,-2.3749999999999996,0.0,22.0,6.3,30.0,22.2,-5.3,59.4,64.7,14.3,1.4,75.5,0.1,58.910000000000004,5.655000000000002,20.45,21.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
646,17.0,10.0,7.0,1.0,20.0,6.0,1.0,59.5,59.5,45.0,22.0,266.0,5.0,111.85,53.9,0.0,7.7,1.6,19.2,6.3,3.3,58.6,55.3,41.0,33.9,291.3,57.2,114.21000000000001,72.05499999999999,33.85,15.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
647,13.0,11.0,17.5,4.5,26.5,15.5,-2.5,65.0,68.5,31.5,0.0,157.0,0.0,74.8,25.5,0.0,17.8,6.1,26.7,16.8,-3.0,67.3,70.3,27.8,1.1,147.8,0.0,73.39999999999999,24.695,28.45,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
648,4.0,12.0,11.0,2.5,23.0,10.5,-2.0,66.5,66.0,41.5,9.5,252.5,0.0,92.7,42.6,0.0,11.0,3.1,23.6,11.4,1.9,72.3,70.4,43.0,11.9,252.9,6.4,93.65999999999998,35.754999999999995,56.1,5.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
649,18.0,14.0,14.5,2.0,27.5,16.5,-5.5,76.0,78.0,31.5,2.0,138.5,0.0,75.19999999999999,18.75,0.0,14.4,3.4,28.1,16.1,-4.1,77.7,81.8,30.7,5.8,158.9,2.0,75.14,19.21,21.0,20.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
650,21.0,15.0,23.0,9.5,33.5,23.0,-8.5,77.0,85.5,5.0,0.0,4.5,0.0,54.15,19.45,0.0,23.5,8.833333333333334,33.333333333333336,22.666666666666668,-8.666666666666666,77.83333333333333,86.5,9.666666666666666,1.1666666666666667,44.0,0.0,56.28333333333333,17.525000000000002,15.0,24.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
651,6.0,16.0,9.5,2.0,21.5,12.5,3.5,73.0,69.0,43.5,4.5,242.0,0.0,83.69999999999999,39.725,0.0,10.0,2.4,22.8,11.6,2.1,73.8,71.7,45.0,6.6,246.4,4.8,88.28999999999999,31.07,49.35,7.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
652,11.0,17.0,19.5,5.5,31.0,18.5,-1.5,82.5,84.0,13.0,2.0,42.0,0.0,70.6,21.7,0.0,19.9,6.0,31.1,18.6,-2.0,80.9,82.9,23.2,2.3,98.9,2.1,69.35,23.96,38.45,12.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
653,14.0,18.0,16.0,4.5,28.5,16.0,-2.0,77.5,83.0,20.5,3.0,119.0,0.0,69.1,23.95,0.0,19.9,4.7,29.2,18.3,-5.0,75.5,80.5,31.9,6.8,140.0,0.1,70.44,23.084999999999997,36.45,14.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
654,28.0,19.0,26.5,7.5,34.0,20.5,-8.5,60.0,67.0,15.5,3.5,47.5,0.0,67.30000000000001,14.299999999999999,0.0,23.7,8.5,31.9,21.5,-4.7,70.5,75.2,19.0,4.2,80.5,0.0,64.72,16.889999999999997,6.8,28.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
655,19.0,20.0,13.0,2.0,28.0,16.5,5.0,78.5,66.0,30.5,1.0,141.0,0.0,75.7,30.5,0.0,14.2,3.7,28.5,15.9,6.1,83.7,77.6,31.9,1.3,151.2,0.5,76.38,25.21,26.35,17.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
656,23.0,21.0,21.0,6.0,30.0,21.5,-4.0,75.5,72.5,10.0,0.0,16.5,0.0,57.85,31.5,0.0,20.3,6.9,30.1,20.9,-3.7,70.7,74.4,12.1,1.3,55.2,0.0,60.21999999999999,24.085,17.0,22.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
657,5.0,22.0,6.5,1.5,24.5,7.0,25.5,87.5,66.0,50.0,22.5,260.0,0.0,110.85,62.199999999999996,0.0,9.0,1.5,23.7,8.7,20.4,79.0,58.6,46.8,29.3,258.1,41.6,107.82000000000001,64.885,57.8,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
658,15.0,23.0,18.5,3.5,29.0,18.5,3.0,87.5,75.5,22.0,4.5,84.0,0.0,70.75,25.575,0.0,18.2,6.0,30.8,19.1,6.3,87.8,81.5,28.1,4.8,114.0,0.3,71.47,24.334999999999997,38.75,11.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
659,20.0,25.0,25.0,9.0,31.0,23.0,-2.0,72.0,74.0,5.0,0.0,2.0,0.0,58.1,19.225,0.0,25.4,9.9,31.2,24.2,-2.2,72.4,74.6,5.3,1.3,7.5,0.9,53.48,20.509999999999998,28.45,16.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
660,10.0,26.0,18.0,5.5,32.0,19.0,-2.0,64.0,65.5,17.5,1.0,82.0,0.0,64.55,31.675,0.0,19.2,6.2,32.1,20.7,0.3,64.0,63.7,17.4,1.9,85.6,1.7,64.28999999999999,21.580000000000002,50.0,6.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
661,25.0,30.0,23.5,15.0,33.0,24.0,-0.5,69.5,69.0,1.5,0.0,2.0,0.0,54.15,17.95,0.0,22.4,13.2,33.2,24.5,0.4,64.4,64.0,7.2,0.7,31.7,0.2,54.75,18.365000000000002,22.5,19.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
662,5.0,1.0,1.5,1.0,21.5,3.0,13.0,40.0,34.0,30.5,80.0,354.5,119.5,134.0,117.9,0.0,2.0,1.0,21.0,3.25,11.0,38.5,27.5,32.0,77.5,351.75,134.25,133.4,116.43750000000001,63.15,3.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
663,23.0,2.0,6.5,2.0,19.0,7.0,10.0,41.0,31.0,32.5,19.0,351.0,5.5,111.65,56.4,0.0,6.75,2.0,19.5,6.75,9.5,44.0,34.5,33.25,18.5,350.5,8.5,107.82500000000002,51.2,17.3,25.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
664,33.0,3.0,15.5,1.0,29.0,17.0,-5.0,61.5,68.5,22.5,4.5,119.5,9.0,71.80000000000001,26.525,0.0,17.75,1.5,28.75,16.75,-1.5,61.75,63.25,20.75,5.75,166.5,10.5,69.94999999999999,28.9625,-22.0,32.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
665,34.0,4.0,8.5,2.0,23.0,8.5,-1.5,54.0,55.5,25.0,3.0,340.5,0.0,95.7,35.825,0.0,9.0,2.75,21.25,9.75,-2.5,50.5,53.0,31.25,4.5,300.5,0.0,90.025,34.275,-19.55,31.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
666,30.0,5.0,22.0,3.0,30.0,17.0,0.5,67.5,62.0,19.5,4.5,133.5,0.0,75.45,25.225,0.0,20.75,3.5,30.25,17.0,2.25,62.25,60.0,19.75,9.25,169.75,6.5,76.625,20.537499999999998,-12.55,30.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
667,1.0,6.0,4.5,1.0,20.5,6.5,1.0,40.5,32.5,36.5,25.0,303.5,28.5,108.0,52.125,0.0,4.75,1.25,20.25,7.25,1.5,40.25,38.75,32.0,31.75,317.25,46.25,112.825,49.35,90.95,1.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
668,17.0,7.0,13.0,4.0,26.0,14.0,-1.0,64.0,57.0,31.0,3.5,171.0,0.0,80.75,29.2,0.0,13.25,5.25,25.0,14.0,3.5,60.0,56.5,28.0,4.0,198.75,0.0,80.475,32.55,19.2,24.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
669,3.0,8.0,16.5,2.0,32.5,14.5,-0.5,55.0,60.5,21.5,11.0,182.5,0.0,84.9,31.95,0.0,17.5,2.75,30.5,14.75,4.25,64.75,60.5,22.75,9.75,201.25,13.5,84.05000000000001,33.2625,54.1,5.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
670,37.0,9.0,10.5,3.0,22.5,11.0,9.0,53.5,60.0,34.0,0.5,307.5,0.5,87.1,40.35,0.0,9.0,3.0,22.75,10.0,4.5,58.25,53.75,36.25,3.25,308.75,1.75,91.425,35.4,-24.0,33.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
671,13.0,10.0,14.0,1.5,27.0,11.0,6.0,62.0,53.5,34.0,10.0,298.0,0.0,91.05,48.724999999999994,0.0,14.25,2.0,25.75,10.25,7.25,55.5,48.25,33.5,9.0,288.25,8.25,94.075,45.6125,31.05,17.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
672,29.0,11.0,17.5,10.5,30.0,21.5,-8.5,35.0,46.0,9.0,0.0,61.0,0.0,61.4,7.0,0.0,20.5,10.75,30.25,22.5,-9.75,40.0,49.75,12.5,2.5,60.5,0.0,61.875,7.625,-5.0,28.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
673,2.0,12.0,9.0,1.0,23.5,8.0,-2.5,46.5,49.5,27.0,14.0,320.5,10.0,98.9,37.3,0.0,11.0,1.75,22.5,8.5,-5.75,42.5,48.25,27.25,14.75,315.0,32.0,96.175,34.637499999999996,77.55,2.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
674,32.0,14.0,8.5,1.5,18.0,7.5,11.0,40.5,34.0,33.5,13.5,336.5,3.0,101.25,50.825,0.0,10.5,1.5,19.25,8.0,14.0,44.25,30.25,31.25,24.25,323.75,25.0,103.525,57.162499999999994,28.3,19.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
675,8.0,15.0,12.5,5.0,27.0,16.5,-10.5,50.5,62.5,20.0,6.0,113.0,0.0,66.7,26.5,0.0,15.0,5.0,28.0,18.25,-10.25,54.25,64.5,17.0,8.0,139.75,0.0,68.17500000000001,29.85,43.45,11.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
676,35.0,16.0,5.0,2.0,28.5,9.0,7.5,56.0,49.5,39.5,24.5,309.0,0.5,101.7,25.775,0.0,4.75,2.5,29.5,9.25,9.75,54.25,44.5,38.75,20.75,306.25,10.25,97.30000000000001,28.150000000000002,-12.1,29.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
677,7.0,17.0,21.5,10.5,34.5,20.5,1.0,63.0,62.0,10.0,4.0,47.0,0.0,62.199999999999996,39.3,0.0,21.5,10.5,34.5,20.5,1.0,63.0,62.0,10.0,4.0,47.0,0.0,62.199999999999996,39.3,47.45,8.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
678,4.0,18.0,9.5,1.5,22.5,10.0,8.0,50.5,43.5,29.5,16.5,280.0,21.0,97.1,54.075,0.0,10.0,2.25,23.25,10.25,11.75,52.5,40.75,33.25,18.25,286.5,26.5,95.9,56.0875,58.5,4.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
679,9.0,19.0,17.5,9.5,31.5,16.0,0.5,51.0,59.5,15.5,3.0,200.0,0.0,74.4,31.075,0.0,16.75,9.5,31.25,16.75,-2.25,51.5,53.75,16.5,3.25,155.25,3.75,73.625,31.15,45.9,9.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
680,15.0,20.0,10.5,5.5,31.0,12.5,6.5,44.0,35.5,27.0,6.0,222.0,0.0,85.35,39.625,0.0,15.75,12.0,31.75,18.0,7.5,40.0,32.5,24.25,6.5,210.0,0.0,76.4,28.925,33.0,15.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
681,6.0,21.0,15.0,2.5,29.5,16.5,-6.5,57.5,64.0,12.5,2.5,112.0,0.0,69.2,28.675,0.0,14.75,2.5,29.75,17.0,-6.5,57.75,64.25,15.5,2.0,114.75,0.0,68.1,22.9,53.0,7.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
