,qual_pos,season_mid,season_high,season_low,season_avg,seasonpassdif,seasongreenpass,seasongreenpassed,seasonqualitypass,seasonfastlap,seasontop15,seasonlapled,seasonDR,DFS_avg,last_year_flag,season_long_mid,season_long_high,season_long_low,season_long_avg,seasonlongpassdif,seasonlonggreenpass,seasonlonggreenpassed,seasonlongqualitypass,seasonlongfastlap,seasonlongtop15,seasonlonglapled,seasonlongDR,DFS_avg_season,DFS,DfsRank,owner_23XI Racing,owner_Archie St. Hilaire,owner_B.J. McLeod,owner_BK Racing,owner_Barney Visser,owner_Beard Motorsports,owner_Bob Jenkins,owner_Bryan Smith,owner_Carl Long,owner_Gaunt Brothers Racing,owner_Germain Racing,owner_JTG-Daugherty Racing,owner_Jack Roush,owner_Jay Robinson,owner_Joe Gibbs,owner_Leavine Family Racing,owner_Matt Kaulig,owner_Premium Motorsports,owner_Richard Childress,owner_Richard Petty Motorsports,owner_Rick Hendrick,owner_Rick Ware Racing,owner_Ricky Benton,owner_Roger Penske,owner_Spire Motorsports,owner_StarCom Racing,owner_Stewart-Haas Racing,owner_Tommy Baldwin,owner_Trackhouse Racing,owner_Wood Brothers,car_make_Chevrolet,car_make_Ford,car_make_Toyota,group_len_0.5,group_len_1.0,group_len_1.5,group_len_2.0,group_len_2.7,group_len_3.0
684,14.0,18.5,5.5,30.5,17.5,-1.5,82.5,84.0,16.0,2.0,51.0,0.0,72.35,27.625,0.0,17.875,6.125,30.875,17.875,-1.0,81.0,82.0,26.5,2.5,117.25,2.5,69.7625,28.0,-3.55,31.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
685,15.0,9.5,3.5,28.5,11.5,5.0,74.0,65.5,44.0,8.0,264.5,0.0,91.85,40.2,0.0,10.5,4.125,27.375,11.125,6.75,74.25,67.5,43.0,9.375,260.75,2.625,91.0125,34.75,11.45,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
686,16.0,9.5,5.0,24.5,12.0,0.0,67.5,68.5,34.5,2.0,227.0,0.0,87.0,29.85,0.0,9.25,4.25,24.625,12.875,-2.625,66.25,68.875,38.375,7.875,240.625,8.75,88.77499999999999,29.60625,49.8,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
687,17.0,22.0,5.0,31.0,22.0,12.0,72.0,69.0,15.5,6.0,64.0,0.0,67.65,33.875,0.0,20.125,7.0,31.625,20.875,10.25,83.125,72.875,21.625,5.5,94.25,0.375,70.25,25.818749999999998,16.35,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
688,18.0,19.0,4.5,32.0,22.0,-4.0,62.0,64.0,12.0,2.0,29.0,0.0,59.2,21.575000000000003,0.0,19.875,6.0,32.125,21.875,-4.625,54.75,59.375,13.75,2.25,74.0,2.125,60.625,16.54375,39.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
689,19.0,26.5,8.5,34.0,20.5,-8.5,60.0,67.0,15.5,3.5,47.5,0.0,67.30000000000001,14.299999999999999,0.0,23.875,9.25,31.125,21.0,-4.25,72.375,76.625,20.5,4.625,92.25,0.0,65.7625,14.706249999999999,47.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
690,20.0,17.0,5.0,24.0,14.5,1.0,63.5,62.5,37.0,0.0,200.5,0.0,77.6,25.5,0.0,17.25,6.625,24.875,15.875,-1.625,65.625,67.25,28.75,1.0,165.5,0.0,74.6625,25.825,44.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
691,21.0,16.5,4.5,33.5,18.5,-7.0,57.5,59.0,14.0,1.0,27.5,0.0,65.1,8.225,0.0,19.875,6.25,30.0,20.625,-5.5,60.75,66.25,16.375,1.0,91.125,0.125,60.5,10.481250000000003,-10.2,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
692,22.0,14.0,1.5,27.5,17.0,-10.5,61.5,73.0,24.5,1.5,128.5,0.0,73.94999999999999,12.45,0.0,14.25,2.625,28.375,16.625,-7.25,70.625,77.875,24.625,6.75,153.75,2.5,74.10000000000001,14.1625,48.9,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
693,23.0,22.5,12.5,33.0,23.0,-1.5,77.0,83.5,2.0,1.0,2.0,0.0,54.15,19.45,0.0,21.25,11.5,32.0,21.75,-4.5,74.75,79.25,6.5,1.75,50.75,0.0,55.3,16.0375,40.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
694,24.0,24.0,6.5,30.0,24.0,-4.5,60.0,67.0,5.5,2.5,17.0,0.0,51.849999999999994,28.4,0.0,24.5,7.125,30.375,23.875,-8.25,65.875,74.125,5.5,2.75,14.625,1.375,52.9,24.33125,8.0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
695,26.0,29.5,21.5,36.0,30.0,-3.0,37.5,39.5,0.0,0.0,0.0,0.0,40.35,10.5,0.0,29.75,17.5,35.25,29.5,-2.5,43.125,45.625,1.0,0.25,1.75,0.0,41.3625,15.6125,20.0,21.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
696,27.0,21.5,5.0,31.0,23.5,-5.5,68.0,71.0,7.0,0.0,17.5,0.0,51.9,25.45,0.0,24.0,7.125,31.125,24.375,-7.125,65.875,73.0,7.5,1.125,15.25,0.0,53.7625,21.25625,15.0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
697,28.0,20.0,7.0,30.0,21.5,-4.0,67.5,69.0,9.0,0.5,26.5,0.0,57.85,24.625,0.0,19.625,7.5,29.75,20.75,-3.625,66.5,70.125,12.25,1.625,65.25,0.0,60.1125,20.981250000000003,41.0,12.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
698,29.0,26.0,10.0,31.5,24.0,-3.0,60.0,63.5,3.5,0.5,1.5,0.0,53.25,14.5,0.0,26.25,11.625,31.5,24.875,-5.125,65.5,70.625,4.5,1.625,6.5,0.0,51.6625,16.73125,44.0,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
699,30.0,26.5,7.5,32.0,26.0,-2.5,75.5,75.5,6.0,1.0,7.5,0.0,49.150000000000006,19.9,0.0,26.625,11.375,32.125,25.5,-4.625,69.0,73.625,5.875,1.5,19.875,0.0,50.1375,18.8,3.0,30.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
700,31.0,23.5,15.0,33.0,24.0,-0.5,69.5,69.0,1.5,0.0,2.0,0.0,54.15,17.95,0.0,23.625,13.0,32.75,23.625,1.0,66.125,65.125,7.5,0.625,35.875,0.0,55.962500000000006,20.906250000000004,-4.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
701,32.0,31.0,24.0,35.0,31.0,-3.0,34.0,39.0,0.0,0.0,0.0,0.0,41.2,21.0,0.0,31.0,19.0,35.2,30.8,-1.0,36.8,37.8,2.2,1.0,2.2,0.0,40.42,16.65,43.0,11.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
702,33.0,37.0,30.0,39.0,36.0,-6.0,13.0,19.0,0.0,0.0,0.0,0.0,26.4,5.0,0.0,37.0,30.0,39.0,36.0,-6.0,13.0,19.0,0.0,0.0,0.0,0.0,26.4,5.0,23.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
703,34.0,30.5,12.0,35.0,30.0,3.5,49.0,46.5,3.0,0.0,2.0,0.0,41.85,17.5,0.0,30.375,14.875,35.25,29.875,5.75,46.625,40.875,3.25,0.125,3.75,0.0,40.4875,19.05625,37.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
704,35.0,34.0,30.5,37.5,34.0,4.5,20.5,16.5,0.0,0.0,0.0,0.0,31.5,14.0,0.0,34.0,29.25,37.75,34.0,4.25,21.75,17.5,0.0,0.25,0.0,0.0,31.349999999999998,13.3625,27.0,18.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
705,36.0,36.0,31.0,39.0,34.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,31.4,5.0,0.0,35.0,32.333333333333336,38.0,35.0,-0.3333333333333333,12.666666666666666,13.0,0.0,0.0,0.0,0.0,30.333333333333332,4.333333333333333,45.0,9.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
706,37.0,33.5,28.5,37.0,33.0,0.5,15.0,14.0,0.0,0.0,0.0,0.0,35.7,19.675,0.0,33.666666666666664,27.833333333333332,37.166666666666664,33.0,0.5,15.166666666666666,14.666666666666666,0.0,0.5,0.0,0.0,34.833333333333336,17.558333333333334,44.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
707,38.0,36.0,32.0,38.0,36.0,1.0,12.0,10.0,0.0,0.0,0.0,0.0,30.1,11.0,0.0,35.8,31.6,38.6,35.6,0.6,13.4,12.8,0.0,0.0,0.0,0.0,29.439999999999998,9.0,24.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
708,39.0,36.0,32.0,39.0,36.0,1.0,12.0,13.0,0.0,0.0,0.0,0.0,26.3,12.0,0.0,36.4,32.4,39.2,36.4,2.2,13.2,11.0,0.0,0.0,0.0,0.0,27.04,8.2,14.0,26.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
709,40.0,34.0,25.0,37.0,34.0,3.0,18.0,15.0,0.0,0.0,0.0,0.0,34.5,16.0,0.0,32.0,25.333333333333332,37.0,32.333333333333336,3.6666666666666665,21.333333333333332,17.666666666666668,0.0,0.0,0.0,0.0,34.56666666666667,15.0,19.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
710,1.0,9.0,2.0,21.0,10.0,9.5,42.0,39.5,31.5,30.5,404.0,4.0,106.4,57.725,0.0,11.25,2.5,22.5,9.5,9.75,46.75,37.0,37.5,32.0,387.25,4.0,104.675,61.650000000000006,66.3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
711,2.0,8.0,1.0,21.0,10.5,2.5,51.0,53.0,41.0,14.0,368.0,5.0,98.0,48.55,0.0,8.75,1.5,23.0,10.5,0.25,50.25,50.0,40.25,17.75,391.0,30.25,94.89999999999999,47.8,22.9,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
712,3.0,12.0,1.0,24.0,11.0,5.0,36.0,36.5,29.0,20.5,317.5,2.0,86.30000000000001,29.525,0.0,15.25,6.0,24.75,14.25,4.5,43.5,39.0,23.75,17.5,283.75,31.25,80.82499999999999,30.6875,102.9,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
713,4.0,9.5,1.0,13.5,4.5,0.5,30.5,30.5,16.5,26.5,370.0,110.5,101.55,47.55,0.0,13.75,2.75,14.5,6.75,1.0,31.5,30.5,24.25,20.75,339.25,91.5,98.35000000000001,49.7125,13.5,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
714,5.0,8.0,1.5,27.5,7.5,-5.0,41.5,42.0,31.0,22.5,427.5,12.0,101.8,51.875,0.0,11.25,2.0,26.5,10.0,-0.5,42.0,42.5,30.25,20.75,370.25,30.5,97.725,44.96249999999999,16.5,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
715,6.0,9.0,2.5,29.5,14.5,1.0,72.5,74.0,52.5,23.0,314.5,0.0,86.30000000000001,40.075,0.0,9.75,2.5,29.25,13.25,3.0,70.25,67.25,46.75,18.75,314.0,0.5,86.35,32.8125,45.2,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
716,7.0,6.0,1.5,22.0,9.0,-11.0,48.0,51.5,36.0,17.0,382.0,0.5,92.85,34.375,0.0,8.0,2.0,21.0,9.25,-5.25,44.75,50.0,33.75,16.5,382.75,17.0,90.7,37.925000000000004,63.7,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
717,8.0,19.5,4.0,24.5,17.5,-9.0,44.5,61.5,19.0,3.5,169.0,0.0,73.05000000000001,23.674999999999997,0.0,17.5,5.5,24.5,15.5,-5.5,50.75,56.25,34.5,8.0,231.0,0.0,79.325,27.849999999999998,29.45,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
718,9.0,8.5,1.5,18.0,10.0,-2.5,46.0,45.0,33.0,14.0,469.5,8.5,94.75,46.2,0.0,9.25,2.75,18.25,9.25,-0.75,44.75,45.5,36.75,35.0,423.5,54.25,101.575,64.3125,39.9,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
719,11.0,4.5,1.0,23.5,5.0,11.0,50.0,40.5,39.0,52.5,443.0,28.0,122.8,91.2,0.0,7.75,1.25,21.75,8.0,10.25,46.75,36.5,34.75,54.25,396.5,43.25,115.9,77.475,93.75,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
720,12.0,5.0,1.0,18.0,7.0,2.0,50.0,48.0,39.0,9.0,476.5,46.5,105.15,52.55,0.0,6.75,1.5,17.5,6.5,1.25,48.25,47.0,41.25,10.25,463.75,47.0,108.42500000000001,57.6125,29.25,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
721,13.0,12.5,5.0,26.5,14.0,8.0,67.5,70.0,41.5,12.5,312.5,0.0,87.15,50.75,0.0,14.5,5.5,26.75,14.75,2.75,70.25,67.5,39.75,12.5,278.5,0.0,85.60000000000001,44.625,34.5,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
722,14.0,21.5,7.0,31.5,21.5,-4.5,50.0,48.0,3.5,1.0,25.5,0.0,56.95,18.1,0.0,23.5,6.75,31.5,22.0,-2.0,43.25,45.25,5.75,4.0,75.0,0.0,61.575,19.05,14.9,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
723,15.0,20.5,4.0,33.0,19.0,1.5,76.0,51.0,22.5,30.5,132.0,0.0,76.3,22.75,0.0,20.5,6.5,33.25,21.25,9.25,62.5,53.25,23.75,25.25,156.5,0.0,69.075,20.8625,41.05,11.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
724,16.0,15.5,3.0,22.0,15.0,4.0,65.5,51.0,30.0,1.0,234.5,0.0,70.65,31.35,0.0,14.25,3.75,24.25,15.25,4.75,59.0,54.25,26.75,2.0,223.5,0.25,71.675,25.212500000000002,31.25,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
725,18.0,15.5,5.5,20.0,12.0,6.5,31.0,34.0,24.0,5.5,296.5,0.0,89.35,46.525000000000006,0.0,16.25,6.0,22.5,14.75,2.5,32.25,29.75,26.75,14.25,274.0,28.0,86.625,45.6625,71.05,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
726,19.0,17.5,4.5,23.5,18.0,-10.0,44.5,53.5,26.0,1.5,140.0,0.0,66.2,21.4,0.0,16.0,6.75,22.75,16.75,-9.5,45.75,55.25,22.25,1.75,159.75,0.0,70.6,18.2875,26.5,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
727,20.0,18.0,4.0,23.5,17.5,-9.0,37.5,48.0,17.0,4.5,255.0,0.0,70.35,21.025,0.0,20.75,7.0,24.0,19.25,-13.5,36.5,50.0,23.75,4.5,252.0,0.0,66.72500000000001,12.775000000000002,33.75,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
728,21.0,9.0,3.5,27.0,11.0,11.0,70.5,59.0,40.5,8.0,450.5,0.0,87.35,46.925,0.0,10.75,4.25,27.5,12.0,9.25,66.25,57.0,45.5,10.75,355.25,0.0,91.30000000000001,48.3375,55.3,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
729,22.0,27.5,17.0,33.0,25.5,-1.0,35.5,38.5,0.0,2.0,0.0,0.0,50.75,14.4,0.0,26.25,14.0,32.75,23.0,0.5,49.25,48.75,14.25,2.0,91.5,0.0,53.474999999999994,13.65,4.0,34.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
730,23.0,35.0,20.0,36.5,29.5,-1.0,14.5,21.0,0.0,0.0,0.0,0.0,38.55,5.0,0.0,32.0,20.0,36.5,29.25,-2.5,18.25,20.75,0.0,5.0,0.75,0.0,39.900000000000006,2.0,17.0,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
731,24.0,4.0,1.0,17.5,5.0,9.0,53.5,42.0,48.0,27.0,449.5,82.5,117.69999999999999,77.775,0.0,5.75,1.0,18.75,6.5,9.75,50.25,40.5,44.0,33.75,442.25,95.0,113.9,85.1875,56.55,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
732,25.0,28.0,14.5,31.0,28.5,-2.5,30.0,37.0,0.0,0.0,0.5,0.0,44.25,1.0,0.0,26.0,12.5,31.0,26.75,-1.5,32.0,33.5,8.5,0.5,80.75,1.5,47.099999999999994,6.85,14.8,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
733,26.0,15.5,5.0,30.5,14.5,3.0,76.5,75.5,43.5,1.0,259.5,0.0,76.15,35.625,0.0,18.25,5.5,30.5,17.75,4.25,66.5,62.25,39.0,1.5,238.75,0.0,73.375,25.425,59.8,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
734,27.0,24.5,14.0,32.0,24.0,0.5,35.0,38.0,2.0,0.0,1.0,0.0,54.45,25.5,0.0,23.75,14.75,31.5,24.75,0.75,42.25,41.5,2.5,0.0,4.5,0.0,51.95,24.25,0.0,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
735,28.0,24.0,13.5,33.5,24.5,17.0,46.5,28.5,3.0,2.0,13.5,0.0,53.849999999999994,24.9,0.0,23.75,14.0,32.75,24.25,15.0,44.5,29.5,8.5,4.25,122.75,0.0,57.12500000000001,24.1625,13.35,28.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
736,29.0,25.5,20.0,33.0,25.5,0.5,33.0,30.0,0.0,0.0,0.0,0.0,50.45,31.225,0.0,26.0,19.75,33.5,25.75,1.25,36.0,34.75,0.0,0.25,0.0,0.0,50.45,28.6125,15.0,24.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
737,30.0,29.5,24.5,36.0,30.5,4.5,20.5,16.0,0.0,0.0,0.0,0.0,38.25,16.5,0.0,31.5,25.0,34.25,30.0,3.75,23.75,20.0,0.0,0.0,0.0,0.0,37.775,12.0,9.95,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
738,31.0,30.0,21.0,36.0,30.5,-10.0,7.0,17.0,0.0,0.5,0.0,0.0,39.55,14.725,0.0,30.0,21.0,36.0,30.5,-10.0,7.0,17.0,0.0,0.5,0.0,0.0,39.55,14.725,8.0,31.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
739,33.0,36.5,30.5,37.5,35.5,-3.0,12.0,13.0,0.0,0.0,0.0,0.0,29.799999999999997,4.0,0.0,36.75,29.75,37.0,35.0,-4.5,9.75,14.25,0.0,0.0,0.0,0.0,32.725,3.5,-6.0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
740,36.0,31.0,26.5,36.5,31.0,-8.5,21.5,28.5,0.0,0.0,0.0,0.0,40.0,22.25,0.0,30.25,23.5,35.75,30.0,-11.25,21.5,32.75,0.0,2.5,2.0,0.0,40.725,19.375,7.7,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
741,37.0,31.0,24.0,40.0,31.0,-7.0,8.0,15.0,0.0,0.0,0.0,0.0,39.9,23.0,0.0,31.0,24.0,40.0,31.0,-7.0,8.0,15.0,0.0,0.0,0.0,0.0,39.9,23.0,0.0,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
742,38.0,13.5,6.5,25.5,18.0,5.5,71.0,59.5,29.0,6.5,127.0,0.0,72.5,35.75,0.0,14.0,5.75,26.75,16.5,3.5,62.75,59.25,33.0,8.0,185.75,1.25,74.7,39.162499999999994,49.7,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
743,40.0,21.5,10.0,32.0,20.0,-2.5,55.0,57.5,14.0,0.0,38.5,0.0,61.35,22.0,0.0,22.0,10.5,32.0,21.5,-2.75,55.25,58.0,12.0,0.0,40.0,0.0,62.225,19.0,37.35,13.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
744,1.0,8.0,1.5,31.5,11.5,-23.0,36.0,59.0,10.5,1.0,75.5,0.5,93.5,59.075,0.0,8.0,1.5,31.5,11.5,-23.0,36.0,59.0,10.5,1.0,75.5,0.5,93.5,59.075,39.9,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
745,2.0,32.0,3.5,30.0,23.0,13.0,31.0,18.0,7.5,1.0,29.5,2.5,72.80000000000001,-3.4250000000000007,0.0,32.0,3.5,30.0,23.0,13.0,31.0,18.0,7.5,1.0,29.5,2.5,72.80000000000001,-3.4250000000000007,32.0,16.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
746,3.0,17.0,6.5,31.5,15.0,6.0,46.0,40.0,18.0,0.0,61.5,0.0,79.6,40.0,0.0,17.0,6.5,31.5,15.0,6.0,46.0,40.0,18.0,0.0,61.5,0.0,79.6,40.0,41.25,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
747,4.0,7.0,1.5,19.5,4.5,5.0,35.5,30.5,20.5,13.5,94.0,26.0,128.9,55.575,0.0,7.0,1.5,19.5,4.5,5.0,35.5,30.5,20.5,13.5,94.0,26.0,128.9,55.575,37.8,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
