,finish_pos,qual_pos,season_mid,season_high,season_low,group_len,season_avg,seasonpassdif,seasongreenpass,seasongreenpassed,seasonqualitypass,seasonfastlap,seasontop15,seasonlapled,seasonDR,DFS_avg,season_long_mid,season_long_high,season_long_low,season_long_avg,seasonlongpassdif,seasonlonggreenpass,seasonlonggreenpassed,seasonlongqualitypass,seasonlongfastlap,seasonlongtop15,seasonlonglapled,seasonlongDR,DFS_avg_season,num_starts,DFS,DfsRank,top3,top5,top10,car_make_Chevrolet,car_make_Ford,car_make_Toyota,owner_Chip Ganassi,owner_Chris Our,owner_Fred Biagi,owner_Fury Race Cars,owner_JR Motorsports,owner_Jack Roush,owner_Jeremy Clements,owner_Jerry Brown,owner_Joe Gibbs,owner_Matt Hurley,owner_Matt Kaulig,owner_Maury Gallagher,owner_Richard Childress,owner_Roger Penske,owner_SS Green Light Racing,owner_Stewart Haas Racing
10,9.0,16.0,9.5,5.5,19.5,1.5,14.5,5.5,42.0,36.5,33.0,0.0,141.5,0.0,83.6,13.5,7.0,23.0,19.0,-4.0,44.0,42.0,29.0,63.0,130.0,65.0,0.0,3.0,28.0,6.0,42.9,9.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11,2.0,18.0,2.5,1.0,21.5,1.5,3.5,2.5,22.0,19.5,19.0,24.5,181.0,9.0,121.5,53.275,1.0,22.0,4.0,1.0,29.0,27.0,22.0,75.9,162.0,99.4,2.7,3.0,5.0,13.0,71.75,3.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12,15.0,20.0,16.5,11.5,29.0,1.5,17.5,-11.5,42.0,53.5,15.5,1.5,73.0,0.0,74.1,30.675,5.0,23.0,18.0,-1.0,45.0,62.0,27.0,61.4,92.0,64.3,0.0,3.0,17.0,201.0,34.25,13.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13,11.0,21.0,14.0,6.0,26.0,1.5,16.0,-11.0,39.0,50.0,14.0,0.0,99.0,0.0,76.7,31.0,6.0,26.0,16.0,-11.0,39.0,50.0,14.0,35.9,99.0,60.7,0.0,2.0,15.0,1.0,42.9,9.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14,8.0,34.0,4.5,3.5,25.0,1.5,5.5,2.5,28.5,26.0,22.0,2.5,180.0,0.0,107.55,43.125,3.0,32.0,6.0,8.0,61.0,49.0,26.0,83.6,145.0,96.7,0.0,3.0,6.0,367.0,62.45,5.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15,3.0,35.0,8.5,3.5,22.0,1.5,8.5,0.5,31.5,31.0,27.0,1.0,181.5,0.0,92.65,31.45,3.0,21.0,7.0,1.0,40.0,36.0,29.0,75.0,163.0,100.0,0.0,3.0,10.0,38.0,84.55,2.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16,6.0,36.0,13.0,9.5,28.5,1.5,13.5,0.5,44.0,43.5,31.5,0.0,151.0,0.0,83.4,31.5,7.0,23.0,13.0,7.0,47.0,47.0,31.0,75.6,132.0,88.0,0.0,3.0,11.0,49.0,69.35,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17,19.0,40.0,1.0,1.0,34.0,1.5,2.0,10.0,12.0,2.0,9.0,60.0,162.0,141.0,150.0,111.25,1.0,34.0,2.0,10.0,12.0,2.0,9.0,75.0,162.0,99.4,86.5,2.0,1.0,342.0,49.95,7.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18,6.0,1.0,6.0,1.0,24.0,0.5,7.0,0.0,0.0,0.0,0.0,8.0,287.0,1.0,104.4,32.85,2.0,18.0,7.0,-2.0,40.0,42.0,33.0,80.0,163.0,95.7,0.0,4.0,12.0,45.0,54.1,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,1.0,2.0,29.0,1.0,39.0,0.5,19.0,0.0,0.0,0.0,0.0,17.0,113.0,35.0,70.3,3.4,1.0,23.0,6.0,1.0,29.0,26.0,22.0,75.9,162.0,96.5,3.0,4.0,5.0,15.0,96.7,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,5.0,3.0,5.0,2.0,12.0,0.5,9.0,0.0,0.0,0.0,0.0,4.0,300.0,1.0,93.9,31.05,6.0,23.0,15.0,-4.0,44.0,42.0,29.0,63.0,138.0,69.0,0.0,4.0,17.0,8.0,41.05,8.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,29.0,4.0,1.0,1.0,13.0,0.5,3.0,0.0,0.0,0.0,0.0,14.0,300.0,61.0,121.7,63.55,1.0,21.0,7.0,1.0,40.0,31.0,29.0,74.6,178.0,100.0,0.0,4.0,8.0,40.0,1.1,33.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22,13.0,5.0,10.0,2.0,23.0,0.5,8.0,0.0,0.0,0.0,0.0,20.0,260.0,0.0,105.1,31.0,3.0,32.0,10.0,-3.0,21.0,31.0,16.0,49.1,135.0,82.8,0.0,5.0,18.0,3.0,34.6,13.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,7.0,6.0,9.0,8.0,21.0,0.5,12.0,0.0,0.0,0.0,0.0,0.0,281.0,0.0,87.2,45.0,6.0,23.0,12.0,0.0,47.0,49.0,22.0,51.5,151.0,88.0,0.0,4.0,14.0,46.0,36.45,11.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,14.0,7.0,12.0,1.0,23.0,0.5,7.0,0.0,0.0,0.0,0.0,38.0,265.0,47.0,118.2,70.85,1.0,23.0,7.0,8.0,38.0,34.0,30.0,87.5,150.0,88.3,1.3,4.0,4.0,247.0,22.45,21.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25,3.0,8.0,8.0,3.0,33.0,0.5,12.0,0.0,0.0,0.0,0.0,15.0,240.0,0.0,102.8,55.75,3.0,33.0,9.0,8.0,61.0,46.0,26.0,66.7,153.0,84.6,0.0,4.0,6.0,369.0,65.2,3.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,20.0,9.0,27.0,7.0,32.0,0.5,21.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,72.0,18.0,5.0,32.0,18.0,-1.0,45.0,62.0,17.0,34.0,85.0,28.3,0.0,4.0,17.0,203.0,12.9,27.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27,11.0,10.0,15.0,3.0,25.0,0.5,12.0,0.0,0.0,0.0,0.0,5.0,206.0,0.0,91.8,57.25,1.0,25.0,10.0,0.0,40.0,45.0,28.0,70.0,144.0,84.1,0.0,4.0,5.0,25.0,31.0,14.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,4.0,12.0,35.0,3.0,24.0,0.5,29.0,0.0,0.0,0.0,0.0,1.0,57.0,0.0,60.4,-17.55,7.0,24.0,13.0,1.0,47.0,47.0,28.0,61.0,132.0,74.5,0.0,4.0,11.0,51.0,53.4,6.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,9.0,13.0,14.0,2.0,19.0,0.5,13.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,74.7,19.0,2.0,23.0,13.0,3.0,39.0,45.0,21.0,53.3,142.0,71.0,0.0,4.0,23.0,145.0,39.0,10.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30,26.0,15.0,13.0,1.0,39.0,0.5,19.0,0.0,0.0,0.0,0.0,1.0,95.0,10.0,70.5,20.95,6.0,26.0,17.0,0.0,39.0,44.0,14.0,33.3,95.0,42.0,0.0,6.0,15.0,3.0,5.0,31.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,17.0,17.0,3.0,2.0,20.0,0.5,8.0,0.0,0.0,0.0,0.0,2.0,293.0,0.0,100.3,43.9,2.0,21.0,14.0,2.0,50.0,47.0,29.0,51.1,119.0,68.5,0.0,4.0,11.0,47.0,27.35,17.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32,10.0,18.0,16.0,1.0,22.0,0.5,6.0,0.0,0.0,0.0,0.0,30.0,276.0,106.0,124.0,78.0,3.0,24.0,15.0,-4.0,41.0,48.0,29.0,58.7,95.0,47.5,0.0,4.0,13.0,78.0,47.4,7.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33,23.0,1.0,9.0,1.0,37.0,2.7,17.0,8.0,228.0,220.0,170.0,5.0,84.0,7.0,80.9,-5.0,1.0,27.0,7.0,0.5,38.0,33.0,28.0,73.55,170.5,98.0,2.25,4.5,9.0,41.0,8.55,30.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34,5.0,2.0,4.0,1.0,33.0,2.7,9.0,-14.0,262.0,276.0,219.0,2.0,121.0,2.0,103.8,52.4,3.0,32.5,7.5,9.5,47.0,36.5,26.5,75.15,157.0,90.65,0.0,4.5,5.5,370.0,44.85,9.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,1.0,3.0,11.0,2.0,31.0,2.7,10.0,13.0,282.0,269.0,229.0,1.0,119.0,0.0,93.4,36.45,2.5,23.5,14.0,1.0,49.5,46.5,28.5,59.25,119.5,68.85,0.0,4.5,12.5,48.0,49.5,7.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36,14.0,5.0,10.0,3.0,36.0,2.7,18.0,10.0,210.0,200.0,178.0,0.0,92.0,0.0,80.3,-26.0,4.5,27.5,18.0,-7.5,44.5,54.0,14.5,33.65,88.5,41.55,0.0,4.5,17.5,204.0,23.6,20.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37,3.0,6.0,7.0,1.0,25.0,2.7,10.0,-1.0,239.0,240.0,229.0,1.0,119.0,0.0,90.8,-15.55,1.0,24.0,8.0,8.5,41.0,33.0,29.0,84.15,175.0,88.94999999999999,0.65,4.5,4.5,248.0,57.7,2.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38,8.0,8.0,12.0,1.0,39.0,2.7,10.0,43.0,294.0,251.0,226.0,6.0,123.0,11.0,96.9,58.45,1.0,25.0,9.0,-1.0,36.0,41.0,29.5,73.45,147.0,85.05,0.0,4.5,6.0,26.0,38.3,11.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39,38.0,9.0,14.0,1.0,33.0,2.7,11.0,20.0,267.0,247.0,210.0,3.0,115.0,3.0,84.2,38.1,6.0,23.0,11.5,-0.5,42.0,41.5,22.0,65.1,156.0,90.0,0.0,4.5,14.0,47.0,-25.55,39.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40,25.0,10.0,29.0,7.0,39.0,2.7,25.0,10.0,164.0,154.0,27.0,5.0,13.0,0.0,65.5,46.25,5.5,23.5,13.0,3.5,44.0,43.5,27.5,68.3,140.5,81.25,0.0,4.5,10.0,52.0,2.0,32.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41,30.0,11.0,40.0,6.0,17.0,2.7,37.0,-1.0,44.0,45.0,39.0,0.0,9.0,0.0,27.7,-29.0,4.5,23.0,13.0,-2.5,45.0,40.5,32.0,60.65,145.5,73.3,0.0,4.5,16.0,9.0,-4.9,34.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42,9.0,12.0,15.0,6.0,36.0,2.7,17.0,-21.0,226.0,247.0,174.0,2.0,84.0,0.0,80.9,29.9,2.0,20.0,6.5,-1.0,36.5,34.5,32.5,88.1,179.0,95.85,0.0,4.5,10.0,46.0,39.35,10.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,12.0,13.0,39.0,9.0,23.0,2.7,36.0,1.0,32.0,31.0,11.0,1.0,5.0,0.0,31.2,-23.55,1.0,22.5,5.0,3.0,27.5,26.0,22.0,83.25,177.5,97.95,4.0,4.5,4.5,16.0,36.3,12.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
44,2.0,15.0,32.0,7.0,38.0,2.7,21.0,72.0,206.0,134.0,73.0,5.0,41.0,0.0,79.1,44.25,3.5,23.5,14.0,-2.0,44.5,44.5,32.5,64.7,133.0,61.15,0.0,4.5,12.5,79.0,56.8,3.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
45,22.0,19.0,6.0,1.0,36.0,2.7,13.0,28.0,277.0,249.0,214.0,2.0,100.0,3.0,87.1,54.65,2.0,22.0,13.0,1.5,41.5,45.0,23.5,62.75,142.5,71.25,0.0,4.5,21.0,146.0,17.7,26.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46,35.0,24.0,33.0,10.0,35.0,2.7,25.0,-32.0,80.0,112.0,13.0,1.0,20.0,0.0,52.3,35.45,9.0,31.5,22.5,-5.0,46.0,51.5,10.5,17.05,20.0,13.15,0.0,4.5,19.0,274.0,-5.0,35.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
47,10.0,1.0,7.0,3.0,24.0,1.0,11.0,-7.0,41.0,48.0,29.0,0.0,171.0,0.0,91.0,31.0,3.0,23.0,13.0,0.0,48.0,48.0,36.0,69.5,102.0,74.8,0.0,5.0,12.0,80.0,38.2,11.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48,8.0,3.0,5.0,4.0,23.0,1.0,8.0,7.0,41.0,34.0,31.0,1.0,187.0,0.0,102.4,39.45,4.0,24.0,13.0,1.0,47.0,47.0,28.0,75.6,132.0,77.4,0.0,5.0,11.0,53.0,33.05,13.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
49,2.0,4.0,12.0,3.0,32.0,1.0,14.0,11.0,61.0,50.0,26.0,0.0,139.0,0.0,86.3,50.0,3.0,33.0,9.0,11.0,61.0,46.0,27.0,66.7,153.0,84.6,0.0,5.0,6.0,371.0,64.85,4.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50,3.0,5.0,9.0,1.0,21.0,1.0,6.0,13.0,40.0,27.0,29.0,6.0,192.0,0.0,108.8,42.7,1.0,30.0,7.0,0.0,40.0,35.0,29.0,72.5,163.0,96.0,4.5,5.0,10.0,42.0,50.2,7.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51,1.0,6.0,1.0,1.0,13.0,1.0,2.0,9.0,26.0,17.0,21.0,42.0,200.0,76.0,138.1,78.9,1.0,25.0,7.0,9.0,44.0,34.0,30.0,80.8,150.0,89.6,1.3,5.0,4.0,249.0,94.9,1.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,9.0,7.0,10.0,7.0,25.0,1.0,15.0,-7.0,32.0,39.0,12.0,1.0,138.0,0.0,77.3,24.45,3.0,23.0,12.0,-1.0,46.0,42.0,35.0,58.3,138.0,69.0,0.0,5.0,17.0,10.0,38.4,10.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,11.0,8.0,16.0,4.0,23.0,1.0,13.0,-1.0,33.0,34.0,17.0,0.0,176.0,0.0,83.0,20.0,6.0,23.0,12.0,0.0,42.0,34.0,22.0,54.8,151.0,88.0,0.0,5.0,14.0,48.0,29.0,14.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54,19.0,12.0,11.0,1.0,23.0,1.0,13.0,-19.0,30.0,49.0,16.0,0.0,143.0,0.0,79.3,18.0,2.0,23.0,13.0,0.0,44.0,45.0,26.0,53.3,142.0,71.0,0.0,5.0,23.0,147.0,17.0,21.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
55,18.0,19.0,22.0,7.0,24.0,1.0,20.0,-7.0,47.0,54.0,7.0,0.0,17.0,0.0,63.7,24.0,8.0,35.0,25.0,-6.0,45.0,54.0,13.0,17.8,20.0,12.3,0.0,5.0,20.0,275.0,26.0,16.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
56,5.0,33.0,2.0,1.0,40.0,1.0,12.0,8.0,57.0,49.0,23.0,0.0,144.0,6.0,86.0,65.5,1.0,25.0,9.0,0.0,40.0,45.0,31.0,70.0,144.0,86.0,0.0,5.0,7.0,27.0,79.05,2.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
57,4.0,34.0,4.0,1.0,14.0,1.0,4.0,5.0,32.0,27.0,29.0,28.0,200.0,5.0,120.2,53.85,1.0,23.0,6.0,1.0,29.0,26.0,22.0,75.9,162.0,96.5,3.0,5.0,5.0,17.0,75.4,3.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
58,13.0,36.0,14.0,2.0,35.0,1.0,11.0,37.0,64.0,27.0,34.0,7.0,163.0,0.0,97.7,34.15,2.0,22.0,7.0,-2.0,40.0,42.0,33.0,80.0,163.0,95.7,0.0,5.0,10.0,47.0,53.45,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,15.0,37.0,19.0,4.0,23.0,1.0,18.0,-14.0,50.0,64.0,17.0,0.0,35.0,0.0,68.2,24.0,4.0,32.0,18.0,-8.0,45.0,62.0,17.0,34.0,89.0,54.8,0.0,5.0,18.0,205.0,50.0,8.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60,2.0,2.0,4.0,2.0,13.0,1.5,6.0,-4.0,33.0,42.0,32.0,6.0,195.0,0.0,107.2,36.85,2.0,23.0,9.0,-1.0,45.5,42.0,32.5,78.5,160.5,91.75,0.0,5.5,9.0,48.0,59.15,3.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,8.0,3.0,9.0,2.0,20.0,1.5,9.0,-4.0,31.0,35.0,26.0,17.0,171.0,0.0,96.3,27.65,1.5,17.0,6.5,5.5,29.5,24.0,25.0,84.80000000000001,185.5,92.75,9.75,3.5,9.5,340.0,75.4,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
62,23.0,4.0,5.0,1.0,25.0,1.5,8.0,-6.0,31.0,45.0,28.0,9.0,137.0,0.0,99.8,20.05,1.0,28.0,8.5,4.0,38.5,41.0,29.5,72.85,147.0,87.35,0.75,5.5,6.0,28.0,0.45,27.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
63,15.0,5.0,27.0,4.0,27.0,1.5,19.0,-4.0,33.0,41.0,14.0,3.0,95.0,0.0,79.4,16.0,2.5,23.5,12.0,4.5,44.5,44.5,32.5,64.1,135.0,79.4,0.0,5.5,11.5,81.0,22.05,21.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
64,3.0,7.0,3.0,1.0,25.0,1.5,4.0,5.0,26.0,26.0,26.0,25.0,193.0,10.0,120.7,55.05,1.0,24.0,8.0,3.0,30.5,26.0,24.0,71.30000000000001,165.5,90.5,2.85,5.5,4.5,18.0,49.95,6.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
65,16.0,8.0,7.0,3.0,23.0,1.5,11.0,-4.0,46.0,42.0,37.0,0.0,153.0,0.0,91.9,39.0,3.0,23.0,11.5,-1.5,45.0,40.5,32.0,60.65,145.5,73.3,0.0,5.5,16.0,11.0,19.0,22.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
66,11.0,9.0,13.0,7.5,26.0,1.5,16.5,-2.0,45.0,47.0,15.5,1.0,91.5,0.0,75.95,36.95,6.0,26.0,19.0,-11.0,39.0,44.0,14.0,33.3,84.0,32.2,0.0,7.0,18.0,5.0,30.0,17.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
67,32.0,10.0,7.0,5.0,34.0,1.5,9.0,8.0,38.0,34.0,30.0,1.0,142.0,0.0,100.8,49.45,1.0,24.0,6.5,10.0,41.0,33.0,29.0,84.15,175.0,90.0,3.65,5.5,3.5,250.0,-11.65,35.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
68,31.0,12.0,9.0,5.0,40.0,1.5,13.0,19.0,63.0,44.0,28.0,4.0,147.0,0.0,88.2,36.8,4.0,31.0,10.5,16.5,53.5,37.0,33.5,66.5,170.0,85.0,0.0,5.0,9.5,189.0,-8.55,32.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,5.0,13.0,5.0,4.0,34.0,1.5,6.0,8.0,33.0,27.0,22.0,1.0,161.0,0.0,103.8,46.25,2.0,32.5,7.5,9.5,47.0,36.5,26.5,67.75,157.0,89.3,0.7,5.5,5.5,372.0,47.9,8.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
70,4.0,14.0,6.5,3.0,23.5,1.5,11.0,1.5,48.0,46.5,32.5,0.5,161.0,0.0,88.25,29.725,3.0,24.0,11.0,1.0,46.0,45.0,28.0,60.9,170.0,85.0,0.0,4.0,13.0,141.0,50.45,5.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
71,6.0,15.0,16.0,6.0,23.0,1.5,11.0,-2.0,47.0,49.0,22.0,0.0,151.0,0.0,82.8,30.0,5.0,23.0,11.5,2.0,39.5,31.5,22.5,66.75,156.0,90.0,0.0,5.5,14.0,49.0,47.45,9.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
72,10.0,16.0,18.0,12.0,36.0,1.5,23.0,4.0,42.0,32.0,6.0,0.0,13.0,0.0,68.5,27.0,10.0,34.5,23.0,0.0,43.5,41.5,6.5,13.8,25.5,11.15,0.0,5.5,16.0,10.0,40.0,13.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
73,7.0,17.0,8.0,3.0,34.0,1.5,7.0,1.0,36.0,31.0,27.0,2.0,178.0,0.0,98.6,35.9,1.0,25.5,7.0,0.5,38.0,33.0,28.0,73.55,170.5,98.0,2.25,5.5,9.0,43.0,49.55,7.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
74,9.0,19.0,10.0,9.0,34.0,1.5,13.0,0.0,47.0,47.0,28.0,0.0,149.0,0.0,86.3,33.0,4.0,27.5,13.0,3.5,50.5,43.5,27.5,68.3,140.5,77.2,0.0,5.5,12.0,54.0,45.45,10.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75,35.0,20.0,25.0,12.0,36.0,1.5,26.0,-6.0,43.0,49.0,8.0,2.0,20.0,0.0,60.0,18.9,9.0,33.0,23.5,-6.5,44.0,51.5,10.5,17.05,18.5,10.4,0.0,5.5,19.0,276.0,-8.55,32.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76,12.0,25.0,18.0,9.0,36.0,1.5,19.0,-17.0,44.0,62.0,12.0,1.0,46.0,0.0,70.1,34.25,4.5,32.5,17.5,-4.5,44.5,54.0,14.5,36.35,90.5,53.4,0.0,5.5,17.5,206.0,44.0,11.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77,29.0,40.0,16.0,2.0,27.0,1.5,12.0,6.0,46.0,39.0,26.0,0.0,142.0,0.0,80.3,19.0,2.0,25.0,13.0,-0.5,41.5,45.0,23.5,51.4,131.5,70.45,0.0,5.5,22.0,148.0,24.0,20.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
78,30.0,3.0,9.0,1.0,17.0,2.0,6.0,17.0,66.0,49.0,61.0,10.0,145.0,4.0,114.8,54.5,2.5,30.5,9.0,9.5,48.5,36.5,26.5,67.75,157.0,84.8,0.0,6.5,6.0,374.0,-11.6,34.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
79,3.0,4.0,5.0,2.0,10.0,2.0,4.0,0.0,55.0,55.0,54.0,5.0,150.0,0.0,112.8,38.25,2.0,23.0,6.5,-1.0,39.5,41.0,32.5,80.0,160.5,94.35,0.0,6.5,8.0,50.0,42.0,7.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,2.0,5.0,7.0,3.0,12.0,2.0,7.0,0.0,51.0,51.0,47.0,2.0,150.0,0.0,105.7,39.9,1.0,24.5,7.5,0.5,38.0,35.5,30.5,74.8,170.5,97.25,0.75,6.5,7.5,45.0,47.05,5.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
81,7.0,6.0,2.0,1.0,16.0,2.0,4.0,14.0,49.0,35.0,43.0,18.0,150.0,0.0,114.4,54.1,1.0,26.0,9.5,4.0,39.5,41.0,31.0,73.9,140.5,87.35,0.0,6.5,9.0,30.0,37.35,9.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82,11.0,7.0,4.0,1.0,22.0,2.0,10.0,-3.0,29.0,32.0,22.0,11.0,99.0,4.0,93.5,6.95,1.0,26.0,8.0,3.0,32.0,26.5,24.0,71.30000000000001,165.5,90.5,2.6,6.5,5.5,20.0,29.35,16.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
83,13.0,8.0,31.0,3.0,32.0,2.0,20.0,-10.0,21.0,31.0,16.0,0.0,62.0,0.0,78.0,-13.0,2.0,31.0,10.0,0.0,34.0,29.0,26.0,67.1,135.0,82.8,0.0,8.0,13.0,7.0,25.9,18.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,9.0,9.0,6.0,1.0,7.0,2.0,3.0,11.0,53.0,42.0,47.0,10.0,150.0,2.0,119.5,51.0,1.0,24.0,8.0,9.0,41.0,33.0,29.0,84.15,164.5,88.94999999999999,0.65,6.5,4.5,252.0,35.9,11.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
85,18.0,11.0,12.0,2.0,20.0,2.0,15.0,-25.0,63.0,88.0,37.0,0.0,66.0,0.0,79.7,26.0,2.0,23.5,10.5,1.0,44.5,50.5,32.5,70.1,135.0,84.75,0.0,6.5,12.5,83.0,18.9,24.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
86,10.0,12.0,14.0,8.0,22.0,2.0,13.0,15.0,72.0,57.0,57.0,1.0,138.0,0.0,86.5,29.45,4.0,23.0,11.5,2.0,39.5,36.0,22.5,66.75,144.5,90.0,0.0,6.5,14.0,51.0,36.45,10.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
