,driver,track,start_pos,finish_pos,laps_complete,total_laps,race_num,year,race_status
9193,Jimmie Johnson,Bristol,5,30,487,500,5,2006,running
9194,Jimmie Johnson,Fort Worth,16,11,334,334,7,2006,running
9195,Jimmie Johnson,Talladega,16,1,188,188,9,2006,running
9196,Jimmie Johnson,Darlington,25,4,367,367,11,2006,running
9197,Jimmie Johnson,Dover,42,6,400,400,13,2006,running
9198,Jimmie Johnson,Michigan,4,6,129,129,15,2006,running
9199,Jimmie Johnson,Daytona,9,32,160,160,17,2006,running
9200,Jimmie Johnson,Loudon,6,9,308,308,19,2006,running
9201,Jimmie Johnson,Indianapolis,5,1,160,160,21,2006,running
9202,Jimmie Johnson,Michigan,8,13,200,200,23,2006,running
9203,Jimmie Johnson,Fontana,16,11,250,250,25,2006,running
9204,Jimmie Johnson,Loudon,7,39,233,300,27,2006,running
9205,Jimmie Johnson,Kansas,3,14,267,267,29,2006,running
9206,Jimmie Johnson,Charlotte,10,2,334,334,31,2006,running
9207,Jimmie Johnson,Atlanta,3,2,325,325,33,2006,running
9208,Jimmie Johnson,Phoenix,29,2,312,312,35,2006,running
9209,Jimmie Johnson,Daytona,21,39,173,202,1,2007,crash
9210,Jimmie Johnson,Las Vegas,23,1,267,267,3,2007,running
9211,Jimmie Johnson,Bristol,6,16,503,504,5,2007,running
9212,Jimmie Johnson,Fort Worth,3,38,260,334,7,2007,crash
9213,Jimmie Johnson,Talladega,8,2,192,192,9,2007,running
9214,Jimmie Johnson,Darlington,12,3,367,367,11,2007,running
9215,Jimmie Johnson,Dover,27,15,399,400,13,2007,running
9216,Jimmie Johnson,Michigan,2,19,199,200,15,2007,running
9217,Jimmie Johnson,Loudon,10,5,300,300,17,2007,running
9218,Jimmie Johnson,Chicago,8,37,222,267,19,2007,crash
9219,Jimmie Johnson,Pocono,7,5,200,200,21,2007,running
9220,Jimmie Johnson,Michigan,7,3,203,203,23,2007,running
9221,Jimmie Johnson,Fontana,2,1,250,250,25,2007,running
9222,Jimmie Johnson,Loudon,4,6,300,300,27,2007,running
9223,Jimmie Johnson,Kansas,1,3,210,210,29,2007,running
9224,Jimmie Johnson,Charlotte,2,14,337,337,31,2007,running
9225,Jimmie Johnson,Atlanta,6,1,329,329,33,2007,running
9226,Jimmie Johnson,Phoenix,6,1,312,312,35,2007,running
9227,Jimmie Johnson,Daytona,1,27,200,200,1,2008,running
9228,Jimmie Johnson,Las Vegas,33,29,265,267,3,2008,running
9229,Jimmie Johnson,Bristol,1,18,504,506,5,2008,running
9230,Jimmie Johnson,Fort Worth,5,2,339,339,7,2008,running
9231,Jimmie Johnson,Talladega,10,13,188,188,9,2008,running
9232,Jimmie Johnson,Darlington,3,13,367,367,11,2008,running
9233,Jimmie Johnson,Dover,4,7,399,400,13,2008,running
9234,Jimmie Johnson,Michigan,6,6,203,203,15,2008,running
9235,Jimmie Johnson,Loudon,23,9,284,284,17,2008,running
9236,Jimmie Johnson,Chicago,5,2,267,267,19,2008,running
9237,Jimmie Johnson,Pocono,1,3,200,200,21,2008,running
9238,Jimmie Johnson,Michigan,2,17,200,200,23,2008,running
9239,Jimmie Johnson,Fontana,1,1,250,250,25,2008,running
9240,Jimmie Johnson,Loudon,3,2,300,300,27,2008,running
9241,Jimmie Johnson,Kansas,1,1,267,267,29,2008,running
9242,Jimmie Johnson,Charlotte,1,6,334,334,31,2008,running
9243,Jimmie Johnson,Atlanta,1,2,325,325,33,2008,running
9244,Jimmie Johnson,Phoenix,1,1,313,313,35,2008,running
9245,Jimmie Johnson,Daytona,7,31,152,152,1,2009,running
9246,Jimmie Johnson,Las Vegas,3,24,284,285,3,2009,running
9247,Jimmie Johnson,Bristol,3,3,503,503,5,2009,running
9248,Jimmie Johnson,Fort Worth,9,2,334,334,7,2009,running
9249,Jimmie Johnson,Talladega,36,30,179,188,9,2009,crash
9250,Jimmie Johnson,Darlington,42,2,367,367,11,2009,running
9251,Jimmie Johnson,Dover,8,1,400,400,13,2009,running
9252,Jimmie Johnson,Michigan,3,22,200,200,15,2009,running
9253,Jimmie Johnson,Loudon,3,9,273,273,17,2009,running
9254,Jimmie Johnson,Chicago,3,8,267,267,19,2009,running
9255,Jimmie Johnson,Pocono,2,13,200,200,21,2009,running
9256,Jimmie Johnson,Michigan,4,33,199,200,23,2009,running
9257,Jimmie Johnson,Atlanta,3,36,303,325,25,2009,running
9258,Jimmie Johnson,Loudon,16,4,300,300,27,2009,running
9259,Jimmie Johnson,Kansas,11,9,267,267,29,2009,running
9260,Jimmie Johnson,Charlotte,1,1,334,334,31,2009,running
9261,Jimmie Johnson,Talladega,1,6,191,191,33,2009,running
9262,Jimmie Johnson,Phoenix,3,1,312,312,35,2009,running
9263,Jimmie Johnson,Daytona,3,35,185,208,1,2010,rear axle
9264,Jimmie Johnson,Las Vegas,20,1,267,267,3,2010,running
9265,Jimmie Johnson,Bristol,4,1,500,500,5,2010,running
9266,Jimmie Johnson,Phoenix,16,3,378,378,7,2010,running
9267,Jimmie Johnson,Talladega,1,31,194,200,9,2010,crash
9268,Jimmie Johnson,Darlington,22,36,179,367,11,2010,crash
9269,Jimmie Johnson,Charlotte,5,37,364,400,13,2010,running
9270,Jimmie Johnson,Michigan,3,6,200,200,15,2010,running
9271,Jimmie Johnson,Loudon,10,1,301,301,17,2010,running
9272,Jimmie Johnson,Chicago,2,25,266,267,19,2010,running
9273,Jimmie Johnson,Pocono,6,10,200,200,21,2010,running
9274,Jimmie Johnson,Michigan,2,12,200,200,23,2010,running
9275,Jimmie Johnson,Atlanta,7,3,325,325,25,2010,running
9276,Jimmie Johnson,Loudon,25,25,299,300,27,2010,running
9277,Jimmie Johnson,Kansas,21,2,267,267,29,2010,running
9278,Jimmie Johnson,Charlotte,10,3,334,334,31,2010,running
9279,Jimmie Johnson,Talladega,19,7,188,188,33,2010,running
9280,Jimmie Johnson,Phoenix,21,5,312,312,35,2010,running
9281,Jimmie Johnson,Daytona,23,27,189,208,1,2011,running
9282,Jimmie Johnson,Las Vegas,14,16,267,267,3,2011,running
9283,Jimmie Johnson,Fontana,16,2,200,200,5,2011,running
9284,Jimmie Johnson,Fort Worth,6,8,334,334,7,2011,running
9285,Jimmie Johnson,Richmond,30,8,400,400,9,2011,running
9286,Jimmie Johnson,Dover,1,9,400,400,11,2011,running
9287,Jimmie Johnson,Kansas,31,7,267,267,13,2011,running
9288,Jimmie Johnson,Michigan,21,27,199,200,15,2011,running
9289,Jimmie Johnson,Daytona,8,20,170,170,17,2011,running
9290,Jimmie Johnson,Loudon,28,5,301,301,19,2011,running
9291,Jimmie Johnson,Pocono,18,4,200,200,21,2011,running
9292,Jimmie Johnson,Michigan,19,2,203,203,23,2011,running
9293,Jimmie Johnson,Atlanta,17,2,325,325,25,2011,running
9294,Jimmie Johnson,Chicago,12,10,267,267,27,2011,running
9295,Jimmie Johnson,Dover,6,2,400,400,29,2011,running
9296,Jimmie Johnson,Charlotte,9,34,316,334,31,2011,crash
9297,Jimmie Johnson,Martinsville,7,2,500,500,33,2011,running
9298,Jimmie Johnson,Phoenix,16,14,311,312,35,2011,running
9299,Jimmie Johnson,Daytona,8,42,1,202,1,2012,crash
9300,Jimmie Johnson,Las Vegas,6,2,267,267,3,2012,running
9301,Jimmie Johnson,Fontana,10,10,129,129,5,2012,running
9302,Jimmie Johnson,Fort Worth,10,2,334,334,7,2012,running
9303,Jimmie Johnson,Richmond,27,6,400,400,9,2012,running
9304,Jimmie Johnson,Darlington,2,1,368,368,11,2012,running
9305,Jimmie Johnson,Dover,2,1,400,400,13,2012,running
9306,Jimmie Johnson,Michigan,10,5,200,200,15,2012,running
9307,Jimmie Johnson,Kentucky,1,6,267,267,17,2012,running
9308,Jimmie Johnson,Loudon,7,7,301,301,19,2012,running
9309,Jimmie Johnson,Pocono,10,14,98,98,21,2012,running
9310,Jimmie Johnson,Michigan,3,27,195,201,23,2012,engine
9311,Jimmie Johnson,Atlanta,8,34,269,327,25,2012,crash
9312,Jimmie Johnson,Chicago,1,2,267,267,27,2012,running
9313,Jimmie Johnson,Dover,11,4,400,400,29,2012,running
9314,Jimmie Johnson,Charlotte,5,3,334,334,31,2012,running
9315,Jimmie Johnson,Martinsville,1,1,500,500,33,2012,running
9316,Jimmie Johnson,Phoenix,24,32,281,319,35,2012,running
9317,Jimmie Johnson,Daytona,9,1,200,200,1,2013,running
9318,Jimmie Johnson,Las Vegas,3,6,267,267,3,2013,running
9319,Jimmie Johnson,Fontana,18,12,200,200,5,2013,running
9320,Jimmie Johnson,Fort Worth,7,6,334,334,7,2013,running
9321,Jimmie Johnson,Richmond,26,12,406,406,9,2013,running
9322,Jimmie Johnson,Darlington,2,4,367,367,11,2013,running
9323,Jimmie Johnson,Dover,24,17,399,400,13,2013,running
9324,Jimmie Johnson,Michigan,17,28,199,200,15,2013,running
9325,Jimmie Johnson,Kentucky,3,9,267,267,17,2013,running
9326,Jimmie Johnson,Loudon,43,6,302,302,19,2013,running
9327,Jimmie Johnson,Pocono,1,13,160,160,21,2013,running
9328,Jimmie Johnson,Michigan,3,40,54,200,23,2013,engine
9329,Jimmie Johnson,Atlanta,10,28,321,325,25,2013,running
9330,Jimmie Johnson,Chicago,9,5,267,267,27,2013,running
9331,Jimmie Johnson,Dover,8,1,400,400,29,2013,running
9332,Jimmie Johnson,Charlotte,4,4,334,334,31,2013,running
9333,Jimmie Johnson,Martinsville,2,5,500,500,33,2013,running
9334,Jimmie Johnson,Phoenix,1,3,312,312,35,2013,running
9335,Jimmie Johnson,Daytona,32,5,200,200,1,2014,running
9336,Jimmie Johnson,Las Vegas,5,6,267,267,3,2014,running
9337,Jimmie Johnson,Fontana,3,24,206,206,5,2014,running
9338,Jimmie Johnson,Fort Worth,16,25,338,340,7,2014,running
9339,Jimmie Johnson,Richmond,10,32,396,400,9,2014,running
9340,Jimmie Johnson,Kansas,14,9,267,267,11,2014,running
9341,Jimmie Johnson,Dover,4,1,400,400,13,2014,running
9342,Jimmie Johnson,Michigan,7,1,200,200,15,2014,running
9343,Jimmie Johnson,Kentucky,25,10,267,267,17,2014,running
9344,Jimmie Johnson,Loudon,2,42,11,305,19,2014,crash
9345,Jimmie Johnson,Pocono,17,39,111,160,21,2014,crash
9346,Jimmie Johnson,Michigan,30,9,200,200,23,2014,running
9347,Jimmie Johnson,Atlanta,16,4,335,335,25,2014,running
9348,Jimmie Johnson,Chicago,7,12,267,267,27,2014,running
9349,Jimmie Johnson,Dover,8,3,400,400,29,2014,running
9350,Jimmie Johnson,Charlotte,21,17,334,334,31,2014,running
9351,Jimmie Johnson,Martinsville,7,32,459,500,33,2014,running
9352,Jimmie Johnson,Phoenix,15,39,235,312,35,2014,crash
9353,Jimmie Johnson,Daytona,2,5,203,203,1,2015,running
9354,Jimmie Johnson,Las Vegas,9,41,236,267,3,2015,running
9355,Jimmie Johnson,Fontana,14,9,209,209,5,2015,running
9356,Jimmie Johnson,Fort Worth,5,1,334,334,7,2015,running
9357,Jimmie Johnson,Richmond,36,3,400,400,9,2015,running
9358,Jimmie Johnson,Kansas,19,1,267,267,11,2015,running
9359,Jimmie Johnson,Dover,14,1,405,405,13,2015,running
9360,Jimmie Johnson,Michigan,8,19,137,138,15,2015,running
9361,Jimmie Johnson,Daytona,12,2,161,161,17,2015,running
9362,Jimmie Johnson,Loudon,7,22,300,301,19,2015,running
9363,Jimmie Johnson,Pocono,12,6,160,160,21,2015,running
9364,Jimmie Johnson,Michigan,8,39,190,200,23,2015,running
9365,Jimmie Johnson,Darlington,19,19,367,367,25,2015,running
9366,Jimmie Johnson,Chicago,11,11,267,267,27,2015,running
9367,Jimmie Johnson,Dover,5,41,364,400,29,2015,running
9368,Jimmie Johnson,Kansas,21,3,269,269,31,2015,running
9369,Jimmie Johnson,Martinsville,21,12,500,500,33,2015,running
9370,Jimmie Johnson,Phoenix,1,5,219,219,35,2015,running
9371,Jimmie Johnson,Daytona,26,16,200,200,1,2016,running
9372,Jimmie Johnson,Las Vegas,11,3,267,267,3,2016,running
9373,Jimmie Johnson,Fontana,19,1,205,205,5,2016,running
9374,Jimmie Johnson,Fort Worth,11,4,334,334,7,2016,running
9375,Jimmie Johnson,Richmond,3,3,400,400,9,2016,running
9376,Jimmie Johnson,Kansas,15,17,267,267,11,2016,running
9377,Jimmie Johnson,Charlotte,7,3,400,400,13,2016,running
9378,Jimmie Johnson,Michigan,16,16,200,200,15,2016,running
9379,Jimmie Johnson,Daytona,8,35,89,161,17,2016,crash
9380,Jimmie Johnson,Loudon,1,12,301,301,19,2016,running
9381,Jimmie Johnson,Pocono,21,16,138,138,21,2016,running
9382,Jimmie Johnson,Bristol,16,7,500,500,23,2016,running
9383,Jimmie Johnson,Darlington,9,33,328,367,25,2016,running
9384,Jimmie Johnson,Chicago,8,12,270,270,27,2016,running
9385,Jimmie Johnson,Dover,8,7,399,400,29,2016,running
9386,Jimmie Johnson,Kansas,21,4,267,267,31,2016,running
9387,Jimmie Johnson,Martinsville,3,1,500,500,33,2016,running
9388,Jimmie Johnson,Phoenix,17,38,296,324,35,2016,running
9389,Jimmie Johnson,Daytona,24,34,127,200,1,2017,crash
9390,Jimmie Johnson,Las Vegas,16,11,267,267,3,2017,running
9391,Jimmie Johnson,Fontana,37,21,202,202,5,2017,running
9392,Jimmie Johnson,Fort Worth,24,1,334,334,7,2017,running
9393,Jimmie Johnson,Richmond,17,11,400,400,9,2017,running
9394,Jimmie Johnson,Kansas,29,24,267,267,11,2017,running
9395,Jimmie Johnson,Dover,14,1,406,406,13,2017,running
9396,Jimmie Johnson,Michigan,13,10,200,200,15,2017,running
9397,Jimmie Johnson,Daytona,12,12,163,163,17,2017,running
9398,Jimmie Johnson,Loudon,2,10,301,301,19,2017,running
9399,Jimmie Johnson,Pocono,14,35,57,160,21,2017,crash
9400,Jimmie Johnson,Michigan,22,19,202,202,23,2017,running
9401,Jimmie Johnson,Darlington,18,12,366,367,25,2017,running
9402,Jimmie Johnson,Chicago,14,8,267,267,27,2017,running
9403,Jimmie Johnson,Dover,17,3,400,400,29,2017,running
9404,Jimmie Johnson,Talladega,8,24,171,188,31,2017,parked
9405,Jimmie Johnson,Martinsville,24,12,505,505,33,2017,running
9406,Jimmie Johnson,Phoenix,12,39,148,312,35,2017,crash
9407,Jimmie Johnson,Daytona,35,38,59,207,1,2018,crash
9408,Jimmie Johnson,Las Vegas,14,12,266,267,3,2018,running
9409,Jimmie Johnson,Fontana,33,9,200,200,5,2018,running
9410,Jimmie Johnson,Fort Worth,9,35,175,334,7,2018,crash
9411,Jimmie Johnson,Richmond,17,6,402,402,9,2018,running
9412,Jimmie Johnson,Dover,19,9,400,400,11,2018,running
9413,Jimmie Johnson,Charlotte,23,5,400,400,13,2018,running
9414,Jimmie Johnson,Michigan,20,20,133,133,15,2018,running
9415,Jimmie Johnson,Chicago,38,14,267,267,17,2018,running
9416,Jimmie Johnson,Kentucky,27,14,267,267,19,2018,running
9417,Jimmie Johnson,Pocono,35,17,164,164,21,2018,running
9418,Jimmie Johnson,Michigan,19,28,198,200,23,2018,running
9419,Jimmie Johnson,Darlington,20,39,227,367,25,2018,oil pump
9420,Jimmie Johnson,Las Vegas,17,22,270,272,27,2018,running
9421,Jimmie Johnson,Charlotte (Road),6,8,109,109,29,2018,running
9422,Jimmie Johnson,Talladega,6,7,193,193,31,2018,running
9423,Jimmie Johnson,Martinsville,34,12,500,500,33,2018,running
9424,Jimmie Johnson,Phoenix,20,15,312,312,35,2018,running
9425,Jimmie Johnson,Daytona,17,9,207,207,1,2019,running
9426,Jimmie Johnson,Las Vegas,9,19,266,267,3,2019,running
9427,Jimmie Johnson,Fontana,11,17,200,200,5,2019,running
9428,Jimmie Johnson,Fort Worth,1,5,334,334,7,2019,running
9429,Jimmie Johnson,Richmond,34,12,400,400,9,2019,running
9430,Jimmie Johnson,Dover,12,14,399,400,11,2019,running
9431,Jimmie Johnson,Charlotte,15,8,400,400,13,2019,running
9432,Jimmie Johnson,Michigan,19,15,203,203,15,2019,running
9433,Jimmie Johnson,Chicago,4,4,267,267,17,2019,running
9434,Jimmie Johnson,Kentucky,13,30,266,269,19,2019,running
9435,Jimmie Johnson,Pocono,32,15,163,163,21,2019,running
9436,Jimmie Johnson,Michigan,10,34,192,200,23,2019,running
9437,Jimmie Johnson,Darlington,6,16,366,367,25,2019,running
9438,Jimmie Johnson,Las Vegas,9,11,267,267,27,2019,running
9439,Jimmie Johnson,Charlotte (Road),4,9,109,109,29,2019,running
9440,Jimmie Johnson,Talladega,4,38,106,188,31,2019,crash
9441,Jimmie Johnson,Martinsville,24,38,361,500,33,2019,crash
9442,Jimmie Johnson,Phoenix,22,14,312,312,35,2019,running
9443,Jimmie Johnson,Daytona,6,35,184,209,1,2020,crash
9444,Jimmie Johnson,Fontana,2,7,200,200,3,2020,running
9445,Jimmie Johnson,Darlington,8,38,89,293,5,2020,crash
9446,Jimmie Johnson,Charlotte,2,40,405,405,7,2020,disqualified
9447,Jimmie Johnson,Bristol,24,3,500,500,9,2020,running
9448,Jimmie Johnson,Martinsville,21,10,500,500,11,2020,running
9449,Jimmie Johnson,Talladega,4,13,191,191,13,2020,running
9450,Jimmie Johnson,Pocono,21,16,140,140,15,2020,running
9451,Jimmie Johnson,Fort Worth,20,26,322,334,18,2020,running
9452,Jimmie Johnson,Loudon,20,12,301,301,20,2020,running
9453,Jimmie Johnson,Michigan,9,11,156,156,22,2020,running
9454,Jimmie Johnson,Dover,6,7,311,311,24,2020,running
9455,Jimmie Johnson,Daytona,7,17,164,164,26,2020,running
9456,Jimmie Johnson,Richmond,18,31,395,400,28,2020,running
9457,Jimmie Johnson,Las Vegas,18,11,268,268,30,2020,running
9458,Jimmie Johnson,Charlotte (Road),30,13,109,109,32,2020,running
9459,Jimmie Johnson,Fort Worth,26,36,279,334,34,2020,engine
9460,Jimmie Johnson,Phoenix,26,5,312,312,36,2020,running
9461,Joe Nemechek,Loudon,15,36,119,300,16,1993,rocker arm
9462,Joe Nemechek,Michigan,21,37,95,200,20,1993,rear end
9463,Joe Nemechek,Rockingham,14,23,485,492,28,1993,running
9464,Joe Nemechek,Richmond,11,21,397,400,3,1994,running
9465,Joe Nemechek,Darlington,29,19,290,293,5,1994,running
9466,Joe Nemechek,Martinsville,29,22,493,500,8,1994,running
9467,Joe Nemechek,Sonoma,32,22,73,74,10,1994,running
9468,Joe Nemechek,Dover,3,14,496,500,12,1994,running
9469,Joe Nemechek,Michigan,17,7,200,200,14,1994,running
9470,Joe Nemechek,Loudon,35,19,299,300,16,1994,running
9471,Joe Nemechek,Talladega,42,35,75,188,18,1994,ignition
9472,Joe Nemechek,Watkins Glen,23,8,90,90,20,1994,running
9473,Joe Nemechek,Bristol,5,29,286,500,22,1994,crash
9474,Joe Nemechek,Richmond,33,28,392,400,24,1994,running
9475,Joe Nemechek,Martinsville,26,22,491,500,26,1994,running
9476,Joe Nemechek,Charlotte,4,11,333,334,28,1994,running
9477,Joe Nemechek,Phoenix,16,25,306,312,30,1994,running
9478,Joe Nemechek,Daytona,23,42,8,200,1,1995,crash
9479,Joe Nemechek,Richmond,34,32,375,400,3,1995,running
9480,Joe Nemechek,Darlington,10,33,197,293,5,1995,running
9481,Joe Nemechek,Martinsville,30,14,355,356,8,1995,running
9482,Joe Nemechek,Charlotte,9,20,395,400,11,1995,running
9483,Joe Nemechek,Pocono,16,12,200,200,13,1995,running
9484,Joe Nemechek,Daytona,17,38,155,160,15,1995,running
9485,Joe Nemechek,Pocono,9,9,200,200,17,1995,running
9486,Joe Nemechek,Indianapolis,6,27,158,160,19,1995,running
9487,Joe Nemechek,Michigan,18,32,108,200,21,1995,engine
9488,Joe Nemechek,Darlington,14,25,342,367,23,1995,running
9489,Joe Nemechek,Dover,24,4,500,500,25,1995,running
9490,Joe Nemechek,North Wilkesboro,28,32,393,400,27,1995,running
9491,Joe Nemechek,Rockingham,9,9,393,393,29,1995,running
9492,Joe Nemechek,Atlanta,28,14,326,328,31,1995,running
9493,Joe Nemechek,Rockingham,16,9,392,393,2,1996,running
9494,Joe Nemechek,Atlanta,12,17,323,328,4,1996,running
9495,Joe Nemechek,Bristol,20,31,261,342,6,1996,running
9496,Joe Nemechek,Martinsville,29,26,476,500,8,1996,running
9497,Joe Nemechek,Sonoma,9,41,64,74,10,1996,running
9498,Joe Nemechek,Dover,36,25,488,500,12,1996,running
9499,Joe Nemechek,Michigan,24,36,137,200,14,1996,engine
9500,Joe Nemechek,Loudon,11,35,197,300,16,1996,crash
9501,Joe Nemechek,Talladega,42,15,129,129,18,1996,running
9502,Joe Nemechek,Watkins Glen,9,8,90,90,20,1996,running
9503,Joe Nemechek,Bristol,14,34,385,500,22,1996,running
9504,Joe Nemechek,Dover,35,25,490,500,25,1996,crash
9505,Joe Nemechek,North Wilkesboro,29,26,396,400,27,1996,running
9506,Joe Nemechek,Phoenix,16,25,309,312,30,1996,running
9507,Joe Nemechek,Daytona,38,27,196,200,1,1997,crash
9508,Joe Nemechek,Richmond,32,39,380,400,3,1997,running
9509,Joe Nemechek,Fort Worth,40,29,255,334,6,1997,crash
9510,Joe Nemechek,Martinsville,2,19,499,500,8,1997,running
9511,Joe Nemechek,Charlotte,5,19,332,333,11,1997,running
9512,Joe Nemechek,Pocono,26,36,166,200,13,1997,engine
9513,Joe Nemechek,Fontana,1,18,248,250,15,1997,running
9514,Joe Nemechek,Loudon,19,40,275,300,17,1997,running
9515,Joe Nemechek,Indianapolis,2,32,156,160,19,1997,running
9516,Joe Nemechek,Michigan,30,27,199,200,21,1997,running
9517,Joe Nemechek,Darlington,20,23,359,367,23,1997,running
9518,Joe Nemechek,Loudon,29,13,300,300,25,1997,running
9519,Joe Nemechek,Martinsville,8,25,498,500,27,1997,running
9520,Joe Nemechek,Talladega,13,31,165,188,29,1997,running
9521,Joe Nemechek,Phoenix,18,24,310,312,31,1997,running
9522,Joe Nemechek,Daytona,28,26,199,200,1,1998,running
9523,Joe Nemechek,Las Vegas,8,37,263,267,3,1998,running
9524,Joe Nemechek,Darlington,28,37,285,293,5,1998,running
9525,Joe Nemechek,Martinsville,9,24,497,500,8,1998,running
9526,Joe Nemechek,Fontana,6,22,248,250,10,1998,running
9527,Joe Nemechek,Dover,6,26,394,400,12,1998,running
9528,Joe Nemechek,Michigan,16,9,200,200,14,1998,running
9529,Joe Nemechek,Sonoma,14,25,112,112,16,1998,running
9530,Joe Nemechek,Pocono,5,17,200,200,18,1998,running
9531,Joe Nemechek,Watkins Glen,26,12,90,90,20,1998,running
9532,Joe Nemechek,Bristol,22,31,466,500,22,1998,running
9533,Joe Nemechek,Darlington,30,35,359,367,24,1998,running
9534,Joe Nemechek,Dover,19,29,392,400,26,1998,running
9535,Joe Nemechek,Charlotte,11,7,334,334,28,1998,running
9536,Joe Nemechek,Daytona,27,17,160,160,30,1998,running
9537,Joe Nemechek,Rockingham,16,17,391,393,32,1998,running
9538,Joe Nemechek,Daytona,32,36,137,200,1,1999,crash
9539,Joe Nemechek,Las Vegas,3,35,212,267,3,1999,running
9540,Joe Nemechek,Darlington,12,19,163,164,5,1999,running
9541,Joe Nemechek,Bristol,27,36,478,500,7,1999,running
9542,Joe Nemechek,Talladega,4,34,168,188,9,1999,handling
9543,Joe Nemechek,Richmond,23,6,400,400,11,1999,running
9544,Joe Nemechek,Dover,27,25,395,400,13,1999,running
9545,Joe Nemechek,Pocono,19,42,17,200,15,1999,engine
9546,Joe Nemechek,Daytona,1,16,160,160,17,1999,running
9547,Joe Nemechek,Pocono,10,29,198,200,19,1999,running
9548,Joe Nemechek,Watkins Glen,11,30,89,90,21,1999,running
9549,Joe Nemechek,Bristol,41,19,497,500,23,1999,running
9550,Joe Nemechek,Richmond,28,20,398,400,25,1999,running
9551,Joe Nemechek,Dover,15,35,363,400,27,1999,running
9552,Joe Nemechek,Charlotte,26,13,332,334,29,1999,running
9553,Joe Nemechek,Rockingham,12,26,389,393,31,1999,running
9554,Joe Nemechek,Homestead,15,21,265,267,33,1999,running
9555,Joe Nemechek,Daytona,16,42,131,200,1,2000,oil pressure
9556,Joe Nemechek,Las Vegas,18,9,148,148,3,2000,running
9557,Joe Nemechek,Darlington,30,41,186,293,5,2000,running
9558,Joe Nemechek,Fort Worth,12,37,253,334,7,2000,crash
9559,Joe Nemechek,Talladega,24,22,187,188,9,2000,running
9560,Joe Nemechek,Richmond,17,23,399,400,11,2000,running
9561,Joe Nemechek,Dover,10,7,398,400,13,2000,running
9562,Joe Nemechek,Pocono,10,42,127,200,15,2000,engine
9563,Joe Nemechek,Daytona,40,11,160,160,17,2000,running
9564,Joe Nemechek,Pocono,16,34,159,200,19,2000,engine
9565,Joe Nemechek,Watkins Glen,21,8,90,90,21,2000,running
9566,Joe Nemechek,Bristol,34,27,498,500,23,2000,running
9567,Joe Nemechek,Richmond,29,40,120,400,25,2000,crash
9568,Joe Nemechek,Dover,12,7,400,400,27,2000,running
9569,Joe Nemechek,Charlotte,21,14,334,334,29,2000,running
9570,Joe Nemechek,Rockingham,7,10,393,393,31,2000,running
9571,Joe Nemechek,Homestead,6,18,264,267,33,2000,running
9572,Joe Nemechek,Daytona,32,11,200,200,1,2001,running
9573,Joe Nemechek,Las Vegas,23,35,230,267,3,2001,running
9574,Joe Nemechek,Darlington,22,24,291,293,5,2001,running
9575,Joe Nemechek,Fort Worth,30,41,204,334,7,2001,crash
9576,Joe Nemechek,Talladega,10,6,188,188,9,2001,running
9577,Joe Nemechek,Richmond,37,19,399,400,11,2001,running
9578,Joe Nemechek,Chicago,5,16,267,267,18,2001,running
9579,Joe Nemechek,Pocono,26,23,199,200,20,2001,running
9580,Joe Nemechek,Watkins Glen,19,32,88,90,22,2001,crash
9581,Joe Nemechek,Bristol,41,24,493,500,24,2001,running
9582,Joe Nemechek,Richmond,11,16,400,400,26,2001,running
9583,Joe Nemechek,Kansas,39,20,266,267,28,2001,running
9584,Joe Nemechek,Martinsville,7,23,499,500,30,2001,running
9585,Joe Nemechek,Phoenix,34,35,301,312,32,2001,running
9586,Joe Nemechek,Homestead,24,31,266,267,34,2001,running
9587,Joe Nemechek,Loudon,28,20,298,300,36,2001,running
9588,Joe Nemechek,Rockingham,37,33,386,393,2,2002,running
9589,Joe Nemechek,Atlanta,27,25,322,325,4,2002,running
9590,Joe Nemechek,Bristol,39,43,167,500,6,2002,crash
9591,Joe Nemechek,Richmond,16,12,400,400,11,2002,running
9592,Joe Nemechek,Dover,28,43,42,400,13,2002,crash
9593,Joe Nemechek,Michigan,29,29,198,200,15,2002,running
9594,Joe Nemechek,Daytona,43,36,135,160,17,2002,crash
9595,Joe Nemechek,Loudon,29,41,28,300,19,2002,crash
9596,Joe Nemechek,Indianapolis,10,20,160,160,21,2002,running
9597,Joe Nemechek,Michigan,30,35,199,200,23,2002,running
9598,Joe Nemechek,Darlington,37,21,367,367,25,2002,running
9599,Joe Nemechek,Loudon,34,32,205,207,27,2002,running
9600,Joe Nemechek,Kansas,12,4,267,267,29,2002,running
9601,Joe Nemechek,Charlotte,35,40,165,334,31,2002,engine
9602,Joe Nemechek,Atlanta,36,2,248,248,33,2002,running
9603,Joe Nemechek,Phoenix,8,33,309,312,35,2002,running
9604,Joe Nemechek,Daytona,15,22,109,109,1,2003,running
9605,Joe Nemechek,Las Vegas,26,9,267,267,3,2003,running
9606,Joe Nemechek,Darlington,38,13,292,293,5,2003,running
9607,Joe Nemechek,Fort Worth,9,35,279,334,7,2003,crash
9608,Joe Nemechek,Martinsville,6,15,499,500,9,2003,running
9609,Joe Nemechek,Richmond,2,1,393,393,11,2003,running
9610,Joe Nemechek,Dover,37,24,397,400,13,2003,running
9611,Joe Nemechek,Michigan,12,21,199,200,15,2003,running
9612,Joe Nemechek,Daytona,20,38,113,160,17,2003,running
