,qual_pos,driver,qual_time,race_num,year
571,38,   Timmy Hill,38.617   ,15,2018
572,1,   Kyle Larson,1:15.732   ,16,2018
573,3,   Chase Elliott,1:15.841   ,16,2018
574,5,   A.J. Allmendinger,1:16.274   ,16,2018
575,7,   Jimmie Johnson,1:16.356   ,16,2018
576,9,   Kyle Busch,1:16.474   ,16,2018
577,11,   Ryan Blaney,1:16.740   ,16,2018
578,13,   Trevor Bayne,1:16.657   ,16,2018
579,15,   Paul Menard,1:16.671   ,16,2018
580,17,   Alex Bowman,1:16.812   ,16,2018
581,19,   Clint Bowyer,1:16.824   ,16,2018
582,21,   Denny Hamlin,1:16.875   ,16,2018
583,23,   Kurt Busch,1:16.938   ,16,2018
584,25,   Chris Buescher,1:17.012   ,16,2018
585,27,   Austin Dillon,1:17.090   ,16,2018
586,29,   Gray Gaulding,1:17.536   ,16,2018
587,31,   Ty Dillon,1:17.664   ,16,2018
588,33,   Justin Marks,1:17.903   ,16,2018
589,35,   Bubba Wallace,1:18.571   ,16,2018
590,37,   Tomy Drissi,1:19.726   ,16,2018
591,2,"   Martin Truex, Jr.",1:15.822   ,16,2018
592,4,   Jamie McMurray,1:16.029   ,16,2018
593,6,   Kevin Harvick,1:16.330   ,16,2018
594,8,   William Byron,1:16.411   ,16,2018
595,10,   Brad Keselowski,1:16.695   ,16,2018
596,12,   Joey Logano,1:17.609   ,16,2018
597,14,   Ryan Newman,1:16.658   ,16,2018
598,16,   Daniel Suarez,1:16.725   ,16,2018
599,18,"   Ricky Stenhouse, Jr.",1:16.813   ,16,2018
600,20,   Erik Jones,1:16.833   ,16,2018
601,22,   Michael McDowell,1:16.928   ,16,2018
602,24,   Aric Almirola,1:16.978   ,16,2018
603,26,   Kasey Kahne,1:17.018   ,16,2018
604,28,   David Ragan,1:17.457   ,16,2018
605,30,   Matt DiBenedetto,1:17.625   ,16,2018
606,32,   Cole Whitt,1:17.747   ,16,2018
607,34,   Parker Kligerman,1:18.276   ,16,2018
608,36,   Chris Cook,1:19.129   ,16,2018
609,38,   Cody Ware,1:20.296   ,16,2018
610,1,   Paul Menard,29.998   ,17,2018
611,3,   Chase Elliott,30.042   ,17,2018
612,5,   Clint Bowyer,30.085   ,17,2018
613,7,   Brad Keselowski,30.152   ,17,2018
614,9,   Erik Jones,30.197   ,17,2018
615,11,   Kevin Harvick,30.208   ,17,2018
616,13,   Jamie McMurray,30.254   ,17,2018
617,15,   Alex Bowman,30.379   ,17,2018
618,17,   Ryan Newman,30.459   ,17,2018
619,19,   A.J. Allmendinger,30.498   ,17,2018
620,21,   Trevor Bayne,30.585   ,17,2018
621,23,   David Ragan,30.701   ,17,2018
622,25,   Ty Dillon,30.775   ,17,2018
623,27,   Ross Chastain,31.019   ,17,2018
624,29,   Gray Gaulding,31.052   ,17,2018
625,31,   Landon Cassill,31.688   ,17,2018
626,33,   B.J. McLeod,31.934   ,17,2018
627,35,   Timmy Hill,32.226   ,17,2018
628,37,   Denny Hamlin,   ,17,2018
629,39,   Chris Buescher,   ,17,2018
630,2,   Ryan Blaney,30.020   ,17,2018
631,4,   Kurt Busch,30.076   ,17,2018
632,6,   Aric Almirola,30.124   ,17,2018
633,8,   William Byron,30.158   ,17,2018
634,10,   Daniel Suarez,30.627   ,17,2018
635,12,   Joey Logano,30.213   ,17,2018
636,14,   Austin Dillon,30.329   ,17,2018
637,16,   Kyle Busch,30.391   ,17,2018
638,18,   Kyle Larson,30.470   ,17,2018
639,20,"   Ricky Stenhouse, Jr.",30.617   ,17,2018
640,22,   Bubba Wallace,30.616   ,17,2018
641,24,   Kasey Kahne,30.712   ,17,2018
642,26,   Michael McDowell,30.980   ,17,2018
643,28,   Matt DiBenedetto,31.031   ,17,2018
644,30,   Kyle Weatherman,31.627   ,17,2018
645,32,   Corey LaJoie,31.916   ,17,2018
646,34,   Reed Sorenson,32.053   ,17,2018
647,36,"   Martin Truex, Jr.",   ,17,2018
648,38,   Jimmie Johnson,   ,17,2018
649,1,   Chase Elliott,46.381   ,18,2018
650,3,   Brad Keselowski,46.680   ,18,2018
651,5,   Kevin Harvick,46.791   ,18,2018
652,7,   Ryan Newman,46.921   ,18,2018
653,9,   Clint Bowyer,47.011   ,18,2018
654,11,   Joey Logano,47.083   ,18,2018
655,13,"   Martin Truex, Jr.",47.069   ,18,2018
656,15,   Kyle Busch,47.142   ,18,2018
657,17,   Denny Hamlin,47.151   ,18,2018
658,19,   Ty Dillon,47.162   ,18,2018
659,21,   David Ragan,47.211   ,18,2018
660,23,   Kurt Busch,47.270   ,18,2018
661,25,   Chris Buescher,47.358   ,18,2018
662,27,   Jamie McMurray,47.424   ,18,2018
663,29,   Erik Jones,47.510   ,18,2018
664,31,   Matt DiBenedetto,47.787   ,18,2018
665,33,   Ross Chastain,48.033   ,18,2018
666,35,   D.J. Kennington,48.306   ,18,2018
667,37,   Landon Cassill,48.640   ,18,2018
668,39,"   Ray Black, Jr.",49.141   ,18,2018
669,41,   Timothy Peters,49.705   ,18,2018
670,2,   Alex Bowman,46.621   ,18,2018
671,4,   Jimmie Johnson,46.787   ,18,2018
672,6,"   Ricky Stenhouse, Jr.",46.835   ,18,2018
673,8,   Michael McDowell,46.956   ,18,2018
674,10,   Austin Dillon,47.047   ,18,2018
675,12,   Ryan Blaney,47.125   ,18,2018
676,14,   Kyle Larson,47.086   ,18,2018
677,16,   Brendan Gaughan,47.145   ,18,2018
678,18,   William Byron,47.153   ,18,2018
679,20,   Trevor Bayne,47.165   ,18,2018
680,22,   Bubba Wallace,47.228   ,18,2018
681,24,   A.J. Allmendinger,47.284   ,18,2018
682,26,   Aric Almirola,47.360   ,18,2018
683,28,   Kasey Kahne,47.456   ,18,2018
684,30,   Paul Menard,47.568   ,18,2018
685,32,   Daniel Suarez,47.872   ,18,2018
686,34,   Jeffrey Earnhardt,48.045   ,18,2018
687,36,   Joey Gase,48.554   ,18,2018
688,38,   Corey LaJoie,48.655   ,18,2018
689,40,   J.J. Yeley,49.253   ,18,2018
690,1,"   Martin Truex, Jr.",28.588   ,19,2018
691,3,   Kevin Harvick,28.640   ,19,2018
692,5,   Kyle Busch,28.692   ,19,2018
693,7,   Ryan Blaney,28.732   ,19,2018
694,9,   Kurt Busch,28.780   ,19,2018
695,11,   Daniel Suarez,28.877   ,19,2018
696,13,   Austin Dillon,28.851   ,19,2018
697,15,   Alex Bowman,28.935   ,19,2018
698,17,   Matt Kenseth,28.951   ,19,2018
699,19,   Joey Logano,28.981   ,19,2018
700,21,   William Byron,29.010   ,19,2018
701,23,   Michael McDowell,29.116   ,19,2018
702,25,   Bubba Wallace,29.263   ,19,2018
703,27,   Jimmie Johnson,29.281   ,19,2018
704,29,   Kasey Kahne,29.582   ,19,2018
705,31,   Corey LaJoie,29.936   ,19,2018
706,33,   Landon Cassill,30.150   ,19,2018
707,35,   Garrett Smithley,30.649   ,19,2018
708,37,   Matt DiBenedetto,   ,19,2018
709,39,   Timmy Hill,   ,19,2018
710,2,   Erik Jones,28.611   ,19,2018
711,4,   Brad Keselowski,28.664   ,19,2018
712,6,   Paul Menard,28.705   ,19,2018
713,8,   Clint Bowyer,28.770   ,19,2018
714,10,   Ryan Newman,28.866   ,19,2018
715,12,   Aric Almirola,28.895   ,19,2018
716,14,"   Ricky Stenhouse, Jr.",28.866   ,19,2018
717,16,   Chase Elliott,28.947   ,19,2018
718,18,   Kyle Larson,28.979   ,19,2018
719,20,   Chris Buescher,29.004   ,19,2018
720,22,   Jamie McMurray,29.050   ,19,2018
721,24,   David Ragan,29.234   ,19,2018
722,26,   A.J. Allmendinger,29.271   ,19,2018
723,28,   Ty Dillon,29.533   ,19,2018
724,30,   Ross Chastain,29.805   ,19,2018
725,32,   J.J. Yeley,30.022   ,19,2018
726,34,   B.J. McLeod,30.357   ,19,2018
727,36,   Denny Hamlin,   ,19,2018
728,38,   Jesse Little,   ,19,2018
729,1,   Kurt Busch,28.511   ,20,2018
730,3,   Kyle Busch,28.545   ,20,2018
731,5,   Ryan Blaney,28.698   ,20,2018
732,7,   Erik Jones,28.708   ,20,2018
733,9,   Daniel Suarez,28.728   ,20,2018
734,11,   William Byron,28.771   ,20,2018
735,13,   Aric Almirola,28.727   ,20,2018
736,15,   Clint Bowyer,28.767   ,20,2018
737,17,   Austin Dillon,28.798   ,20,2018
738,19,   Joey Logano,28.834   ,20,2018
739,21,   Jimmie Johnson,28.871   ,20,2018
740,23,"   Ricky Stenhouse, Jr.",28.976   ,20,2018
741,25,   Ty Dillon,29.020   ,20,2018
742,27,   Bubba Wallace,29.106   ,20,2018
743,29,   Michael McDowell,29.171   ,20,2018
744,31,   Matt Kenseth,29.190   ,20,2018
745,33,   Corey LaJoie,29.491   ,20,2018
746,35,   Kyle Weatherman,29.855   ,20,2018
747,37,   Blake Jones,30.579   ,20,2018
748,2,"   Martin Truex, Jr.",28.530   ,20,2018
749,4,   Denny Hamlin,28.560   ,20,2018
750,6,   Brad Keselowski,28.699   ,20,2018
751,8,   Alex Bowman,28.720   ,20,2018
752,10,   Chase Elliott,28.754   ,20,2018
753,12,   Paul Menard,28.813   ,20,2018
754,14,   Kevin Harvick,28.734   ,20,2018
755,16,   A.J. Allmendinger,28.772   ,20,2018
756,18,   Ryan Newman,28.811   ,20,2018
757,20,   Kyle Larson,28.846   ,20,2018
758,22,   Jamie McMurray,28.912   ,20,2018
759,24,   Chris Buescher,29.022   ,20,2018
760,26,   Kasey Kahne,29.085   ,20,2018
761,28,   Matt DiBenedetto,29.123   ,20,2018
762,30,   David Ragan,29.179   ,20,2018
763,32,   Ross Chastain,29.477   ,20,2018
764,34,   Landon Cassill,29.495   ,20,2018
765,36,   B.J. McLeod,29.860   ,20,2018
766,1,   Daniel Suarez,50.851   ,21,2018
767,3,   Erik Jones,51.023   ,21,2018
768,5,   Jamie McMurray,51.103   ,21,2018
769,7,   Kurt Busch,51.322   ,21,2018
770,9,   Ryan Newman,51.498   ,21,2018
771,11,   Matt Kenseth,51.654   ,21,2018
772,13,   Michael McDowell,52.023   ,21,2018
773,15,   Ty Dillon,52.174   ,21,2018
774,17,"   Ricky Stenhouse, Jr.",52.319   ,21,2018
775,19,   Jeffrey Earnhardt,53.313   ,21,2018
776,21,   Corey LaJoie,53.346   ,21,2018
777,23,   Kyle Weatherman,53.767   ,21,2018
778,25,   Reed Sorenson,54.276   ,21,2018
779,27,   Timmy Hill,54.652   ,21,2018
780,29,   Kevin Harvick,   ,21,2018
781,31,   Clint Bowyer,   ,21,2018
782,33,   Ryan Blaney,   ,21,2018
783,35,   Jimmie Johnson,   ,21,2018
784,37,   Austin Dillon,   ,21,2018
785,39,   Bubba Wallace,   ,21,2018
786,2,   Denny Hamlin,51.012   ,21,2018
787,4,   Brad Keselowski,51.050   ,21,2018
788,6,   Chase Elliott,51.112   ,21,2018
789,8,"   Martin Truex, Jr.",51.356   ,21,2018
790,10,   Alex Bowman,51.540   ,21,2018
791,12,   Chris Buescher,51.990   ,21,2018
792,14,   A.J. Allmendinger,52.118   ,21,2018
793,16,   David Ragan,52.241   ,21,2018
794,18,   Matt DiBenedetto,52.517   ,21,2018
795,20,   J.J. Yeley,53.323   ,21,2018
796,22,   Gray Gaulding,53.557   ,21,2018
797,24,   Landon Cassill,53.976   ,21,2018
798,26,   B.J. McLeod,54.286   ,21,2018
799,28,   Kyle Busch,   ,21,2018
800,30,   Joey Logano,   ,21,2018
801,32,   Kyle Larson,   ,21,2018
802,34,   Aric Almirola,   ,21,2018
803,36,   Paul Menard,   ,21,2018
804,38,   William Byron,   ,21,2018
805,40,   Kasey Kahne,   ,21,2018
806,1,   Denny Hamlin,1:10.260   ,22,2018
807,3,   Chase Elliott,1:10.323   ,22,2018
808,5,   Kyle Larson,1:10.687   ,22,2018
809,7,   Aric Almirola,1:10.820   ,22,2018
810,9,   Erik Jones,1:10.897   ,22,2018
811,11,   Ryan Blaney,1:10.951   ,22,2018
812,13,   Jimmie Johnson,1:11.085   ,22,2018
813,15,   Jamie McMurray,1:11.161   ,22,2018
814,17,   William Byron,1:11.194   ,22,2018
815,19,   Clint Bowyer,1:11.211   ,22,2018
816,21,   Kurt Busch,1:11.235   ,22,2018
817,23,   Daniel Suarez,1:11.298   ,22,2018
818,25,"   Ricky Stenhouse, Jr.",1:11.406   ,22,2018
819,27,   David Ragan,1:11.617   ,22,2018
820,29,   Parker Kligerman,1:12.038   ,22,2018
821,31,   Bubba Wallace,1:12.224   ,22,2018
822,33,   Cole Whitt,1:12.791   ,22,2018
823,35,   Josh Bilicki,1:13.750   ,22,2018
824,37,   Landon Cassill,1:14.934   ,22,2018
825,2,   Kyle Busch,1:10.320   ,22,2018
826,4,"   Martin Truex, Jr.",1:10.418   ,22,2018
827,6,   Joey Logano,1:10.721   ,22,2018
828,8,   A.J. Allmendinger,1:10.891   ,22,2018
829,10,   Kasey Kahne,1:10.897   ,22,2018
830,12,   Michael McDowell,1:10.969   ,22,2018
831,14,   Paul Menard,1:11.146   ,22,2018
832,16,   Kevin Harvick,1:11.167   ,22,2018
833,18,   Brad Keselowski,1:11.196   ,22,2018
834,20,   Ryan Newman,1:11.233   ,22,2018
835,22,   Chris Buescher,1:11.235   ,22,2018
836,24,   Alex Bowman,1:11.387   ,22,2018
837,26,   Austin Dillon,1:11.589   ,22,2018
838,28,   Matt Kenseth,1:11.871   ,22,2018
839,30,   Matt DiBenedetto,1:12.201   ,22,2018
840,32,   Ty Dillon,1:12.328   ,22,2018
841,34,   Ross Chastain,1:13.436   ,22,2018
842,36,   Spencer Gallagher,1:13.809   ,22,2018
843,1,   Denny Hamlin,35.504   ,23,2018
844,3,   Kevin Harvick,35.626   ,23,2018
845,5,   Austin Dillon,35.688   ,23,2018
846,7,"   Martin Truex, Jr.",35.746   ,23,2018
847,9,   Joey Logano,35.780   ,23,2018
848,11,   Aric Almirola,35.906   ,23,2018
849,13,"   Ricky Stenhouse, Jr.",35.849   ,23,2018
850,15,   Jamie McMurray,35.897   ,23,2018
851,17,   Kyle Larson,35.987   ,23,2018
852,19,   Jimmie Johnson,36.091   ,23,2018
853,21,   Chase Elliott,36.167   ,23,2018
854,23,   Chris Buescher,36.438   ,23,2018
855,25,   A.J. Allmendinger,36.483   ,23,2018
856,27,   Ty Dillon,36.493   ,23,2018
857,29,   Michael McDowell,36.639   ,23,2018
858,31,   Landon Cassill,36.816   ,23,2018
859,33,   B.J. McLeod,37.550   ,23,2018
860,35,   Reed Sorenson,37.962   ,23,2018
861,37,   Timmy Hill,38.783   ,23,2018
862,39,   Blake Jones,39.492   ,23,2018
863,2,   Kyle Busch,35.515   ,23,2018
864,4,   Erik Jones,35.678   ,23,2018
865,6,   Ryan Newman,35.704   ,23,2018
866,8,   Ryan Blaney,35.766   ,23,2018
867,10,   Alex Bowman,35.788   ,23,2018
868,12,   Kurt Busch,35.994   ,23,2018
869,14,   Paul Menard,35.854   ,23,2018
870,16,   Clint Bowyer,35.952   ,23,2018
871,18,   Brad Keselowski,36.074   ,23,2018
872,20,   William Byron,36.139   ,23,2018
873,22,   Bubba Wallace,36.415   ,23,2018
874,24,   David Ragan,36.467   ,23,2018
875,26,   Trevor Bayne,36.493   ,23,2018
876,28,   Kasey Kahne,36.495   ,23,2018
877,30,   Matt DiBenedetto,36.663   ,23,2018
878,32,   Corey LaJoie,37.203   ,23,2018
879,34,   Gray Gaulding,37.806   ,23,2018
880,36,   Garrett Smithley,38.228   ,23,2018
881,38,   Jeffrey Earnhardt,39.119   ,23,2018
882,40,   Daniel Suarez,   ,23,2018
883,1,   Kyle Larson,15.015   ,24,2018
884,3,   Kyle Busch,15.033   ,24,2018
885,5,   William Byron,15.043   ,24,2018
886,7,   Denny Hamlin,15.121   ,24,2018
887,9,   Kurt Busch,15.125   ,24,2018
888,11,   Brad Keselowski,15.198   ,24,2018
889,13,   Jimmie Johnson,15.238   ,24,2018
890,15,   David Ragan,15.266   ,24,2018
891,17,"   Martin Truex, Jr.",15.271   ,24,2018
892,19,   Joey Logano,15.294   ,24,2018
893,21,   Daniel Suarez,15.306   ,24,2018
894,23,   Trevor Bayne,15.342   ,24,2018
895,25,   A.J. Allmendinger,15.363   ,24,2018
896,27,   Bubba Wallace,15.435   ,24,2018
897,29,   Matt DiBenedetto,15.466   ,24,2018
898,31,   Michael McDowell,15.514   ,24,2018
899,33,   Jesse Little,15.688   ,24,2018
900,35,   Ross Chastain,15.758   ,24,2018
901,37,   Timmy Hill,15.882   ,24,2018
902,39,   Landon Cassill,15.936   ,24,2018
903,41,   B.J. McLeod,15.909   ,24,2018
904,2,   Chase Elliott,15.030   ,24,2018
905,4,   Paul Menard,15.037   ,24,2018
906,6,   Kevin Harvick,15.104   ,24,2018
907,8,   Aric Almirola,15.123   ,24,2018
908,10,   Ryan Blaney,15.137   ,24,2018
909,12,"   Ricky Stenhouse, Jr.",15.230   ,24,2018
910,14,   Erik Jones,15.246   ,24,2018
911,16,   Clint Bowyer,15.268   ,24,2018
912,18,   Austin Dillon,15.278   ,24,2018
913,20,   Jamie McMurray,15.301   ,24,2018
914,22,   Alex Bowman,15.336   ,24,2018
915,24,   Ryan Newman,15.431   ,24,2018
916,26,   Kasey Kahne,15.426   ,24,2018
917,28,   Chris Buescher,15.448   ,24,2018
918,30,   Corey LaJoie,15.482   ,24,2018
919,32,   Ty Dillon,15.567   ,24,2018
920,34,   J.J. Yeley,15.754   ,24,2018
921,36,   Reed Sorenson,15.822   ,24,2018
922,38,   Gray Gaulding,15.899   ,24,2018
923,40,   Blake Jones,16.101   ,24,2018
924,1,   Denny Hamlin,28.332   ,25,2018
925,3,"   Martin Truex, Jr.",28.392   ,25,2018
926,5,   Kyle Busch,28.415   ,25,2018
927,7,   Erik Jones,28.506   ,25,2018
928,9,   Kurt Busch,28.535   ,25,2018
929,11,   Chase Elliott,28.694   ,25,2018
930,13,   Brad Keselowski,28.460   ,25,2018
931,15,   Matt Kenseth,28.512   ,25,2018
932,17,   Clint Bowyer,28.547   ,25,2018
933,19,   Chris Buescher,28.621   ,25,2018
934,21,   Ryan Blaney,28.663   ,25,2018
935,23,   David Ragan,28.810   ,25,2018
936,25,"   Ricky Stenhouse, Jr.",28.439   ,25,2018
937,27,   Bubba Wallace,28.489   ,25,2018
938,29,   Kasey Kahne,28.585   ,25,2018
939,31,   Jamie McMurray,28.819   ,25,2018
940,33,   Ross Chastain,28.928   ,25,2018
941,35,   Landon Cassill,29.330   ,25,2018
942,37,   B.J. McLeod,30.038   ,25,2018
943,39,   Joey Gase,31.781   ,25,2018
944,2,   Kyle Larson,28.358   ,25,2018
945,4,   Alex Bowman,28.400   ,25,2018
946,6,   Ryan Newman,28.453   ,25,2018
947,8,   Joey Logano,28.507   ,25,2018
948,10,   William Byron,28.550   ,25,2018
949,12,   Aric Almirola,28.922   ,25,2018
950,14,   Paul Menard,28.505   ,25,2018
951,16,   Daniel Suarez,28.523   ,25,2018
952,18,   Austin Dillon,28.585   ,25,2018
953,20,   Jimmie Johnson,28.635   ,25,2018
954,22,   Kevin Harvick,28.667   ,25,2018
955,24,   A.J. Allmendinger,28.830   ,25,2018
956,26,   Michael McDowell,28.445   ,25,2018
957,28,   Ty Dillon,28.542   ,25,2018
958,30,   Matt DiBenedetto,28.622   ,25,2018
959,32,   J.J. Yeley,28.854   ,25,2018
960,34,   Corey LaJoie,29.091   ,25,2018
961,36,   Timmy Hill,30.018   ,25,2018
962,38,   Derrike Cope,30.662   ,25,2018
963,40,   Jeffrey Earnhardt,   ,25,2018
964,1,   Kyle Busch,   ,26,2018
965,3,"   Martin Truex, Jr.",   ,26,2018
966,5,   Joey Logano,   ,26,2018
967,7,   Kyle Larson,   ,26,2018
968,9,   Ryan Blaney,   ,26,2018
969,11,   Chase Elliott,   ,26,2018
970,13,   Erik Jones,   ,26,2018
971,15,   Alex Bowman,   ,26,2018
972,17,   Ryan Newman,   ,26,2018
973,19,   Paul Menard,   ,26,2018
974,21,   Jamie McMurray,   ,26,2018
975,23,   Chris Buescher,   ,26,2018
976,25,   David Ragan,   ,26,2018
977,27,   Regan Smith,   ,26,2018
978,29,   Matt Kenseth,   ,26,2018
979,31,   Matt DiBenedetto,   ,26,2018
980,33,   Corey LaJoie,   ,26,2018
981,35,   J.J. Yeley,   ,26,2018
982,37,   Jeffrey Earnhardt,   ,26,2018
983,39,   Timmy Hill,   ,26,2018
984,2,   Kevin Harvick,   ,26,2018
985,4,   Kurt Busch,   ,26,2018
986,6,   Brad Keselowski,   ,26,2018
987,8,   Clint Bowyer,   ,26,2018
988,10,   Denny Hamlin,   ,26,2018
989,12,   Aric Almirola,   ,26,2018
990,14,   Jimmie Johnson,   ,26,2018
991,16,"   Ricky Stenhouse, Jr.",   ,26,2018
992,18,   Austin Dillon,   ,26,2018
993,20,   Daniel Suarez,   ,26,2018
994,22,   William Byron,   ,26,2018
995,24,   A.J. Allmendinger,   ,26,2018
996,26,   Michael McDowell,   ,26,2018
997,28,   Bubba Wallace,   ,26,2018
998,30,   Ty Dillon,   ,26,2018
999,32,   Ross Chastain,   ,26,2018
1000,34,   Landon Cassill,   ,26,2018
1001,36,   David Starr,   ,26,2018
1002,38,   Reed Sorenson,   ,26,2018
1003,40,   B.J. McLeod,   ,26,2018
1004,1,   Erik Jones,28.705   ,27,2018
1005,3,   Denny Hamlin,28.781   ,27,2018
1006,5,   Kevin Harvick,28.816   ,27,2018
1007,7,   Chase Elliott,28.918   ,27,2018
1008,9,   Alex Bowman,28.974   ,27,2018
1009,11,   Kyle Larson,29.040   ,27,2018
1010,13,   Brad Keselowski,28.936   ,27,2018
1011,15,   Clint Bowyer,28.942   ,27,2018
1012,17,   Jimmie Johnson,28.953   ,27,2018
1013,19,   Daniel Suarez,28.962   ,27,2018
1014,21,   William Byron,28.970   ,27,2018
1015,23,   Trevor Bayne,29.088   ,27,2018
1016,25,   Regan Smith,29.160   ,27,2018
1017,27,   David Ragan,29.233   ,27,2018
1018,29,   A.J. Allmendinger,29.252   ,27,2018
1019,31,   Bubba Wallace,29.538   ,27,2018
1020,33,   Kyle Weatherman,29.903   ,27,2018
1021,35,   Jeffrey Earnhardt,30.004   ,27,2018
1022,37,   Landon Cassill,30.289   ,27,2018
1023,39,   Timmy Hill,30.667   ,27,2018
1024,2,   Joey Logano,28.708   ,27,2018
1025,4,   Kyle Busch,28.815   ,27,2018
1026,6,   Ryan Blaney,28.864   ,27,2018
1027,8,   Kurt Busch,28.957   ,27,2018
1028,10,"   Martin Truex, Jr.",29.017   ,27,2018
1029,12,   Jamie McMurray,29.488   ,27,2018
1030,14,"   Ricky Stenhouse, Jr.",28.939   ,27,2018
1031,16,   Aric Almirola,28.947   ,27,2018
1032,18,   Austin Dillon,28.957   ,27,2018
1033,20,   Paul Menard,28.965   ,27,2018
1034,22,   Ryan Newman,29.054   ,27,2018
1035,24,   Michael McDowell,29.203   ,27,2018
1036,26,   Matt DiBenedetto,29.199   ,27,2018
1037,28,   Chris Buescher,29.243   ,27,2018
1038,30,   Ty Dillon,29.311   ,27,2018
1039,32,   Corey LaJoie,29.890   ,27,2018
1040,34,   Ross Chastain,29.944   ,27,2018
1041,36,   J.J. Yeley,30.095   ,27,2018
1042,38,   B.J. McLeod,30.416   ,27,2018
1043,40,   Reed Sorenson,   ,27,2018
1044,1,   Kevin Harvick,22.153   ,28,2018
1045,3,"   Martin Truex, Jr.",22.217   ,28,2018
1046,5,   Kurt Busch,22.267   ,28,2018
1047,7,   Brad Keselowski,22.342   ,28,2018
1048,9,   Kyle Larson,22.347   ,28,2018
1049,11,   Kyle Busch,22.390   ,28,2018
1050,13,   Alex Bowman,22.236   ,28,2018
1051,15,"   Ricky Stenhouse, Jr.",22.286   ,28,2018
1052,17,   Matt Kenseth,22.318   ,28,2018
1053,19,   William Byron,22.354   ,28,2018
1054,21,   Jimmie Johnson,22.438   ,28,2018
